draft_name,document_found,recorded_group_name,recorded_group_acronym,recorded_group_type,is_recorded_wg,is_individual_submissions,filename_wg_candidates
draft-chen-bier-rpcs-yang,1,Individual Submissions,none,individ,0,1,bier
draft-chen-bier-te-egress-protect,1,Individual Submissions,none,individ,0,1,bier
draft-chen-bier-te-enc,1,Individual Submissions,none,individ,0,1,bier
draft-chen-bier-te-frr,1,Individual Submissions,none,individ,0,1,bier
draft-chen-bier-te-isis,1,Individual Submissions,none,individ,0,1,bier;isis
draft-chen-bier-te-lan,1,Individual Submissions,none,individ,0,1,bier
draft-chen-bier-te-ospf,1,Individual Submissions,none,individ,0,1,bier;ospf
draft-chen-bier-te-ospfv3,1,Individual Submissions,none,individ,0,1,bier
draft-chen-bier-te-ping,1,Individual Submissions,none,individ,0,1,bier
draft-chen-bmwg-savnet-sav-benchmarking,1,Benchmarking Methodology,bmwg,wg,1,0,bmwg;savnet
draft-chen-bv-codec,1,Individual Submissions,none,individ,0,1,codec
draft-chen-ccamp-isis-interas-te-extension,1,Individual Submissions,none,individ,0,1,ccamp;isis
draft-chen-ccamp-mpls-tp-oio,1,Individual Submissions,none,individ,0,1,ccamp;mpls
draft-chen-ccamp-ospf-interas-te-extension,1,Individual Submissions,none,individ,0,1,ccamp;ospf
draft-chen-cdni-intra-cdn-provider-cdni-experiment,1,Individual Submissions,none,individ,0,1,cdni
draft-chen-cdni-rr-content-acquisition,1,Individual Submissions,none,individ,0,1,cdni
draft-chen-cfrg-vdaf-pine,1,Individual Submissions,none,individ,0,1,
draft-chen-coloring-based-ipfpm-framework,1,Individual Submissions,none,individ,0,1,
draft-chen-confed-oscillation-reduce,1,Individual Submissions,none,individ,0,1,
draft-chen-decade-integration-example,1,Individual Submissions,none,individ,0,1,decade
draft-chen-decade-intgr-livestr-exmp,1,Individual Submissions,none,individ,0,1,decade
draft-chen-decade-resource-control-survey,1,Individual Submissions,none,individ,0,1,decade
draft-chen-detnet-automation,1,Individual Submissions,none,individ,0,1,detnet
draft-chen-detnet-det-vpn,1,Individual Submissions,none,individ,0,1,detnet
draft-chen-detnet-loss-delay,1,Individual Submissions,none,individ,0,1,detnet
draft-chen-detnet-sr-based-bounded-latency,1,Individual Submissions,none,individ,0,1,detnet
draft-chen-dlt-gateway-identification,1,Individual Submissions,none,individ,0,1,
draft-chen-dnav6-apid,1,Individual Submissions,none,individ,0,1,
draft-chen-dots-attack-bandwidth-expansion,1,Individual Submissions,none,individ,0,1,dots
draft-chen-dots-attack-informations,1,Individual Submissions,none,individ,0,1,dots
draft-chen-dots-attack-type-unification,1,Individual Submissions,none,individ,0,1,dots
draft-chen-dots-server-hierarchical-deployment,1,Individual Submissions,none,individ,0,1,dots
draft-chen-ds-description,1,Individual Submissions,none,individ,0,1,
draft-chen-ebgp-error-handling,1,Individual Submissions,none,individ,0,1,
draft-chen-email-mime-ambiguity-defense,1,Individual Submissions,none,individ,0,1,
draft-chen-emu-eap-tls-ibs,1,Individual Submissions,none,individ,0,1,eap;emu;tls
draft-chen-epp-identifier-mapping,1,Individual Submissions,none,individ,0,1,
draft-chen-green-transport-energy-saving,1,Individual Submissions,none,individ,0,1,green
draft-chen-green-transport-network-ucs,1,Individual Submissions,none,individ,0,1,green
draft-chen-grow-enhanced-as-loop-detection,1,Individual Submissions,none,individ,0,1,grow
draft-chen-grow-stealthy-hijacking,1,Individual Submissions,none,individ,0,1,grow
draft-chen-host-ipv6-ps,1,Individual Submissions,none,individ,0,1,ipv6
draft-chen-httpbis-server-delivery-origin-boundary,1,Individual Submissions,none,individ,0,1,httpbis
draft-chen-httpbis-window-size,1,Individual Submissions,none,individ,0,1,httpbis
draft-chen-httpbis-window-size-use-case,1,Individual Submissions,none,individ,0,1,httpbis
draft-chen-i2rs-identifier-management,1,Interface to the Routing System,i2rs,wg,1,0,i2rs
draft-chen-i2rs-mpls-ldp-info-model,1,Individual Submissions,none,individ,0,1,i2rs;mpls
draft-chen-i2rs-mpls-ldp-usecases,1,Individual Submissions,none,individ,0,1,i2rs;mpls
draft-chen-i2rs-mpls-te-info-model,1,Individual Submissions,none,individ,0,1,i2rs;mpls
draft-chen-i2rs-ts-use-case,1,Individual Submissions,none,individ,0,1,i2rs
draft-chen-iccrg-rocev3-cm-requirements,1,Individual Submissions,none,individ,0,1,
draft-chen-icmp-ifindex,1,Individual Submissions,none,individ,0,1,
draft-chen-id-locator-split-5g-solution,1,Individual Submissions,none,individ,0,1,
draft-chen-idn-ace-eval-tw,1,Individual Submissions,none,individ,0,1,ace;idn
draft-chen-idr-asloop-aggr,1,Individual Submissions,none,individ,0,1,idr
draft-chen-idr-bgp-ls-algo-related-adjacency-sid,1,Individual Submissions,none,individ,0,1,bgp;idr
draft-chen-idr-bgp-ls-algorithm-related-adj-sid,1,Individual Submissions,none,individ,0,1,bgp;idr
draft-chen-idr-bgp-ls-bier-ext,1,Individual Submissions,none,individ,0,1,bgp;bier;idr
draft-chen-idr-bgp-ls-security-capability,1,Individual Submissions,none,individ,0,1,bgp;idr
draft-chen-idr-bgp-ls-sr-policy-cp-validity,1,Individual Submissions,none,individ,0,1,bgp;idr;policy
draft-chen-idr-bgp-ls-sr-policy-nrp,1,Inter-Domain Routing,idr,wg,1,0,bgp;idr;policy
draft-chen-idr-bgp-ls-srv6,1,Individual Submissions,none,individ,0,1,bgp;idr
draft-chen-idr-bgp-ls-transport-slice,1,Individual Submissions,none,individ,0,1,bgp;idr
draft-chen-idr-bgp-ls-transport-slice-srv6,1,Individual Submissions,none,individ,0,1,bgp;idr
draft-chen-idr-bgp-nexthop-orf,1,Individual Submissions,none,individ,0,1,bgp;idr
draft-chen-idr-bgp-over-quic,1,Individual Submissions,none,individ,0,1,bgp;idr;quic
draft-chen-idr-bgp-sr-policy-cp-validity,1,Individual Submissions,none,individ,0,1,bgp;idr;policy
draft-chen-idr-bgp-srv6-sid-allocation,1,Individual Submissions,none,individ,0,1,bgp;idr
draft-chen-idr-bier-te-path,1,Inter-Domain Routing,idr,wg,1,0,bier;idr
draft-chen-idr-com-cntlrs,1,Individual Submissions,none,individ,0,1,idr
draft-chen-idr-ctr-availability,1,Individual Submissions,none,individ,0,1,idr
draft-chen-idr-enhanced-dynamic-cap,1,Individual Submissions,none,individ,0,1,idr
draft-chen-idr-flowspec-nrp,1,Individual Submissions,none,individ,0,1,idr
draft-chen-idr-geo-coordinates,1,Individual Submissions,none,individ,0,1,idr
draft-chen-idr-mbinding,1,Inter-Domain Routing,idr,wg,1,0,idr
draft-chen-idr-rfc4724bis,1,Individual Submissions,none,individ,0,1,idr
draft-chen-idr-rr-based-traffic-steering-usecase,1,Individual Submissions,none,individ,0,1,idr
draft-chen-idr-sr-ingress-protection,1,Individual Submissions,none,individ,0,1,idr
draft-chen-idr-srv6-flowspec-path-redirect,1,Individual Submissions,none,individ,0,1,idr
draft-chen-idr-tcp-user-timeout,1,Inter-Domain Routing,idr,wg,1,0,idr
draft-chen-intarea-v4-uid-header-option,1,Individual Submissions,none,individ,0,1,intarea
draft-chen-iot-energy-electricity,1,Individual Submissions,none,individ,0,1,
draft-chen-ippm-coloring-based-ipfpm-framework,1,Individual Submissions,none,individ,0,1,ippm
draft-chen-ippm-ipfpm-report,1,Individual Submissions,none,individ,0,1,ippm
draft-chen-ipsec-problems-for-ntn-network,1,Individual Submissions,none,individ,0,1,ipsec
draft-chen-isdn-ibm,1,Individual Submissions,none,individ,0,1,
draft-chen-isis-black-hole-avoid,1,Individual Submissions,none,individ,0,1,isis
draft-chen-isis-ias-lk,1,Individual Submissions,none,individ,0,1,isis
draft-chen-isis-rfc5316bis,1,Individual Submissions,none,individ,0,1,isis
draft-chen-isis-sl-overheads-reduction,1,Individual Submissions,none,individ,0,1,isis
draft-chen-isis-source-identifier-distribution,1,Individual Submissions,none,individ,0,1,isis
draft-chen-isis-source-label-distribution,1,Individual Submissions,none,individ,0,1,isis
draft-chen-isis-ttz,1,Individual Submissions,none,individ,0,1,isis
draft-chen-l2vpn-vpls-etree-vlan,1,Individual Submissions,none,individ,0,1,l2vpn
draft-chen-l2vpn-vpls-mac-opt-qualified,1,Individual Submissions,none,individ,0,1,l2vpn
draft-chen-l3vpn-mt-extensions-to-mpls-l3vpn-mib,1,Individual Submissions,none,individ,0,1,l3vpn;mpls
draft-chen-lake-edhoc-aka,1,Individual Submissions,none,individ,0,1,lake
draft-chen-lamps-cms-frodokem,1,Individual Submissions,none,individ,0,1,lamps
draft-chen-ldp-ttl,1,Individual Submissions,none,individ,0,1,
draft-chen-lisp-er-mo,1,Individual Submissions,none,individ,0,1,lisp
draft-chen-long-lived-connection-ps,1,Individual Submissions,none,individ,0,1,
draft-chen-lsr-adv-lkno,1,Individual Submissions,none,individ,0,1,lsr
draft-chen-lsr-adv-ni,1,Individual Submissions,none,individ,0,1,lsr
draft-chen-lsr-anycast-flag,1,Individual Submissions,none,individ,0,1,lsr
draft-chen-lsr-ctr-availability,1,Individual Submissions,none,individ,0,1,lsr
draft-chen-lsr-dynamic-flooding-algorithm,1,Individual Submissions,none,individ,0,1,lsr
draft-chen-lsr-igp-shorter-srv6-extensions,1,Individual Submissions,none,individ,0,1,lsr
draft-chen-lsr-isis-big-tlv,1,Individual Submissions,none,individ,0,1,isis;lsr
draft-chen-lsr-isis-rfc5316bis,1,Link State Routing,lsr,wg,1,0,isis;lsr
draft-chen-lsr-mpls-mna-capability,1,Individual Submissions,none,individ,0,1,lsr;mpls
draft-chen-lsr-prefix-extended-flags,1,Individual Submissions,none,individ,0,1,lsr
draft-chen-lsr-tl,1,Individual Submissions,none,individ,0,1,lsr
draft-chen-lsvr-flood-reduction,1,Individual Submissions,none,individ,0,1,lsvr
draft-chen-lwip-implementataion,1,Individual Submissions,none,individ,0,1,
draft-chen-lwip-rd-mg,1,Individual Submissions,none,individ,0,1,
draft-chen-mif-happy-eyeballs-extension,1,Individual Submissions,none,individ,0,1,happy;mif
draft-chen-mip6-gprs,1,Individual Submissions,none,individ,0,1,mip6
draft-chen-mipshop-fast-handovers-prep-binding,1,Individual Submissions,none,individ,0,1,mipshop
draft-chen-mobileip-packet-fitlering-xc,1,Individual Submissions,none,individ,0,1,mobileip
draft-chen-mpls-6pe-mib,1,Individual Submissions,none,individ,0,1,mpls
draft-chen-mpls-bfd-enhancement,1,Individual Submissions,none,individ,0,1,bfd;mpls
draft-chen-mpls-cqf-lsp-dp,1,Individual Submissions,none,individ,0,1,mpls
draft-chen-mpls-ipv6-pw-lsp-ping,1,Individual Submissions,none,individ,0,1,ipv6;mpls
draft-chen-mpls-ldp-yang-cfg,1,Individual Submissions,none,individ,0,1,mpls
draft-chen-mpls-ldpigp-syn-accurate,1,Individual Submissions,none,individ,0,1,mpls
draft-chen-mpls-mldp-deployment-via-p2p-tunnels,1,Individual Submissions,none,individ,0,1,mpls
draft-chen-mpls-p2mp-egress-protection,1,Multiprotocol Label Switching,mpls,wg,1,0,mpls
draft-chen-mpls-p2mp-ingress-protection,1,Multiprotocol Label Switching,mpls,wg,1,0,mpls
draft-chen-mpls-return-path-specified-lsp-ping,1,Individual Submissions,none,individ,0,1,mpls
draft-chen-mpls-source-label,1,Multiprotocol Label Switching,mpls,wg,1,0,mpls
draft-chen-mpls-te-yang-cfg,1,Individual Submissions,none,individ,0,1,mpls
draft-chen-mpls-tp-bidir-lsp-association,1,Individual Submissions,none,individ,0,1,mpls
draft-chen-mpls-tp-nm-discovery-req,1,Individual Submissions,none,individ,0,1,mpls
draft-chen-nasr-architecture,1,Individual Submissions,none,individ,0,1,
draft-chen-nasr-service-model,1,Individual Submissions,none,individ,0,1,
draft-chen-netconf-yang-push-notif-filter,1,Individual Submissions,none,individ,0,1,netconf
draft-chen-netmod-enterprise-yang-namespace,1,Individual Submissions,none,individ,0,1,netmod
draft-chen-netmod-yang-ext,1,Individual Submissions,none,individ,0,1,netmod
draft-chen-nfsv4-rocev2-cm-problem-statement,1,Individual Submissions,none,individ,0,1,nfsv4;problem
draft-chen-nmrg-dtn-interface,1,Individual Submissions,none,individ,0,1,dtn
draft-chen-nmrg-ibn-management,1,Individual Submissions,none,individ,0,1,
draft-chen-nmrg-multi-provider-inference-api,1,Individual Submissions,none,individ,0,1,
draft-chen-nmrg-semantic-inference-routing,1,Individual Submissions,none,individ,0,1,
draft-chen-npm-use-cases,1,Individual Submissions,none,individ,0,1,
draft-chen-ntps-ra-opt,1,Individual Submissions,none,individ,0,1,
draft-chen-nvo3-flow-split,1,Individual Submissions,none,individ,0,1,nvo3
draft-chen-nvo3-gap-analysis,1,Individual Submissions,none,individ,0,1,nvo3
draft-chen-nvo3-ipid-pm,1,Individual Submissions,none,individ,0,1,nvo3
draft-chen-nvo3-load-banlancing,1,Individual Submissions,none,individ,0,1,nvo3
draft-chen-nvo3-vxlan-yang,1,Individual Submissions,none,individ,0,1,nvo3
draft-chen-nvo3-yang,1,Individual Submissions,none,individ,0,1,nvo3
draft-chen-oauth-agent-revocation,1,Individual Submissions,none,individ,0,1,oauth
draft-chen-oauth-rar-agent-extensions,1,Individual Submissions,none,individ,0,1,oauth
draft-chen-oauth-roadmap,1,Individual Submissions,none,individ,0,1,oauth
draft-chen-oauth-scope-agent-extensions,1,Individual Submissions,none,individ,0,1,oauth
draft-chen-opsawg-capwap-extension,1,Individual Submissions,none,individ,0,1,capwap;opsawg
draft-chen-opsawg-composite-vpn-dm,1,Individual Submissions,none,individ,0,1,opsawg
draft-chen-opsawg-dcn-vn2pn-mapping,1,Individual Submissions,none,individ,0,1,opsawg
draft-chen-opsawg-nettunnel-model-considerations,1,Individual Submissions,none,individ,0,1,opsawg
draft-chen-opswg-nettunnel-model-considerations,1,Individual Submissions,none,individ,0,1,
draft-chen-ospf-abnormal-state-info,1,Individual Submissions,none,individ,0,1,ospf
draft-chen-ospf-ias-lk,1,Individual Submissions,none,individ,0,1,ospf
draft-chen-ospf-intelligent-db-exch,1,Individual Submissions,none,individ,0,1,ospf
draft-chen-ospf-source-identifier-distribution,1,Individual Submissions,none,individ,0,1,ospf
draft-chen-ospf-source-label-distribution,1,Individual Submissions,none,individ,0,1,ospf
draft-chen-ospf-te-ttz,1,Individual Submissions,none,individ,0,1,ospf
draft-chen-ospf-transition-to-ospfv3,1,Individual Submissions,none,individ,0,1,ospf
draft-chen-ospf-tts,1,Individual Submissions,none,individ,0,1,ospf
draft-chen-ospf-ttz,1,Individual Submissions,none,individ,0,1,ospf
draft-chen-ospf-ttz-app,1,Individual Submissions,none,individ,0,1,ospf
draft-chen-ospf-ttz-req,1,Individual Submissions,none,individ,0,1,ospf
draft-chen-p2psip-psc,1,Individual Submissions,none,individ,0,1,p2psip
draft-chen-pals-pw-yang,1,Individual Submissions,none,individ,0,1,pals
draft-chen-pce-association-ecmp,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-bier,1,Path Computation Element,pce,wg,1,0,bier;pce
draft-chen-pce-bier-te-ingress-protect,1,Individual Submissions,none,individ,0,1,bier;pce
draft-chen-pce-bier-te-path,1,Individual Submissions,none,individ,0,1,bier;pce
draft-chen-pce-compute-backup-egress,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-compute-backup-ingress,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-controller-bier-te,1,Individual Submissions,none,individ,0,1,bier;pce
draft-chen-pce-ctr-availability,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-forward-search-p2mp-path,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-forward-search-p2p-path-computation,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-h-connect-access,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-h-discovery,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-h-sdns,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-interas-pce-sequence-autoexplore,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-label-x-domains,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-mbinding,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-pcc-ted,1,Individual Submissions,none,individ,0,1,pcc;pce
draft-chen-pce-pce-initiated-ip-tunnel,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-pcep-extension-pce-controller-bier,1,Individual Submissions,none,individ,0,1,bier;pce
draft-chen-pce-pcep-ifit,1,Path Computation Element,pce,wg,1,0,pce
draft-chen-pce-protection-applicability,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-sr-ingress-protection,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pce-sr-mpls-sid-verification,1,Path Computation Element,pce,wg,1,0,mpls;pce
draft-chen-pce-sr-policy-cp-validity,1,Individual Submissions,none,individ,0,1,pce;policy
draft-chen-pce-sr-policy-ifit,1,Individual Submissions,none,individ,0,1,pce;policy
draft-chen-pce-tts,1,Individual Submissions,none,individ,0,1,pce
draft-chen-pcp-authentication-sim,1,Individual Submissions,none,individ,0,1,pcp
draft-chen-pcp-bidirection-mapping,1,Individual Submissions,none,individ,0,1,pcp
draft-chen-pcp-discovery-llmnr,1,Individual Submissions,none,individ,0,1,pcp
draft-chen-pcp-mobile-deployment,1,Individual Submissions,none,individ,0,1,pcp
draft-chen-pcp-sipto-serv-discovery,1,Individual Submissions,none,individ,0,1,pcp
draft-chen-pim-adaptive-te,1,Individual Submissions,none,individ,0,1,pim
draft-chen-pim-be-mrh,1,Individual Submissions,none,individ,0,1,pim
draft-chen-pim-be-mrh-simu,1,Individual Submissions,none,individ,0,1,pim
draft-chen-pim-mrh6,1,Individual Submissions,none,individ,0,1,pim
draft-chen-pim-srv6-p2mp-path,1,Individual Submissions,none,individ,0,1,pim
draft-chen-pkix-securityinfo,1,Individual Submissions,none,individ,0,1,pkix
draft-chen-ppsp-dht-chunk-discovery-evaluation,1,Individual Submissions,none,individ,0,1,ppsp
draft-chen-ppsp-sip-based-tracker-protocol,1,Individual Submissions,none,individ,0,1,ppsp;sip
draft-chen-ppvpn-dvpls-compare,1,Individual Submissions,none,individ,0,1,ppvpn
draft-chen-pwe3-ipv6-lsp-ping-vccv,1,Individual Submissions,none,individ,0,1,ipv6;pwe3
draft-chen-pwe3-mpls-tp-aii-icc,1,Individual Submissions,none,individ,0,1,mpls;pwe3
draft-chen-quic-logical-vuln-mitigations,1,Individual Submissions,none,individ,0,1,quic
draft-chen-quic-quicu,1,Individual Submissions,none,individ,0,1,quic
draft-chen-radext-extended-header,1,Individual Submissions,none,individ,0,1,radext
draft-chen-radext-identifier-attr,1,Individual Submissions,none,individ,0,1,radext
draft-chen-rats-tee-identification,1,Individual Submissions,none,individ,0,1,rats
draft-chen-rats-usecase,1,Individual Submissions,none,individ,0,1,rats
draft-chen-rdns-urn,1,Individual Submissions,none,individ,0,1,urn
draft-chen-rfc4893bis,1,Individual Submissions,none,individ,0,1,
draft-chen-route-oscillation-avoid,1,Individual Submissions,none,individ,0,1,
draft-chen-rr-oscillation-reduce,1,Individual Submissions,none,individ,0,1,
draft-chen-rtg-key-table-yang,1,Individual Submissions,none,individ,0,1,
draft-chen-rtgwg-cco-framework-and-definition,1,Individual Submissions,none,individ,0,1,rtgwg
draft-chen-rtgwg-key-table-yang,1,Individual Submissions,none,individ,0,1,rtgwg
draft-chen-rtgwg-qos-yang,1,Individual Submissions,none,individ,0,1,rtgwg
draft-chen-rtgwg-resource-management-yang,1,Individual Submissions,none,individ,0,1,rtgwg
draft-chen-rtgwg-srv6-midpoint-protection,1,Individual Submissions,none,individ,0,1,rtgwg
draft-chen-rtp-bv,1,Individual Submissions,none,individ,0,1,
draft-chen-savnet-lsr-intra,1,Individual Submissions,none,individ,0,1,lsr;savnet
draft-chen-secure-path-architecture,1,Individual Submissions,none,individ,0,1,
draft-chen-secure-routing-requirements,1,Individual Submissions,none,individ,0,1,
draft-chen-secure-routing-use-cases,1,Individual Submissions,none,individ,0,1,
draft-chen-sfc-traffic-offloading,1,Individual Submissions,none,individ,0,1,sfc
draft-chen-shorter-srv6-yang,1,Individual Submissions,none,individ,0,1,
draft-chen-sidrops-sispi,1,Individual Submissions,none,individ,0,1,sidrops
draft-chen-sigtran-m2pa-revision,1,Individual Submissions,none,individ,0,1,sigtran
draft-chen-sigtran-m3ua-ext,1,Individual Submissions,none,individ,0,1,sigtran
draft-chen-sigtran-m3ua-extension,1,Individual Submissions,none,individ,0,1,sigtran
draft-chen-sm2-sm3-algorithms,1,Individual Submissions,none,individ,0,1,
draft-chen-softwire-4rd-u-comment,1,Individual Submissions,none,individ,0,1,softwire
draft-chen-softwire-4v6-add-format,1,Individual Submissions,none,individ,0,1,add;softwire
draft-chen-softwire-4v6-motivation,1,Individual Submissions,none,individ,0,1,softwire
draft-chen-softwire-4v6-pd,1,Individual Submissions,none,individ,0,1,softwire
draft-chen-softwire-ce-non-pd,1,Individual Submissions,none,individ,0,1,softwire
draft-chen-softwire-gw-init-4over6,1,Individual Submissions,none,individ,0,1,softwire
draft-chen-softwire-lw4over6-interop-report,1,Individual Submissions,none,individ,0,1,softwire
draft-chen-spring-anycast-sid-frr,1,Individual Submissions,none,individ,0,1,spring
draft-chen-spring-satellite-csid,1,Individual Submissions,none,individ,0,1,spring
draft-chen-spring-segemt-routing-anycast-frr,1,Individual Submissions,none,individ,0,1,spring
draft-chen-spring-segment-list-id,1,Individual Submissions,none,individ,0,1,spring
draft-chen-spring-shorter-srv6-yang,1,Individual Submissions,none,individ,0,1,spring
draft-chen-spring-sr-bind-protect-arch,1,Individual Submissions,none,individ,0,1,spring
draft-chen-spring-sr-policy-cp-validity,1,Source Packet Routing in Networking,spring,wg,1,0,policy;spring
draft-chen-spring-sr-policy-for-ubfd,1,Individual Submissions,none,individ,0,1,policy;spring
draft-chen-spring-srmpls-frr-ex,1,Individual Submissions,none,individ,0,1,spring
draft-chen-spring-srv6-compressed-bsid-insertion,1,Individual Submissions,none,individ,0,1,spring
draft-chen-spring-srv6-srh-security,1,Individual Submissions,none,individ,0,1,spring
draft-chen-sunset4-cgn-port-allocation,1,Individual Submissions,none,individ,0,1,sunset4
draft-chen-sunset4-nat64-port-allocation,1,Individual Submissions,none,individ,0,1,sunset4
draft-chen-sunset4-traffic-migration,1,Individual Submissions,none,individ,0,1,sunset4
draft-chen-supa-eca-data-model,1,Individual Submissions,none,individ,0,1,supa
draft-chen-svdc,1,Individual Submissions,none,individ,0,1,
draft-chen-syslog-syscinfo-credibility,1,Individual Submissions,none,individ,0,1,syslog
draft-chen-teas-frmwk-tts,1,Individual Submissions,none,individ,0,1,teas
draft-chen-teas-rfc5316bis,1,Individual Submissions,none,individ,0,1,teas
draft-chen-teas-rsvp-tts,1,Individual Submissions,none,individ,0,1,rsvp;teas
draft-chen-teas-rsvp-ttz,1,Individual Submissions,none,individ,0,1,rsvp;teas
draft-chen-tls-composite-fndsa,1,Individual Submissions,none,individ,0,1,tls
draft-chen-top-level-interface-protocol,1,Individual Submissions,none,individ,0,1,
draft-chen-trill-isis-purge,1,Individual Submissions,none,individ,0,1,isis;trill
draft-chen-trill-te-applicability,1,Individual Submissions,none,individ,0,1,trill
draft-chen-trusted-resolution,1,Individual Submissions,none,individ,0,1,
draft-chen-tsvwg-crosslayer-cooperation,1,Individual Submissions,none,individ,0,1,tsvwg
draft-chen-tsvwg-high-speed-data-express,1,Individual Submissions,none,individ,0,1,tsvwg
draft-chen-tsvwg-updated-ack,1,Individual Submissions,none,individ,0,1,tsvwg
draft-chen-unified-control-architecture,1,Individual Submissions,none,individ,0,1,
draft-chen-v6ops-ipv6-bearer-network-trials,1,Individual Submissions,none,individ,0,1,ipv6;v6ops
draft-chen-v6ops-ipv6-roaming-analysis,1,Individual Submissions,none,individ,0,1,ipv6;v6ops
draft-chen-v6ops-nat64-cpe,1,Individual Submissions,none,individ,0,1,v6ops
draft-chen-v6ops-nat64-experience,1,Individual Submissions,none,individ,0,1,v6ops
draft-chen-v6ops-nfv-ipv6,1,Individual Submissions,none,individ,0,1,ipv6;v6ops
draft-chen-x509-anonymous-voting,1,Individual Submissions,none,individ,0,1,
draft-chen-xmpp-pubsub-extension,1,Individual Submissions,none,individ,0,1,xmpp
draft-chenbo-enum-mgcp,1,Individual Submissions,none,individ,0,1,enum
draft-cheneau-cga-pk-agility,1,Individual Submissions,none,individ,0,1,
draft-cheneau-csi-cga-pk-agility,1,Individual Submissions,none,individ,0,1,csi
draft-cheneau-csi-ecc-sig-agility,1,Individual Submissions,none,individ,0,1,csi
draft-cheneau-csi-send-sig-agility,1,Individual Submissions,none,individ,0,1,csi;send
draft-cheneau-send-sig-agility,1,Individual Submissions,none,individ,0,1,send
draft-cheney-safe,1,Individual Submissions,none,individ,0,1,
draft-cheney-security,1,Individual Submissions,none,individ,0,1,
draft-cheney-simplediff,1,Individual Submissions,none,individ,0,1,
draft-cheng-6man-source-address-programmability,1,Individual Submissions,none,individ,0,1,6man
draft-cheng-actn-ptn-requirements,1,Individual Submissions,none,individ,0,1,
draft-cheng-aponf-ddc-use-cases,1,Individual Submissions,none,individ,0,1,
draft-cheng-avtcore-srtp-cloud,1,Individual Submissions,none,individ,0,1,avtcore
draft-cheng-behave-cgn-cfg-radius-ext,1,Individual Submissions,none,individ,0,1,behave;radius
draft-cheng-behave-nat-fwd-port-radius-ext,1,Individual Submissions,none,individ,0,1,behave;nat;radius
draft-cheng-behave-nat44-pre-allocated-ports,1,Individual Submissions,none,individ,0,1,behave
draft-cheng-capwap-classifications,1,Individual Submissions,none,individ,0,1,capwap
draft-cheng-ccamp-ospf-multiarea-te-extensions,1,General Area,gen,area,0,0,ccamp;ospf
draft-cheng-dhc-distribute-arn-dhcp,1,Individual Submissions,none,individ,0,1,dhc
draft-cheng-dhc-distribute-srv6-locator-by-dhcp,1,Individual Submissions,none,individ,0,1,dhc
draft-cheng-gmpls-dynamic-trunking,1,Individual Submissions,none,individ,0,1,
draft-cheng-grow-bgp-xml,1,Individual Submissions,none,individ,0,1,bgp;grow
draft-cheng-grow-va-auto-extensions,1,Individual Submissions,none,individ,0,1,grow
draft-cheng-hlim,1,Individual Submissions,none,individ,0,1,
draft-cheng-hmac-test-cases,1,Individual Submissions,none,individ,0,1,
draft-cheng-iccrg-delivery-rate-estimation,1,Individual Submissions,none,individ,0,1,
draft-cheng-idmr-hlim,1,Individual Submissions,none,individ,0,1,idmr
draft-cheng-idr-conformance-forwarding,1,Individual Submissions,none,individ,0,1,idr
draft-cheng-idr-inter-domain-consistency,1,Individual Submissions,none,individ,0,1,idr
draft-cheng-idr-redirection-risks-ps,1,Individual Submissions,none,individ,0,1,idr
draft-cheng-intarea-ugccnet,1,Individual Submissions,none,individ,0,1,intarea
draft-cheng-intarea-ugccnet-security,1,Individual Submissions,none,individ,0,1,intarea
draft-cheng-ipfix-packet-selector,1,Individual Submissions,none,individ,0,1,ipfix
draft-cheng-ippm-packet-pair-gap,1,Individual Submissions,none,individ,0,1,ippm
draft-cheng-lisp-nat-traversal-extension,1,Individual Submissions,none,individ,0,1,lisp;nat
draft-cheng-lisp-shdht,1,Individual Submissions,none,individ,0,1,lisp
draft-cheng-lsr-adv-savnet-capbility,1,Individual Submissions,none,individ,0,1,lsr;savnet
draft-cheng-lsr-advertise-nrp-group-extensions,1,Individual Submissions,none,individ,0,1,lsr
draft-cheng-lsr-extension-opt-srv6-sid-adv,1,Individual Submissions,none,individ,0,1,lsr
draft-cheng-lsr-igp-shortcut-enhancement,1,Individual Submissions,none,individ,0,1,lsr
draft-cheng-lsr-isis-srv6-sid-block,1,Individual Submissions,none,individ,0,1,isis;lsr
draft-cheng-lsr-ospf-adjacency-suppress,1,Individual Submissions,none,individ,0,1,lsr;ospf
draft-cheng-manet-dlep-da-credit-extension,1,Individual Submissions,none,individ,0,1,manet
