lineage_id,publication_outcome,lineage_revision_count,lineage_activity_duration_years,lineage_length,wg_assignment,wg_count,author_count,organisation_count,cross_organisation,affiliation_mapped_records,affiliation_unresolved_records
draft-xu-mptcp-sosmp,Unsuccessful,2,0.49828884325804246,1,No recorded WG,0,3,0,False,0,3
draft-xu-msr6-rbs,Ongoing,2,0.06297056810403832,1,No recorded WG,0,3,2,True,3,0
draft-xu-name-shim6,Unsuccessful,1,0.0,1,No recorded WG,0,4,2,True,3,1
draft-xu-nmrg-idp-framework,Ongoing,1,0.0,1,No recorded WG,0,4,1,False,3,1
draft-xu-nvo3-isis-cp,Unsuccessful,3,3.7097878165639973,1,No recorded WG,0,3,2,True,2,1
draft-xu-nvo3-lan-extension-path-optimization,Unsuccessful,1,0.0,1,No recorded WG,0,2,2,True,2,0
draft-xu-ospf-bier-cap,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-xu-ospf-encapsulation-cap,Unsuccessful,3,0.33401779603011633,1,No recorded WG,0,6,3,True,3,3
draft-xu-ospf-flooding-reduction-in-msdc,Unsuccessful,4,1.0130047912388775,1,No recorded WG,0,4,2,True,2,1
draft-xu-ospf-global-label-sid-adv,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-xu-ospf-ipv6-router-id,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-xu-ospf-mpls-elc,Unsuccessful,2,0.813141683778234,1,No recorded WG,0,5,3,True,4,1
draft-xu-ospf-multi-homing-ipv6,Unsuccessful,1,0.0,1,No recorded WG,0,4,2,True,4,0
draft-xu-ospf-routable-ip-address,Unsuccessful,2,0.2874743326488706,1,No recorded WG,0,3,2,True,2,1
draft-xu-ospf-service-sid-adv,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-xu-pce-sr-sfc,Unsuccessful,6,3.1813826146475015,1,No recorded WG,0,7,3,True,3,4
draft-xu-pim-drpriority-auto-adjustment,Unsuccessful,3,3.268993839835729,1,No recorded WG,0,4,2,True,3,1
draft-xu-psav,Ongoing,1,0.0,1,No recorded WG,0,4,1,False,4,0
draft-xu-rangi,Unsuccessful,4,1.434633812457221,1,No recorded WG,0,1,1,False,1,0
draft-xu-rangi-proxy,Unsuccessful,2,0.35592060232717315,1,No recorded WG,0,1,1,False,1,0
draft-xu-rrcp,Unsuccessful,2,0.5037645448323066,1,No recorded WG,0,2,1,False,2,0
draft-xu-rrg-hra,Unknown,0,,1,No recorded WG,0,2,1,False,2,0
draft-xu-rsvpte-bidir-wave,Unsuccessful,1,0.0,1,No recorded WG,0,3,0,False,0,3
draft-xu-rtgwg-fare-in-sun,Ongoing,3,0.7994524298425736,1,No recorded WG,0,15,2,True,2,13
draft-xu-rtgwg-global-label-adv,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-xu-rtgwg-monitoring-neighbor-state,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,2,1
draft-xu-rtgwg-topo-aware-collective-with-inc,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-xu-rtgwg-twod-ip-routing,Unsuccessful,2,10.053388090349076,1,No recorded WG,0,5,1,False,2,3
draft-xu-savax-control,Ongoing,12,4.490075290896646,1,No recorded WG,0,4,1,False,4,0
draft-xu-savax-data,Ongoing,11,4.490075290896646,1,No recorded WG,0,4,1,False,4,0
draft-xu-savax-protocol,Ongoing,11,4.490075290896646,1,No recorded WG,0,4,1,False,4,0
draft-xu-savi-transition,Unsuccessful,15,6.95687885010267,1,No recorded WG,0,5,1,False,1,4
draft-xu-sfc-coordinated-forwarding,Unsuccessful,7,2.7926078028747434,2,No recorded WG,0,7,0,False,0,12
draft-xu-sfc-using-mpls-spring,Unsuccessful,7,1.7713894592744694,1,No recorded WG,0,4,1,False,1,3
draft-xu-sidrops-asrank-vulnerabilities,Ongoing,1,0.0,1,No recorded WG,0,5,1,False,5,0
draft-xu-sidrops-fc-verification,Ongoing,1,0.0,1,No recorded WG,0,4,1,False,2,2
draft-xu-sidrops-rpa-verification,Ongoing,3,0.9582477754962354,1,No recorded WG,0,4,1,False,2,2
draft-xu-sip-rfc2976-update,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-xu-sipping-uruu,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-xu-softwire-4over6multicast,Unsuccessful,2,2.299794661190965,1,No recorded WG,0,3,2,True,3,0
draft-xu-softwire-encaps-udp,Unsuccessful,3,1.998631074606434,1,No recorded WG,0,3,3,True,3,0
draft-xu-softwire-encaps-vxlan-gpe,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-xu-softwire-ip-in-udp,Unsuccessful,4,1.9411362080766599,1,No recorded WG,0,6,3,True,4,2
draft-xu-softwire-mesh-multicast,Unsuccessful,3,0.7227926078028748,1,No recorded WG,0,5,2,True,5,0
draft-xu-softwire-tunnel-endpoint,Unsuccessful,4,1.3853524982888432,1,No recorded WG,0,2,2,True,2,0
draft-xu-spring-islands-connection-over-ip,Unsuccessful,6,2.078028747433265,1,No recorded WG,0,5,3,True,3,2
draft-xu-spring-pce-based-sfc-arch,Unsuccessful,2,0.16153319644079397,1,No recorded WG,0,4,1,False,2,2
draft-xu-spring-segment-twod-ip-routing,Ongoing,4,3.033538672142368,1,No recorded WG,0,5,1,False,3,2
draft-xu-spring-sfc-use-case,Unsuccessful,3,0.188911704312115,1,No recorded WG,0,4,1,False,2,2
draft-xu-src-dst-bgp,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-xu-teas-actn-abstract-alarm-report,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-xu-tictoc-ipsec-security-for-synchronization,Unsuccessful,3,0.917180013689254,1,No recorded WG,0,1,1,False,1,0
draft-xu-tunnel,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,1,1
draft-xu-v6ops-dslite-redundancy,Unsuccessful,2,1.8590006844626967,1,No recorded WG,0,3,1,False,2,1
draft-xu-v6ops-hybrid-framework,Unknown,0,,1,No recorded WG,0,2,1,False,1,1
draft-xu-v6ops-hybrid-platform-ps,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-xu-va-tunnels-gre,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,1,1
draft-xu-virtual-subnet,Unsuccessful,11,3.0362765229295,1,No recorded WG,0,4,2,True,2,2
draft-xu-yang-retargeting-security,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-xuan-dmm-multicast-mobility-slicing,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-xuan-dmm-nemo-dmm,Unsuccessful,4,1.270362765229295,1,No recorded WG,0,2,0,False,0,2
draft-xuan-nfvrg-ha-sfc,Unsuccessful,3,0.9856262833675564,1,No recorded WG,0,2,0,False,0,2
draft-xuan-nfvrg-policy-resource-man-vnffg-usecase,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-xuan-sfc-chain-high-availability,Unsuccessful,2,0.0,1,No recorded WG,0,2,0,False,0,2
draft-xuan-sfc-policy-sfp-adjustment,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-xue-aps-service-chaining-usecase,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-xue-decade-usecase,Unsuccessful,1,0.0,1,No recorded WG,0,2,2,True,2,0
draft-xue-dhc-dynamic-gre,Unsuccessful,4,1.297741273100616,1,No recorded WG,0,2,1,False,2,0
draft-xue-dhc-location-option,Unsuccessful,2,0.019164955509924708,1,No recorded WG,0,2,1,False,2,0
draft-xue-dhcp-location-option,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-xue-distributed-mls,Ongoing,3,0.5995893223819302,1,No recorded WG,0,3,0,False,0,3
draft-xue-dmm-routing-optimization,Unsuccessful,3,0.971937029431896,1,No recorded WG,0,4,1,False,1,3
draft-xue-fmc-ps,Unsuccessful,4,0.37782340862423,1,No recorded WG,0,3,1,False,2,1
draft-xue-intarea-fmc-ps,Unsuccessful,3,0.02737850787132101,1,No recorded WG,0,3,1,False,2,1
draft-xue-mptcp-tmpp-unware-hosts,Unsuccessful,3,0.971937029431896,1,No recorded WG,0,4,1,False,1,3
draft-xue-netext-flowmo-multilma,Unsuccessful,3,0.971937029431896,1,No recorded WG,0,4,1,False,1,3
draft-xue-opsawg-capwap-alt-tunnel-information,Unsuccessful,2,0.3066392881587953,1,No recorded WG,0,6,4,True,6,0
draft-xue-opsawg-capwap-separation-capability,Unsuccessful,2,0.28473648186173856,1,No recorded WG,0,5,3,True,5,0
draft-xue-radext-key-management,Unsuccessful,4,1.3716632443531827,1,No recorded WG,0,4,3,True,4,0
draft-xue-sfc-address-sharing-in-sfc-use-cases,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-xushao-ipo-mplsovergmpls,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-xwcd-neotec-ns-models-telcocloud,Ongoing,1,0.0,1,No recorded WG,0,4,4,True,4,0
draft-xwu-bmwg-nslam,Unsuccessful,2,0.5037645448323066,1,No recorded WG,0,1,1,False,1,0
draft-xwwang-ipv6-tesf,Unknown,0,,1,No recorded WG,0,5,0,False,0,5
draft-xwwang-ipv6tesf,Unknown,0,,1,No recorded WG,0,4,0,False,0,4
draft-xwwang-sonnetworkmodel,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-xwwang-sonnetworkprotocol,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-xwzhou-ntwn,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-xxx-ccamp-bbu-aggregation,Ongoing,1,0.0,1,No recorded WG,0,4,0,False,0,4
draft-xyx-5gip-ps,Unsuccessful,2,0.05475701574264202,1,No recorded WG,0,6,3,True,4,2
draft-xyz-atick-ps,Unsuccessful,2,0.02190280629705681,1,No recorded WG,0,4,1,False,1,3
draft-xyz-ideas-gap-analysis,Unsuccessful,1,0.0,1,No recorded WG,0,5,1,False,2,3
draft-xyz-pidloc-ps,Unsuccessful,3,0.05475701574264202,1,No recorded WG,0,6,1,False,1,5
draft-xyz-pidloc-reqs,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,1,2
draft-xyzy-atick-gaps,Unsuccessful,2,0.03559206023271732,1,No recorded WG,0,4,1,False,1,3
draft-xz-pim-flex-algo,Ongoing,8,3.6303901437371664,1,No recorded WG,0,5,4,True,5,0
draft-xz-rtgwg-load-balancing-indication,Ongoing,2,0.6078028747433265,1,No recorded WG,0,2,1,False,2,0
draft-xzc-lsr-mpls-flc-flrd,Ongoing,7,2.9322381930184807,2,No recorded WG,0,3,2,True,6,0
draft-xzinn-idns-architecture,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,0
draft-xzinn-message-envelope-format,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,0
draft-xzinn-softhsm-enforcement-rules,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,0
draft-xzlnp-bier-ioam,Ongoing,9,4.043805612594114,1,No recorded WG,0,5,3,True,4,1
draft-yacine-cops-an,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-yacine-mip4-tunnel-ext,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yacine-pana-cops-ep,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yacine-pana-paa-ep-reqs,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yacine-pana-paa2ep-prot-eval,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yacine-pana-snmp,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yacine-ppvpn-2547bis-pib,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yacine-ppvpn-mgt-frwk,Unknown,0,,1,No recorded WG,0,3,1,False,1,2
draft-yacine-preauth-ipsec,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yadawad-disman-ahcf,Unknown,0,,1,No recorded WG,0,4,0,False,0,4
draft-yafan-fmc-arch,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yafan-fmc-mancho,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yagyu-gmpls-shared-restoration-routing,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-yakung-oauth-agent-attestation,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yalcinkaya-rats-asil-m,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yamada-active-trace,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yamamoto-charset-iso-2022-jp,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-yamamoto-dna-term,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yamamoto-ipv6-over-p2p-atm,Unknown,0,,1,No recorded WG,0,6,0,False,0,6
draft-yamamoto-mipv6node-v4trav,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yamamoto-naptr-service-discovery,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-yamamoto-openpgp-mime,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yamamoto-tun-dis,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yamamoto-v6tc-security-considerations,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yamamoto-wideipv6-comm-model,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-yamanouchi-radius-ext,Unknown,0,,1,No recorded WG,0,3,1,False,3,0
draft-yamaya-ipsecme-mpsa,Unsuccessful,7,2.595482546201232,1,No recorded WG,0,4,1,False,1,3
draft-yan-a2a-device-agent-applicability,Ongoing,2,0.14236824093086928,1,No recorded WG,0,2,2,True,2,0
draft-yan-anima-brski-cle,Ongoing,2,0.2874743326488706,1,No recorded WG,0,1,1,False,1,0
draft-yan-anima-mmcn,Ongoing,1,0.0,1,No recorded WG,0,5,1,False,1,4
draft-yan-detnet-oam-requirements-enhancement,Ongoing,3,1.2813141683778233,1,No recorded WG,0,3,2,True,3,0
draft-yan-dhc-dhcpv6-opt-dnszone,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yan-dmm-hnprenum,Unsuccessful,4,0.75564681724846,1,Recorded WG,1,3,0,False,0,3
draft-yan-dmm-man,Ongoing,15,7.745379876796714,1,No recorded WG,0,5,1,False,1,4
draft-yan-dprive-local-service-indication,Ongoing,5,1.3990417522245038,1,No recorded WG,0,5,0,False,0,5
draft-yan-emu-eap-multiple-psk,Ongoing,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-yan-hip-ike-h,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yan-iba-routing-security-requirements,Ongoing,2,0.0,1,No recorded WG,0,5,1,False,1,4
draft-yan-icnrg-cpki,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yan-idn-consideration,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,1,2
draft-yan-ipv6-ra-dns,Unknown,0,,1,No recorded WG,0,2,1,False,1,1
draft-yan-ipwave-aggregation,Ongoing,6,2.4531143052703626,1,No recorded WG,0,5,0,False,0,5
draft-yan-ipwave-nd,Unsuccessful,11,5.054072553045859,1,No recorded WG,0,5,0,False,0,5
draft-yan-its-aggregation,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-yan-its-nd,Unsuccessful,2,0.49828884325804246,1,No recorded WG,0,2,0,False,0,2
draft-yan-mext-dnsmip,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-yan-netext-hnprenum,Unsuccessful,2,0.008213552361396304,1,No recorded WG,0,3,0,False,0,3
draft-yan-opsawg-ipfix-energy-consumption,Ongoing,2,0.216290212183436,1,No recorded WG,0,2,2,True,2,0
draft-yan-ospf-sync-group,Unsuccessful,2,0.3066392881587953,1,No recorded WG,0,3,1,False,3,0
draft-yan-radext-port-type,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yan-rtcweb-desktop-cloud,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-yan-rtgwg-routing-policy-yang,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-yan-rtgwg-srv6-constrain-analysis,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-yan-sidr-roa-mergence,Unsuccessful,1,0.0,1,No recorded WG,0,4,0,False,0,4
draft-yan-sidrops-roa-considerations,Unsuccessful,7,3.6440793976728267,1,No recorded WG,0,4,0,False,0,4
draft-yan-sidrops-rpki-terminology,Ongoing,5,1.160848733744011,1,No recorded WG,0,4,0,False,0,4
draft-yan-sip-cave-requirements,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-yan-siprec-msrp-recording,Unsuccessful,5,1.5277207392197125,1,No recorded WG,0,2,1,False,2,0
draft-yanagiya-apl-boot,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-yanagiya-eap-saa,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-yanagiya-iatype-mip6boot,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-yang-ace-groupauth,Unsuccessful,2,0.28473648186173856,1,No recorded WG,0,4,0,False,0,4
draft-yang-aff,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yang-alto-architecture,Unsuccessful,1,0.0,1,No recorded WG,0,4,2,True,2,2
draft-yang-alto-deliver-functions-over-networks,Ongoing,4,2.308008213552361,1,No recorded WG,0,5,1,False,2,3
draft-yang-alto-general-cost-type,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yang-alto-http2-transport,Ongoing,2,0.2874743326488706,1,No recorded WG,0,1,0,False,0,1
draft-yang-alto-multi-domain,Ongoing,4,0.3258042436687201,1,No recorded WG,0,6,0,False,0,6
draft-yang-alto-topology,Unsuccessful,7,1.648186173853525,1,No recorded WG,0,5,1,False,1,4
draft-yang-alto-transport-analysis,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yang-apn-sd-wan-usecase,Ongoing,8,5.1827515400410675,1,No recorded WG,0,4,2,True,4,0
draft-yang-avt-rtp-synced-playback,Unsuccessful,5,1.2950034223134839,1,No recorded WG,0,2,1,False,2,0
draft-yang-avt-selective-transmission,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-yang-avt-switch-multicast-short-timeshift,Unknown,0,,1,No recorded WG,0,5,1,False,2,3
draft-yang-bfd-sbfd-proxy,Ongoing,4,3.7399041752224504,1,No recorded WG,0,5,0,False,0,5
draft-yang-cdni-rr-foot-cap,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-yang-detnet-deterministic-owd-measurement,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-yang-dhc-ipv4-dis,Unsuccessful,2,0.3531827515400411,1,No recorded WG,0,2,1,False,1,1
draft-yang-dispatch-sip-connection-address-type,Unsuccessful,2,0.0054757015742642025,1,No recorded WG,0,2,1,False,2,0
draft-yang-dmm-sdn-dmm,Unsuccessful,6,2.209445585215606,1,No recorded WG,0,3,0,False,0,3
draft-yang-dmsc-distributed-model,Ongoing,5,0.4216290212183436,1,No recorded WG,0,4,0,False,0,4
draft-yang-dmsc-ioa-task-protocol,Ongoing,5,0.7529089664613279,2,No recorded WG,0,3,2,True,4,2
draft-yang-dos-type-for-dots,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-yang-dynamic-ecn-threshold,Ongoing,1,0.0,1,No recorded WG,0,5,1,False,3,2
draft-yang-forces-model,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yang-i2nsf-nfv-architecture,Unsuccessful,9,4.553045859000685,1,No recorded WG,0,4,0,False,0,4
draft-yang-i2nsf-remote-attestation-interface-dm,Ongoing,3,0.5092402464065708,2,No recorded WG,0,6,2,True,7,2
draft-yang-i2nsf-security-policy-translation,Ongoing,17,5.601642710472279,1,No recorded WG,0,3,0,False,0,3
draft-yang-ib-performance-management-mib,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-yang-ib-subnet-management-mib,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-yang-idr-bgp-redundancy-policy,Ongoing,2,0.6707734428473648,1,No recorded WG,0,3,1,False,3,0
draft-yang-idr-sr-candidate-path-switch,Ongoing,1,0.0,1,No recorded WG,0,5,0,False,0,5
draft-yang-idr-sr-policy-weight-timerange,Ongoing,2,0.5065023956194388,1,No recorded WG,0,2,1,False,1,1
draft-yang-ippm-pnmp,Ongoing,2,0.6707734428473648,1,No recorded WG,0,6,1,False,4,2
draft-yang-ippm-ptp-measurement,Ongoing,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-yang-ips,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yang-ipsfcc-algorithm,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yang-json-rpc,Unsuccessful,4,1.4702258726899384,1,No recorded WG,0,4,0,False,0,4
draft-yang-l4s-packet-marking-policy,Ongoing,1,0.0,1,No recorded WG,0,5,0,False,0,5
draft-yang-ldids-framework,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yang-ldims-framework,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yang-manet-improvedinsignia,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yang-masque-dgram-retrans,Ongoing,2,0.24914442162902123,1,No recorded WG,0,3,0,False,0,3
draft-yang-mif-connection-manager-impl-req,Unknown,0,,1,No recorded WG,0,3,2,True,2,1
draft-yang-mif-req,Unsuccessful,1,0.0,1,No recorded WG,0,4,1,False,2,2
draft-yang-mit,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yang-mpls-ff,Unsuccessful,2,0.019164955509924708,1,No recorded WG,0,3,0,False,0,3
draft-yang-mpls-ps-sdi-sr,Ongoing,2,0.6516084873374401,1,No recorded WG,0,3,2,True,2,1
draft-yang-mpls-resouce-sharing-mbb-cspf,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-yang-mpls-tp-ring-protection-analysis,Unsuccessful,2,0.5065023956194388,1,No recorded WG,0,2,1,False,2,0
draft-yang-multimob-mip6-mc-tunnel-opt,Unsuccessful,2,0.6817248459958932,1,No recorded WG,0,1,0,False,0,1
draft-yang-netmod-location,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-yang-nmrg-a2a-nm,Ongoing,3,0.6433949349760438,1,No recorded WG,0,7,3,True,5,2
draft-yang-nmrg-data-transfer-intent,Ongoing,2,0.33127994524298426,1,No recorded WG,0,2,1,False,1,1
draft-yang-nmrg-mcp-nm,Ongoing,3,0.648870636550308,1,No recorded WG,0,5,2,True,3,2
draft-yang-nmrg-network-measurement-intent,Ongoing,8,2.967830253251198,1,No recorded WG,0,6,2,True,5,1
draft-yang-opes-rule-processing-service-execution,Unknown,0,,1,No recorded WG,0,2,1,False,1,1
draft-yang-opsawg-iot-devices-active-scanning,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-yang-opsawg-policies-migration-use-case,Unsuccessful,1,0.0,1,No recorded WG,0,3,2,True,3,0
draft-yang-ospf-hiding,Unsuccessful,2,0.6132785763175906,1,No recorded WG,0,3,1,False,2,1
draft-yang-pce-pcep-over-quic,Ongoing,5,1.5797399041752225,1,No recorded WG,0,4,2,True,3,1
draft-yang-pce-pcep-redundancy-policy,Ongoing,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-yang-rtgwg-arn-framework,Ongoing,6,1.7056810403832992,1,No recorded WG,0,2,1,False,1,1
draft-yang-rtgwg-dns-driven-traffic-steering,Ongoing,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-yang-rtgwg-ipv6-associated-channel,Ongoing,2,0.38329911019849416,1,No recorded WG,0,3,1,False,3,0
draft-yang-rtgwg-oma-impl-report,Unsuccessful,1,0.0,1,No recorded WG,0,4,1,False,2,2
draft-yang-rtgwg-srv6-sfc-reliability-framework,Ongoing,6,2.1546885694729636,1,No recorded WG,0,4,1,False,2,2
draft-yang-savi-data-packet-triggered-binding,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yang-scimf-xml,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yang-scxp,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-yang-sfc-trace-issue-analysis,Unsuccessful,2,0.29568788501026694,1,No recorded WG,0,3,1,False,3,0
draft-yang-sidr-fra,Unsuccessful,5,0.2135523613963039,1,No recorded WG,0,6,0,False,0,6
draft-yang-sipping-voipli,Unsuccessful,1,0.0,1,No recorded WG,0,3,0,False,0,3
draft-yang-softwire-netlmm-v4netlmm6v4,Unknown,0,,1,No recorded WG,0,2,0,False,0,2
draft-yang-spring-ach6-oam-sr,Ongoing,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-yang-spring-ach6-sr,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-yang-spring-sid-as-source-address,Ongoing,12,3.033538672142368,2,No recorded WG,0,3,1,False,2,3
draft-yang-spring-sr-policy-intelligent-routing,Ongoing,8,2.6830937713894594,3,No recorded WG,0,3,1,False,3,5
draft-yang-spring-srv6-verification,Ongoing,5,0.947296372347707,1,No recorded WG,0,4,2,True,3,1
draft-yang-srv6-precision-flow-control,Ongoing,1,0.0,1,No recorded WG,0,5,1,False,3,2
draft-yang-srv6ops-policy-selector,Ongoing,3,0.31759069130732376,1,No recorded WG,0,2,1,False,1,1
draft-yang-sunset4-weaken-dhcp,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,1,1
draft-yang-t2trg-virtualthing,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-yang-tcpm-ets,Ongoing,2,4.952772073921971,1,No recorded WG,0,4,1,False,4,0
draft-yang-teep-tee-dp,Ongoing,2,0.26283367556468173,2,No recorded WG,0,3,2,True,4,2
draft-yang-tls-hybrid-sm2-mlkem,Ongoing,4,0.8487337440109514,1,No recorded WG,0,4,0,False,0,4
draft-yang-tls-tls13-sm-suites,Successful,7,1.1197809719370295,1,No recorded WG,0,1,0,False,0,1
draft-yang-tracker-peer-selection,Unsuccessful,1,0.0,1,No recorded WG,0,5,2,True,2,3
draft-yang-trill-parent-seletion,Unsuccessful,6,2.518822724161533,1,No recorded WG,0,4,3,True,4,0
draft-yang-tsvwg-leo-transport-problem-statement,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,1,1
draft-yang-tsvwg-leo-transport-req,Ongoing,2,0.23545516769336072,1,No recorded WG,0,2,1,False,1,1
draft-yang-usecase-din,Unsuccessful,2,0.3258042436687201,1,No recorded WG,0,1,1,False,1,0
draft-yang-uta-dtls13-for-iot,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-yang-v4v6tran-ipv6-transition-guide,Unknown,0,,1,No recorded WG,0,2,1,False,2,0
draft-yang-v6ops-fast6,Unsuccessful,2,0.49828884325804246,1,No recorded WG,0,5,1,False,3,2
draft-yang-v6ops-fast6-pppoe,Unsuccessful,3,0.6351813826146475,1,No recorded WG,0,3,1,False,3,0
draft-yang-v6ops-fast6-tools-selection,Unsuccessful,2,0.13415468856947296,1,No recorded WG,0,1,1,False,1,0
draft-yang-v6ops-ipv6tran-select,Unsuccessful,4,2.7186858316221767,1,No recorded WG,0,2,1,False,1,1
draft-yang-v6ops-space6-icp,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-yang-v6ops-v4v6tran-bb-transition-guide,Unsuccessful,2,0.06023271731690623,1,No recorded WG,0,3,1,False,3,0
