rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,final_draft_uri,draft_uri,lineage_depth,draft_name,latest_rev,document_time,first_posted_submission,first_document_event,candidate_first_date,date_source,publication_year
/api/v1/doc/document/rfc4552/,4552,rfc4552,Authentication/Confidentiality for OSPFv3,2006-06-14 18:26:39+00:00,/api/v1/doc/document/draft-ietf-ospf-ospfv3-auth/,/api/v1/doc/document/draft-ietf-ospf-ospfv3-auth/,0,draft-ietf-ospf-ospfv3-auth,08,2020-07-29 07:30:34+00:00,,2002-12-09 08:00:00+00:00,2002-12-09 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4449/,4449,rfc4449,Securing Mobile IPv6 Route Optimization Using a Static Shared Key,2006-06-16 00:41:22+00:00,/api/v1/doc/document/draft-ietf-mip6-precfgkbm/,/api/v1/doc/document/draft-ietf-mip6-precfgkbm/,0,draft-ietf-mip6-precfgkbm,04,2015-10-14 20:51:02+00:00,,2004-04-22 07:00:00+00:00,2004-04-22 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4551/,4551,rfc4551,IMAP Extension for Conditional STORE Operation or Quick Flag Changes Resynchronization,2006-06-16 00:41:58+00:00,/api/v1/doc/document/draft-ietf-imapext-condstore/,/api/v1/doc/document/draft-melnikov-imap-condstore/,1,draft-melnikov-imap-condstore,09,2012-08-16 19:25:10+00:00,,2001-07-03 07:00:00+00:00,2001-07-03 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4551/,4551,rfc4551,IMAP Extension for Conditional STORE Operation or Quick Flag Changes Resynchronization,2006-06-16 00:41:58+00:00,/api/v1/doc/document/draft-ietf-imapext-condstore/,/api/v1/doc/document/draft-ietf-imapext-condstore/,0,draft-ietf-imapext-condstore,09,2020-01-21 08:27:14+00:00,,2003-03-28 08:00:00+00:00,2003-03-28 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4553/,4553,rfc4553,Structure-Agnostic Time Division Multiplexing (TDM) over Packet (SAToP),2006-06-16 00:42:31+00:00,/api/v1/doc/document/draft-ietf-pwe3-satop/,/api/v1/doc/document/draft-ietf-pwe3-satop/,0,draft-ietf-pwe3-satop,05,2020-07-29 07:30:35+00:00,,2003-10-08 07:00:00+00:00,2003-10-08 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4558/,4558,rfc4558,Node-ID Based Resource Reservation Protocol (RSVP) Hello: A Clarification Statement,2006-06-16 00:43:24+00:00,/api/v1/doc/document/draft-ietf-ccamp-rsvp-node-id-based-hello/,/api/v1/doc/document/draft-ali-ccamp-rsvp-node-id-based-hello/,1,draft-ali-ccamp-rsvp-node-id-based-hello,01,2010-01-11 08:00:00+00:00,,2004-02-06 08:00:00+00:00,2004-02-06 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4558/,4558,rfc4558,Node-ID Based Resource Reservation Protocol (RSVP) Hello: A Clarification Statement,2006-06-16 00:43:24+00:00,/api/v1/doc/document/draft-ietf-ccamp-rsvp-node-id-based-hello/,/api/v1/doc/document/draft-ietf-ccamp-rsvp-node-id-based-hello/,0,draft-ietf-ccamp-rsvp-node-id-based-hello,03,2015-10-14 20:50:59+00:00,,2004-04-26 07:00:00+00:00,2004-04-26 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4561/,4561,rfc4561,Definition of a Record Route Object (RRO) Node-Id Sub-Object,2006-06-16 00:43:53+00:00,/api/v1/doc/document/draft-ietf-mpls-nodeid-subobject/,/api/v1/doc/document/draft-ietf-mpls-nodeid-subobject/,0,draft-ietf-mpls-nodeid-subobject,07,2023-11-13 08:16:04+00:00,,2003-04-18 07:00:00+00:00,2003-04-18 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4549/,4549,rfc4549,Synchronization Operations for Disconnected IMAP4 Clients,2006-06-16 00:44:28+00:00,/api/v1/doc/document/draft-melnikov-imap-disc/,/api/v1/doc/document/draft-melnikov-imap-disc/,0,draft-melnikov-imap-disc,06,2018-12-20 08:21:08+00:00,,2002-06-21 07:00:00+00:00,2002-06-21 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4550/,4550,rfc4550,Internet Email to Support Diverse Service Environments (Lemonade) Profile,2006-06-16 00:45:14+00:00,/api/v1/doc/document/draft-ietf-lemonade-profile/,/api/v1/doc/document/draft-ietf-lemonade-profile/,0,draft-ietf-lemonade-profile,07,2020-01-21 08:27:14+00:00,,2004-07-13 07:00:00+00:00,2004-07-13 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4465/,4465,rfc4465,Signaling Compression (SigComp) Torture Tests,2006-06-26 19:11:18+00:00,/api/v1/doc/document/draft-ietf-rohc-sigcomp-torture-tests/,/api/v1/doc/document/draft-ietf-rohc-sigcomp-torture-tests/,0,draft-ietf-rohc-sigcomp-torture-tests,03,2013-03-02 16:58:40+00:00,,2005-02-15 08:00:00+00:00,2005-02-15 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4534/,4534,rfc4534,Group Security Policy Token v1,2006-06-26 19:12:28+00:00,/api/v1/doc/document/draft-ietf-msec-policy-token-sec/,/api/v1/doc/document/draft-ietf-msec-policy-token-sec/,0,draft-ietf-msec-policy-token-sec,06,2020-01-21 08:27:12+00:00,,2004-06-24 07:00:00+00:00,2004-06-24 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4535/,4535,rfc4535,GSAKMP: Group Secure Association Key Management Protocol,2006-06-26 19:15:04+00:00,/api/v1/doc/document/draft-ietf-msec-gsakmp-sec/,/api/v1/doc/document/draft-ietf-msec-gsakmp-sec/,0,draft-ietf-msec-gsakmp-sec,10,2013-03-02 16:58:44+00:00,,2001-03-22 08:00:00+00:00,2001-03-22 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4546/,4546,rfc4546,Radio Frequency (RF) Interface Management Information Base for Data over Cable Service Interface Specifications (DOCSIS) 2.0 Compliant RF Interfaces,2006-06-26 19:15:46+00:00,/api/v1/doc/document/draft-ietf-ipcdn-docs-rfmibv2/,/api/v1/doc/document/draft-ietf-ipcdn-docs-rfmibv2/,0,draft-ietf-ipcdn-docs-rfmibv2,14,2015-10-14 20:50:12+00:00,,2001-02-27 08:00:00+00:00,2001-02-27 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4554/,4554,rfc4554,Use of VLANs for IPv4-IPv6 Coexistence in Enterprise Networks,2006-06-26 19:16:15+00:00,/api/v1/doc/document/draft-ietf-v6ops-vlan-usage/,/api/v1/doc/document/draft-ietf-v6ops-vlan-usage/,0,draft-ietf-v6ops-vlan-usage,01,2015-10-14 20:51:20+00:00,,2005-07-12 07:00:00+00:00,2005-07-12 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4576/,4576,rfc4576,Using a Link State Advertisement (LSA) Options Bit to Prevent Looping in BGP/MPLS IP Virtual Private Networks (VPNs),2006-06-26 19:16:50+00:00,/api/v1/doc/document/draft-ietf-ospf-2547-dnbit/,/api/v1/doc/document/draft-ietf-ospf-2547-dnbit/,0,draft-ietf-ospf-2547-dnbit,04,2015-10-14 20:50:48+00:00,,2003-06-23 07:00:00+00:00,2003-06-23 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4577/,4577,rfc4577,OSPF as the Provider/Customer Edge Protocol for BGP/MPLS IP Virtual Private Networks (VPNs),2006-06-26 19:17:29+00:00,/api/v1/doc/document/draft-ietf-l3vpn-ospf-2547/,/api/v1/doc/document/draft-ietf-l3vpn-ospf-2547/,0,draft-ietf-l3vpn-ospf-2547,06,2020-01-21 08:27:17+00:00,,2003-07-23 07:00:00+00:00,2003-07-23 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4580/,4580,rfc4580,Dynamic Host Configuration Protocol for IPv6 (DHCPv6) Relay Agent Subscriber-ID Option,2006-06-26 19:17:59+00:00,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-subid/,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-subid/,0,draft-ietf-dhc-dhcpv6-subid,01,2013-03-02 16:58:47+00:00,,2005-04-07 07:00:00+00:00,2005-04-07 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4559/,4559,rfc4559,SPNEGO-based Kerberos and NTLM HTTP Authentication in Microsoft Windows,2006-06-30 22:49:34+00:00,/api/v1/doc/document/draft-jaganathan-kerberos-http/,/api/v1/doc/document/draft-jaganathan-kerberos-http/,0,draft-jaganathan-kerberos-http,01,2020-01-21 08:27:14+00:00,,2005-06-24 07:00:00+00:00,2005-06-24 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4563/,4563,rfc4563,The Key ID Information Type for the General Extension Payload in Multimedia Internet KEYing (MIKEY),2006-06-30 22:50:34+00:00,/api/v1/doc/document/draft-ietf-msec-newtype-keyid/,/api/v1/doc/document/draft-carrara-newtype-keyid/,1,draft-carrara-newtype-keyid,00,2010-04-08 07:00:00+00:00,,2004-10-21 07:00:00+00:00,2004-10-21 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4563/,4563,rfc4563,The Key ID Information Type for the General Extension Payload in Multimedia Internet KEYing (MIKEY),2006-06-30 22:50:34+00:00,/api/v1/doc/document/draft-ietf-msec-newtype-keyid/,/api/v1/doc/document/draft-ietf-msec-newtype-keyid/,0,draft-ietf-msec-newtype-keyid,05,2013-03-02 16:58:46+00:00,,2004-12-15 08:00:00+00:00,2004-12-15 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4557/,4557,rfc4557,Online Certificate Status Protocol (OCSP) Support for Public Key Cryptography for Initial Authentication in Kerberos (PKINIT),2006-06-30 22:51:14+00:00,/api/v1/doc/document/draft-ietf-krb-wg-ocsp-for-pkinit/,/api/v1/doc/document/draft-ietf-krb-wg-ocsp-for-pkinit/,0,draft-ietf-krb-wg-ocsp-for-pkinit,06,2015-10-14 20:51:06+00:00,,2004-08-11 07:00:00+00:00,2004-08-11 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4547/,4547,rfc4547,Event Notification Management Information Base for Data over Cable Service Interface Specifications (DOCSIS)-Compliant Cable Modems and Cable Modem Termination Systems,2006-06-30 22:51:51+00:00,/api/v1/doc/document/draft-ietf-ipcdn-docsisevent-mib/,/api/v1/doc/document/draft-ietf-ipcdn-docsisevent-mib/,0,draft-ietf-ipcdn-docsisevent-mib,06,2018-12-20 08:21:08+00:00,,2000-11-21 08:00:00+00:00,2000-11-21 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4556/,4556,rfc4556,Public Key Cryptography for Initial Authentication in Kerberos (PKINIT),2006-06-30 22:54:44+00:00,/api/v1/doc/document/draft-ietf-cat-kerberos-pk-init/,/api/v1/doc/document/draft-ietf-cat-kerberos-pk-init/,0,draft-ietf-cat-kerberos-pk-init,34,2015-10-14 20:49:50+00:00,,1996-06-10 07:00:01+00:00,1996-06-10 07:00:01+00:00,docevent,2006
/api/v1/doc/document/rfc4494/,4494,rfc4494,The AES-CMAC-96 Algorithm and Its Use with IPsec,2006-06-30 22:57:17+00:00,/api/v1/doc/document/draft-songlee-aes-cmac-96/,/api/v1/doc/document/draft-songlee-aes-cmac-96/,0,draft-songlee-aes-cmac-96,04,2015-10-14 20:51:16+00:00,,2005-05-18 07:00:00+00:00,2005-05-18 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4493/,4493,rfc4493,The AES-CMAC Algorithm,2006-06-30 22:58:31+00:00,/api/v1/doc/document/draft-songlee-aes-cmac/,/api/v1/doc/document/draft-songlee-aes-cmac/,0,draft-songlee-aes-cmac,03,2015-10-14 20:51:17+00:00,,2005-05-24 07:00:00+00:00,2005-05-24 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4560/,4560,rfc4560,"Definitions of Managed Objects for Remote Ping, Traceroute, and Lookup Operations",2006-06-30 23:02:00+00:00,/api/v1/doc/document/draft-ietf-disman-remops-mib-v2/,/api/v1/doc/document/draft-ietf-disman-remops-mib-v2/,0,draft-ietf-disman-remops-mib-v2,09,2018-12-20 08:21:11+00:00,,2003-06-20 07:00:00+00:00,2003-06-20 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4589/,4589,rfc4589,Location Types Registry,2006-07-03 23:53:54+00:00,/api/v1/doc/document/draft-ietf-geopriv-location-types-registry/,/api/v1/doc/document/draft-ietf-geopriv-location-types-registry/,0,draft-ietf-geopriv-location-types-registry,06,2013-03-02 16:58:48+00:00,,2004-11-30 08:00:00+00:00,2004-11-30 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4479/,4479,rfc4479,A Data Model for Presence,2006-07-03 23:54:18+00:00,/api/v1/doc/document/draft-ietf-simple-presence-data-model/,/api/v1/doc/document/draft-ietf-simple-presence-data-model/,0,draft-ietf-simple-presence-data-model,07,2015-10-14 20:51:07+00:00,,2004-09-29 07:00:00+00:00,2004-09-29 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4482/,4482,rfc4482,CIPID: Contact Information for the Presence Information Data Format,2006-07-03 23:54:59+00:00,/api/v1/doc/document/draft-ietf-simple-cipid/,/api/v1/doc/document/draft-ietf-simple-cipid/,0,draft-ietf-simple-cipid,07,2015-10-14 20:51:00+00:00,,2004-02-10 08:00:00+00:00,2004-02-10 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4481/,4481,rfc4481,Timed Presence Extensions to the Presence Information Data Format (PIDF) to Indicate Status Information for Past and Future Time Intervals,2006-07-03 23:55:41+00:00,/api/v1/doc/document/draft-ietf-simple-future/,/api/v1/doc/document/draft-ietf-simple-future/,0,draft-ietf-simple-future,05,2015-10-14 20:51:00+00:00,,2004-02-10 08:00:00+00:00,2004-02-10 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4480/,4480,rfc4480,RPID: Rich Presence Extensions to the Presence Information Data Format (PIDF),2006-07-03 23:56:17+00:00,/api/v1/doc/document/draft-ietf-simple-rpid/,/api/v1/doc/document/draft-ietf-simple-rpids/,1,draft-ietf-simple-rpids,01,2003-07-02 07:00:00+00:00,,2003-06-24 07:00:00+00:00,2003-06-24 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4480/,4480,rfc4480,RPID: Rich Presence Extensions to the Presence Information Data Format (PIDF),2006-07-03 23:56:17+00:00,/api/v1/doc/document/draft-ietf-simple-rpid/,/api/v1/doc/document/draft-ietf-simple-rpid/,0,draft-ietf-simple-rpid,10,2020-01-21 08:27:07+00:00,,2003-07-31 07:00:00+00:00,2003-07-31 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4590/,4590,rfc4590,RADIUS Extension for Digest Authentication,2006-07-09 18:30:06+00:00,/api/v1/doc/document/draft-ietf-radext-digest-auth/,/api/v1/doc/document/draft-ietf-radext-digest-auth/,0,draft-ietf-radext-digest-auth,09,2020-07-29 07:30:36+00:00,,2004-12-09 08:00:00+00:00,2004-12-09 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4564/,4564,rfc4564,Objectives for Control and Provisioning of Wireless Access Points (CAPWAP),2006-07-14 22:01:12+00:00,/api/v1/doc/document/draft-ietf-capwap-objectives/,/api/v1/doc/document/draft-ietf-capwap-objectives/,0,draft-ietf-capwap-objectives,04,2015-10-14 20:51:11+00:00,,2004-12-10 08:00:00+00:00,2004-12-10 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4565/,4565,rfc4565,Evaluation of Candidate Control and Provisioning of Wireless Access Points (CAPWAP) Protocols,2006-07-14 22:01:17+00:00,/api/v1/doc/document/draft-ietf-capwap-eval/,/api/v1/doc/document/draft-ietf-capwap-eval/,0,draft-ietf-capwap-eval,00,2022-12-08 23:25:58+00:00,,2005-09-15 07:00:00+00:00,2005-09-15 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4584/,4584,rfc4584,Extension to Sockets API for Mobile IPv6,2006-07-14 22:01:23+00:00,/api/v1/doc/document/draft-ietf-mip6-mipext-advapi/,/api/v1/doc/document/draft-ietf-mip6-mipext-advapi/,0,draft-ietf-mip6-mipext-advapi,07,2020-01-21 08:27:18+00:00,,2004-02-11 08:00:00+00:00,2004-02-11 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4536/,4536,rfc4536,The application/smil and application/smil+xml Media Types,2006-07-19 18:01:34+00:00,/api/v1/doc/document/draft-hoschka-smil-media-type/,/api/v1/doc/document/draft-hoschka-smil-media-type/,0,draft-hoschka-smil-media-type,13,2015-10-14 20:49:53+00:00,,1998-04-27 07:00:00+00:00,1998-04-27 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4566/,4566,rfc4566,SDP: Session Description Protocol,2006-07-19 18:01:44+00:00,/api/v1/doc/document/draft-ietf-mmusic-sdp-new/,/api/v1/doc/document/draft-ietf-mmusic-sdp-new/,0,draft-ietf-mmusic-sdp-new,26,2020-01-21 08:27:15+00:00,,2000-11-21 08:00:00+00:00,2000-11-21 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4567/,4567,rfc4567,Key Management Extensions for Session Description Protocol (SDP) and Real Time Streaming Protocol (RTSP),2006-07-19 18:01:52+00:00,/api/v1/doc/document/draft-ietf-mmusic-kmgmt-ext/,/api/v1/doc/document/draft-ietf-mmusic-kmgmt-ext/,0,draft-ietf-mmusic-kmgmt-ext,15,2020-01-21 08:27:16+00:00,,2001-11-12 08:00:00+00:00,2001-11-12 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4568/,4568,rfc4568,Session Description Protocol (SDP) Security Descriptions for Media Streams,2006-07-19 18:01:59+00:00,/api/v1/doc/document/draft-ietf-mmusic-sdescriptions/,/api/v1/doc/document/draft-ietf-mmusic-sdescriptions/,0,draft-ietf-mmusic-sdescriptions,12,2020-09-18 07:25:19+00:00,,2003-02-25 08:00:00+00:00,2003-02-25 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4569/,4569,rfc4569,Internet Assigned Number Authority (IANA) Registration of the Message Media Feature Tag,2006-07-19 18:02:06+00:00,/api/v1/doc/document/draft-ietf-sipping-message-tag/,/api/v1/doc/document/draft-ietf-sipping-message-tag/,0,draft-ietf-sipping-message-tag,00,2015-10-14 20:51:21+00:00,,2005-09-05 07:00:00+00:00,2005-09-05 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4570/,4570,rfc4570,Session Description Protocol (SDP) Source Filters,2006-07-19 18:02:13+00:00,/api/v1/doc/document/draft-ietf-mmusic-sdp-srcfilter/,/api/v1/doc/document/draft-ietf-mmusic-sdp-srcfilter/,0,draft-ietf-mmusic-sdp-srcfilter,10,2013-03-02 16:58:46+00:00,,2000-05-04 07:00:00+00:00,2000-05-04 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4571/,4571,rfc4571,Framing Real-time Transport Protocol (RTP) and RTP Control Protocol (RTCP) Packets over Connection-Oriented Transport,2006-07-19 18:02:19+00:00,/api/v1/doc/document/draft-ietf-avt-rtp-framing-contrans/,/api/v1/doc/document/draft-lazzaro-avt-rtp-framing-contrans/,1,draft-lazzaro-avt-rtp-framing-contrans,02,2009-02-24 08:00:00+00:00,,2003-01-17 08:00:00+00:00,2003-01-17 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4571/,4571,rfc4571,Framing Real-time Transport Protocol (RTP) and RTP Control Protocol (RTCP) Packets over Connection-Oriented Transport,2006-07-19 18:02:19+00:00,/api/v1/doc/document/draft-ietf-avt-rtp-framing-contrans/,/api/v1/doc/document/draft-ietf-avt-rtp-framing-contrans/,0,draft-ietf-avt-rtp-framing-contrans,06,2013-03-02 16:58:47+00:00,,2003-11-19 08:00:00+00:00,2003-11-19 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4572/,4572,rfc4572,Connection-Oriented Media Transport over the Transport Layer Security (TLS) Protocol in the Session Description Protocol (SDP),2006-07-19 18:02:24+00:00,/api/v1/doc/document/draft-ietf-mmusic-comedia-tls/,/api/v1/doc/document/draft-ietf-mmusic-comedia-tls/,0,draft-ietf-mmusic-comedia-tls,06,2018-12-20 08:21:12+00:00,,2004-04-28 07:00:00+00:00,2004-04-28 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4573/,4573,rfc4573,MIME Type Registration for RTP Payload Format for H.224,2006-07-19 18:02:32+00:00,/api/v1/doc/document/draft-ietf-avt-mime-h224/,/api/v1/doc/document/draft-ietf-avt-mime-h224/,0,draft-ietf-avt-mime-h224,05,2013-03-02 16:58:47+00:00,,2004-12-13 08:00:00+00:00,2004-12-13 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4585/,4585,rfc4585,Extended RTP Profile for Real-time Transport Control Protocol (RTCP)-Based Feedback (RTP/AVPF),2006-07-19 18:02:38+00:00,/api/v1/doc/document/draft-ietf-avt-rtcp-feedback/,/api/v1/doc/document/draft-wenger-avt-rtcp-feedback/,1,draft-wenger-avt-rtcp-feedback,02,2009-02-24 08:00:00+00:00,,2000-07-21 07:00:00+00:00,2000-07-21 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4585/,4585,rfc4585,Extended RTP Profile for Real-time Transport Control Protocol (RTCP)-Based Feedback (RTP/AVPF),2006-07-19 18:02:38+00:00,/api/v1/doc/document/draft-ietf-avt-rtcp-feedback/,/api/v1/doc/document/draft-ietf-avt-rtcp-feedback/,0,draft-ietf-avt-rtcp-feedback,11,2020-01-21 08:27:18+00:00,,2001-07-16 07:00:00+00:00,2001-07-16 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4586/,4586,rfc4586,Extended RTP Profile for Real-time Transport Control Protocol (RTCP)-Based Feedback: Results of the Timing Rule Simulations,2006-07-19 18:02:44+00:00,/api/v1/doc/document/draft-burmeister-avt-rtcp-feedback-sim/,/api/v1/doc/document/draft-burmeister-avt-rtcp-feedback-sim/,0,draft-burmeister-avt-rtcp-feedback-sim,06,2015-10-14 20:50:22+00:00,,2001-11-16 08:00:00+00:00,2001-11-16 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4588/,4588,rfc4588,RTP Retransmission Payload Format,2006-07-25 22:23:21+00:00,/api/v1/doc/document/draft-ietf-avt-rtp-retransmission/,/api/v1/doc/document/draft-ietf-avt-rtp-retransmission/,0,draft-ietf-avt-rtp-retransmission,12,2020-07-29 07:30:36+00:00,,2002-03-28 08:00:00+00:00,2002-03-28 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4592/,4592,rfc4592,The Role of Wildcards in the Domain Name System,2006-07-25 22:23:30+00:00,/api/v1/doc/document/draft-ietf-dnsext-wcard-clarify/,/api/v1/doc/document/draft-ietf-dnsext-wcard-clarify/,0,draft-ietf-dnsext-wcard-clarify,11,2015-10-14 20:50:47+00:00,,2003-06-17 07:00:00+00:00,2003-06-17 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4596/,4596,rfc4596,Guidelines for Usage of the Session Initiation Protocol (SIP) Caller Preferences Extension,2006-07-25 22:23:38+00:00,/api/v1/doc/document/draft-ietf-sipping-callerprefs-usecases/,/api/v1/doc/document/draft-ietf-sipping-callerprefs-usecases/,0,draft-ietf-sipping-callerprefs-usecases,05,2020-01-21 08:27:19+00:00,,2003-07-02 07:00:00+00:00,2003-07-02 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4595/,4595,rfc4595,Use of IKEv2 in the Fibre Channel Security Association Management Protocol,2006-07-27 17:13:03+00:00,/api/v1/doc/document/draft-maino-fcsp/,/api/v1/doc/document/draft-maino-fcsp/,0,draft-maino-fcsp,02,2015-10-14 20:51:12+00:00,,2005-01-04 08:00:00+00:00,2005-01-04 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4598/,4598,rfc4598,Real-time Transport Protocol (RTP) Payload Format for Enhanced AC-3 (E-AC-3) Audio,2006-07-29 00:41:19+00:00,/api/v1/doc/document/draft-ietf-avt-rtp-eac3/,/api/v1/doc/document/draft-link-avt-rtp-eac3/,1,draft-link-avt-rtp-eac3,00,2015-10-14 20:51:26+00:00,,2006-02-02 08:00:00+00:00,2006-02-02 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4598/,4598,rfc4598,Real-time Transport Protocol (RTP) Payload Format for Enhanced AC-3 (E-AC-3) Audio,2006-07-29 00:41:19+00:00,/api/v1/doc/document/draft-ietf-avt-rtp-eac3/,/api/v1/doc/document/draft-ietf-avt-rtp-eac3/,0,draft-ietf-avt-rtp-eac3,01,2015-10-14 20:51:26+00:00,,2006-02-16 08:00:00+00:00,2006-02-16 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4603/,4603,rfc4603,Additional Values for the NAS-Port-Type Attribute,2006-07-29 00:41:25+00:00,/api/v1/doc/document/draft-zorn-radius-port-type/,/api/v1/doc/document/draft-zorn-radius-port-type/,0,draft-zorn-radius-port-type,04,2015-10-14 20:51:14+00:00,,2005-02-15 08:00:00+00:00,2005-02-15 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4627/,4627,rfc4627,The application/json Media Type for JavaScript Object Notation (JSON),2006-07-29 00:41:31+00:00,/api/v1/doc/document/draft-crockford-jsonorg-json/,/api/v1/doc/document/draft-jsonorg-json/,1,draft-jsonorg-json,00,2006-02-02 08:00:00+00:00,,2006-01-09 08:00:00+00:00,2006-01-09 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4627/,4627,rfc4627,The application/json Media Type for JavaScript Object Notation (JSON),2006-07-29 00:41:31+00:00,/api/v1/doc/document/draft-crockford-jsonorg-json/,/api/v1/doc/document/draft-crockford-jsonorg-json/,0,draft-crockford-jsonorg-json,04,2020-01-21 08:27:23+00:00,,2006-02-02 08:00:00+00:00,2006-02-02 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4591/,4591,rfc4591,Frame Relay over Layer 2 Tunneling Protocol Version 3 (L2TPv3),2006-08-01 07:08:29+00:00,/api/v1/doc/document/draft-ietf-l2tpext-pwe3-fr/,/api/v1/doc/document/draft-ietf-l2tpext-pwe3-fr/,0,draft-ietf-l2tpext-pwe3-fr,07,2020-01-21 08:27:18+00:00,,2002-02-26 08:00:00+00:00,2002-02-26 08:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4622/,4622,rfc4622,Internationalized Resource Identifiers (IRIs) and Uniform Resource Identifiers (URIs) for the Extensible Messaging and Presence Protocol (XMPP),2006-08-01 07:09:05+00:00,/api/v1/doc/document/draft-saintandre-xmpp-iri/,/api/v1/doc/document/draft-saintandre-xmpp-iri/,0,draft-saintandre-xmpp-iri,04,2015-10-14 20:51:17+00:00,,2005-06-08 07:00:00+00:00,2005-06-08 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4634/,4634,rfc4634,US Secure Hash Algorithms (SHA and HMAC-SHA),2006-08-01 07:09:25+00:00,/api/v1/doc/document/draft-eastlake-sha2/,/api/v1/doc/document/draft-eastlake-sha2/,0,draft-eastlake-sha2,02,2018-12-20 08:21:16+00:00,,2005-06-16 07:00:00+00:00,2005-06-16 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4612/,4612,rfc4612,Real-Time Facsimile (T.38) - audio/t38 MIME Sub-type Registration,2006-08-09 05:29:18+00:00,/api/v1/doc/document/draft-jones-avt-audio-t38/,/api/v1/doc/document/draft-jones-avt-audio-t38/,0,draft-jones-avt-audio-t38,05,2020-01-21 08:27:22+00:00,,2003-08-11 07:00:00+00:00,2003-08-11 07:00:00+00:00,docevent,2006
/api/v1/doc/document/rfc4621/,4621,rfc4621,Design of the IKEv2 Mobility and Multihoming (MOBIKE) Protocol,2006-08-10 00:45:45+00:00,/api/v1/doc/document/draft-ietf-mobike-design/,/api/v1/doc/document/draft-kivinen-mobike-design/,1,draft-kivinen-mobike-design,00,2008-12-01 08:00:00+00:00,,2004-03-10 08:00:00+00:00,2004-03-10 08:00:00+00:00,docevent,2006
