rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,final_draft_uri,draft_uri,draft_name,lineage_depth,rev,submission_date,state,publication_year
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,17,2013-10-07,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,18,2013-11-12,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,19,2013-12-29,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,20,2014-01-20,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,21,2014-02-14,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,22,2014-03-02,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,23,2014-03-03,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,24,2014-03-18,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,25,2014-03-31,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,26,2014-04-30,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,27,2014-06-10,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,28,2014-06-20,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,29,2014-06-20,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,30,2014-07-01,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,31,2014-07-04,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,32,2014-09-23,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,33,2014-09-25,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,34,2014-10-14,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,35,2014-10-17,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,36,2014-10-24,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,37,2014-11-19,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,38,2014-12-09,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,39,2014-12-30,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,40,2015-01-13,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7515/,7515,rfc7515,JSON Web Signature (JWS),2015-05-19 23:45:35+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,/api/v1/doc/document/draft-ietf-jose-json-web-signature/,draft-ietf-jose-json-web-signature,0,41,2015-01-16,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-jones-json-web-encryption/,draft-jones-json-web-encryption,1,00,2011-09-06,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-jones-json-web-encryption/,draft-jones-json-web-encryption,1,01,2011-10-30,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-jones-json-web-encryption/,draft-jones-json-web-encryption,1,02,2011-12-14,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,00,2012-01-16,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,01,2012-03-12,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,02,2012-05-12,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,03,2012-07-06,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,04,2012-07-16,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,05,2012-07-30,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,06,2012-10-15,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,07,2012-11-07,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,08,2012-12-28,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,09,2013-04-23,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,10,2013-04-26,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,11,2013-05-28,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,12,2013-07-12,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,13,2013-07-15,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,14,2013-07-29,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,15,2013-09-03,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,16,2013-09-15,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,17,2013-10-07,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,18,2013-11-12,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,19,2013-12-29,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,20,2014-01-20,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,21,2014-02-14,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,22,2014-03-02,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,23,2014-03-03,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,24,2014-03-18,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,25,2014-03-31,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,26,2014-04-30,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,27,2014-06-10,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,28,2014-06-20,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,29,2014-06-20,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,30,2014-07-01,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,31,2014-07-04,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,32,2014-09-23,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,33,2014-09-25,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,34,2014-10-14,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,35,2014-10-17,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,36,2014-10-24,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,37,2014-11-19,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,38,2014-12-09,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,39,2014-12-30,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7516/,7516,rfc7516,JSON Web Encryption (JWE),2015-05-19 23:45:37+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,/api/v1/doc/document/draft-ietf-jose-json-web-encryption/,draft-ietf-jose-json-web-encryption,0,40,2015-01-13,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7517/,7517,rfc7517,JSON Web Key (JWK),2015-05-19 23:45:38+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-key/,/api/v1/doc/document/draft-jones-json-web-key/,draft-jones-json-web-key,1,00,2011-04-30,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7517/,7517,rfc7517,JSON Web Key (JWK),2015-05-19 23:45:38+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-key/,/api/v1/doc/document/draft-jones-json-web-key/,draft-jones-json-web-key,1,01,2011-07-25,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7517/,7517,rfc7517,JSON Web Key (JWK),2015-05-19 23:45:38+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-key/,/api/v1/doc/document/draft-jones-json-web-key/,draft-jones-json-web-key,1,02,2011-10-30,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7517/,7517,rfc7517,JSON Web Key (JWK),2015-05-19 23:45:38+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-key/,/api/v1/doc/document/draft-jones-json-web-key/,draft-jones-json-web-key,1,03,2011-12-14,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7517/,7517,rfc7517,JSON Web Key (JWK),2015-05-19 23:45:38+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-key/,/api/v1/doc/document/draft-ietf-jose-json-web-key/,draft-ietf-jose-json-web-key,0,00,2012-01-16,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7517/,7517,rfc7517,JSON Web Key (JWK),2015-05-19 23:45:38+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-key/,/api/v1/doc/document/draft-ietf-jose-json-web-key/,draft-ietf-jose-json-web-key,0,01,2012-03-12,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7517/,7517,rfc7517,JSON Web Key (JWK),2015-05-19 23:45:38+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-key/,/api/v1/doc/document/draft-ietf-jose-json-web-key/,draft-ietf-jose-json-web-key,0,02,2012-05-12,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7517/,7517,rfc7517,JSON Web Key (JWK),2015-05-19 23:45:38+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-key/,/api/v1/doc/document/draft-ietf-jose-json-web-key/,draft-ietf-jose-json-web-key,0,03,2012-07-06,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7517/,7517,rfc7517,JSON Web Key (JWK),2015-05-19 23:45:38+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-key/,/api/v1/doc/document/draft-ietf-jose-json-web-key/,draft-ietf-jose-json-web-key,0,04,2012-07-16,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7517/,7517,rfc7517,JSON Web Key (JWK),2015-05-19 23:45:38+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-key/,/api/v1/doc/document/draft-ietf-jose-json-web-key/,draft-ietf-jose-json-web-key,0,05,2012-07-30,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7517/,7517,rfc7517,JSON Web Key (JWK),2015-05-19 23:45:38+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-key/,/api/v1/doc/document/draft-ietf-jose-json-web-key/,draft-ietf-jose-json-web-key,0,06,2012-10-15,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7517/,7517,rfc7517,JSON Web Key (JWK),2015-05-19 23:45:38+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-key/,/api/v1/doc/document/draft-ietf-jose-json-web-key/,draft-ietf-jose-json-web-key,0,07,2012-11-07,/api/v1/name/draftsubmissionstatename/posted/,2015
/api/v1/doc/document/rfc7517/,7517,rfc7517,JSON Web Key (JWK),2015-05-19 23:45:38+00:00,/api/v1/doc/document/draft-ietf-jose-json-web-key/,/api/v1/doc/document/draft-ietf-jose-json-web-key/,draft-ietf-jose-json-web-key,0,08,2012-12-28,/api/v1/name/draftsubmissionstatename/posted/,2015
