resource_uri,rfc_number,rfc_name,title,pages,words,stream,group_uri,publication_time,group_acronym,group_name,group_type,parent_group_uri,parent_acronym,parent_name,parent_type,publication_year,stream_slug,group_type_slug,parent_type_slug,raw_area,area_category
/api/v1/doc/document/rfc2081/,2081,rfc2081,RIPng Protocol Applicability Statement,4,945.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1250/,1997-01-01 08:00:00+00:00,rip,Routing Information Protocol,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc2082/,2082,rfc2082,RIP-2 MD5 Authentication,12,3220.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1243/,1997-01-01 08:00:00+00:00,ripv2,RIP Version II,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc2084/,2084,rfc2084,Considerations for Web Transaction Security,6,1084.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1353/,1997-01-01 08:00:00+00:00,wts,Web Transaction Security,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1260/,sec,Security Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,sec,sec
/api/v1/doc/document/rfc2086/,2086,rfc2086,IMAP4 ACL extension,8,1692.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-01-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2087/,2087,rfc2087,IMAP4 QUOTA extension,5,1019.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-01-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2088/,2088,rfc2088,IMAP4 non-synchronizing literals,2,529.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-01-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2089/,2089,rfc2089,V2ToV1 Mapping SNMPv2 onto SNMPv1 within a bi-lingual SNMP agent,12,3193.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-01-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2091/,2091,rfc2091,Triggered Extensions to RIP to Support Demand Circuits,22,5781.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1250/,1997-01-01 08:00:00+00:00,rip,Routing Information Protocol,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc2092/,2092,rfc2092,Protocol Analysis for Triggered RIP,6,1440.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1250/,1997-01-01 08:00:00+00:00,rip,Routing Information Protocol,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc2095/,2095,rfc2095,IMAP/POP AUTHorize Extension for Simple Challenge/Response,5,1340.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-01-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2096/,2096,rfc2096,IP Forwarding Table MIB,21,4099.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1188/,1997-01-01 08:00:00+00:00,ospf,Open Shortest Path First IGP,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc2097/,2097,rfc2097,The PPP NetBIOS Frames Control Protocol (NBFCP),13,3302.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1210/,1997-01-01 08:00:00+00:00,pppext,Point-to-Point Protocol Extensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,int,int
/api/v1/doc/document/rfc2000/,2000,rfc2000,Internet Official Protocol Standards,56,14171.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-02-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2076/,2076,rfc2076,Common Internet Message Headers,27,4946.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1113/,1997-02-01 08:00:00+00:00,mailext,Mail Extensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/934/,app,Applications Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,app,app
/api/v1/doc/document/rfc2085/,2085,rfc2085,HMAC-MD5 IP Authentication with Replay Prevention,6,1659.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1091/,1997-02-01 08:00:00+00:00,ipsec,IP Security Protocol,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1260/,sec,Security Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,sec,sec
/api/v1/doc/document/rfc2090/,2090,rfc2090,TFTP Multicast Option,6,1515.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-02-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2098/,2098,rfc2098,Toshiba's Router Architecture Extensions for ATM : Overview,18,6025.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-02-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2101/,2101,rfc2101,IPv4 Address Behaviour Today,13,4300.0,/api/v1/name/streamname/iab/,/api/v1/group/group/1027/,1997-02-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,iab,individ,area,Other,Other
/api/v1/doc/document/rfc2102/,2102,rfc2102,Multicast Support for Nimrod :  Requirements and Solution Approaches,23,7237.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1168/,1997-02-01 08:00:00+00:00,nimrod,New Internet Routing and Addressing Architecture,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc2103/,2103,rfc2103,Mobility Support for Nimrod :  Challenges and Solution Approaches,17,6020.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1168/,1997-02-01 08:00:00+00:00,nimrod,New Internet Routing and Addressing Architecture,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc2104/,2104,rfc2104,HMAC: Keyed-Hashing for Message Authentication,11,2904.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1091/,1997-02-01 08:00:00+00:00,ipsec,IP Security Protocol,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1260/,sec,Security Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,sec,sec
/api/v1/doc/document/rfc2105/,2105,rfc2105,Cisco Systems' Tag Switching Architecture Overview,13,4652.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-02-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2106/,2106,rfc2106,Data Link Switching Remote Access Protocol,19,5244.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-02-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2107/,2107,rfc2107,Ascend Tunnel Management Protocol - ATMP,21,5243.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-02-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2108/,2108,rfc2108,Definitions of Managed Objects for IEEE 802.3 Repeater Devices using SMIv2,82,16716.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1022/,1997-02-01 08:00:00+00:00,hubmib,Ethernet Interfaces and Hub MIB,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1193/,ops,Operations and Management Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,ops,ops
/api/v1/doc/document/rfc2109/,2109,rfc2109,HTTP State Management Mechanism,21,5889.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1020/,1997-02-01 08:00:00+00:00,http,HyperText Transfer Protocol,/api/v1/name/grouptypename/wg/,/api/v1/group/group/934/,app,Applications Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,app,app
/api/v1/doc/document/rfc2113/,2113,rfc2113,IP Router Alert Option,4,1097.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-02-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2114/,2114,rfc2114,Data Link Switching Client Access Protocol,22,6280.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-02-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2083/,2083,rfc2083,PNG (Portable Network Graphics) Specification Version 1.0,102,32038.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-03-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2099/,2099,rfc2099,Request for Comments Summary RFC Numbers 2000-2099,21,5023.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-03-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2110/,2110,rfc2110,"MIME E-mail Encapsulation of Aggregate Documents, such as HTML (MHTML)",19,5166.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1127/,1997-03-01 08:00:00+00:00,mhtml,MIME Encapsulation of Aggregate HTML Documents,/api/v1/name/grouptypename/wg/,/api/v1/group/group/934/,app,Applications Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,app,app
/api/v1/doc/document/rfc2111/,2111,rfc2111,Content-ID and Message-ID Uniform Resource Locators,5,1120.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1127/,1997-03-01 08:00:00+00:00,mhtml,MIME Encapsulation of Aggregate HTML Documents,/api/v1/name/grouptypename/wg/,/api/v1/group/group/934/,app,Applications Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,app,app
/api/v1/doc/document/rfc2112/,2112,rfc2112,The MIME Multipart/Related Content-type,9,1887.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1127/,1997-03-01 08:00:00+00:00,mhtml,MIME Encapsulation of Aggregate HTML Documents,/api/v1/name/grouptypename/wg/,/api/v1/group/group/934/,app,Applications Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,app,app
/api/v1/doc/document/rfc2118/,2118,rfc2118,Microsoft Point-To-Point Compression (MPPC) Protocol,9,2217.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1210/,1997-03-01 08:00:00+00:00,pppext,Point-to-Point Protocol Extensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,int,int
/api/v1/doc/document/rfc2119/,2119,rfc2119,Key words for use in RFCs to Indicate Requirement Levels,3,608.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1027/,1997-03-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,ietf,individ,area,gen,Other
/api/v1/doc/document/rfc2120/,2120,rfc2120,Managing the X.500 Root Naming Context,14,4210.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1030/,1997-03-01 08:00:00+00:00,ids,Integrated Directory Services,/api/v1/name/grouptypename/wg/,/api/v1/group/group/934/,app,Applications Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,app,app
/api/v1/doc/document/rfc2121/,2121,rfc2121,Issues affecting MARS Cluster Size,12,3903.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1073/,1997-03-01 08:00:00+00:00,ion,Internetworking Over NBMA,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,int,int
/api/v1/doc/document/rfc2122/,2122,rfc2122,VEMMI URL Specification,11,3298.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-03-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2123/,2123,rfc2123,Traffic Flow Measurement: Experiences with NeTraMet,34,12178.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1228/,1997-03-01 08:00:00+00:00,rtfm,Realtime Traffic Flow Measurement,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1324/,tsv,Transport Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,tsv,tsv
/api/v1/doc/document/rfc2124/,2124,rfc2124,Cabletron's Light-weight Flow Admission Protocol Specification Version 1.0,21,5690.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-03-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2125/,2125,rfc2125,The PPP Bandwidth Allocation Protocol (BAP) / The PPP Bandwidth Allocation Control Protocol (BACP),24,6096.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1210/,1997-03-01 08:00:00+00:00,pppext,Point-to-Point Protocol Extensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,int,int
/api/v1/doc/document/rfc2126/,2126,rfc2126,ISO Transport Service on top of TCP (ITOT),25,5894.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-03-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2127/,2127,rfc2127,ISDN Management Information Base using SMIv2,49,10232.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1103/,1997-03-01 08:00:00+00:00,isdnmib,ISDN MIB,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,int,int
/api/v1/doc/document/rfc2128/,2128,rfc2128,Dial Control Management Information Base using SMIv2,34,6320.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1103/,1997-03-01 08:00:00+00:00,isdnmib,ISDN MIB,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,int,int
/api/v1/doc/document/rfc2131/,2131,rfc2131,Dynamic Host Configuration Protocol,45,14817.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/988/,1997-03-01 08:00:00+00:00,dhc,Dynamic Host Configuration,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,int,int
/api/v1/doc/document/rfc2132/,2132,rfc2132,DHCP Options and BOOTP Vendor Extensions,34,8523.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/988/,1997-03-01 08:00:00+00:00,dhc,Dynamic Host Configuration,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,int,int
/api/v1/doc/document/rfc2100/,2100,rfc2100,The Naming of Hosts,3,501.0,/api/v1/name/streamname/ise/,/api/v1/group/group/1027/,1997-04-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,ise,individ,area,Other,Other
/api/v1/doc/document/rfc2116/,2116,rfc2116,X.500 Implementations Catalog-96,164,25209.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1030/,1997-04-01 08:00:00+00:00,ids,Integrated Directory Services,/api/v1/name/grouptypename/wg/,/api/v1/group/group/934/,app,Applications Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,app,app
/api/v1/doc/document/rfc2129/,2129,rfc2129,Toshiba's Flow Attribute Notification Protocol (FANP) Specification,19,4854.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-04-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2130/,2130,rfc2130,"The Report of the IAB Character Set Workshop held 29 February - 1 March, 1996",31,8056.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-04-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2133/,2133,rfc2133,Basic Socket Interface Extensions for IPv6,32,8608.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1093/,1997-04-01 08:00:00+00:00,ipngwg,IPNG,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,int,int
/api/v1/doc/document/rfc2134/,2134,rfc2134,Articles of Incorporation of Internet Society,5,1067.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-04-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2135/,2135,rfc2135,Internet Society By-Laws,9,2888.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-04-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2136/,2136,rfc2136,Dynamic Updates in the Domain Name System (DNS UPDATE),26,7746.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/982/,1997-04-01 08:00:00+00:00,dnsind,"DNS IXFR, Notification, and Dynamic Update",/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,int,int
/api/v1/doc/document/rfc2137/,2137,rfc2137,Secure Domain Name System Dynamic Update,11,3464.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/985/,1997-04-01 08:00:00+00:00,dnssec,Domain Name System Security,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1260/,sec,Security Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,sec,sec
/api/v1/doc/document/rfc2138/,2138,rfc2138,Remote Authentication Dial In User Service (RADIUS),65,14430.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1234/,1997-04-01 08:00:00+00:00,radius,Remote Authentication Dial-In User Service,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1193/,ops,Operations and Management Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,ops,ops
/api/v1/doc/document/rfc2139/,2139,rfc2139,RADIUS Accounting,25,4890.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-04-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2140/,2140,rfc2140,TCP Control Block Interdependence,11,3298.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-04-01 08:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2141/,2141,rfc2141,URN Syntax,8,1900.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1339/,1997-05-01 07:00:00+00:00,urn,Uniform Resource Names,/api/v1/name/grouptypename/wg/,/api/v1/group/group/934/,app,Applications Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,app,app
/api/v1/doc/document/rfc2142/,2142,rfc2142,"Mailbox Names for Common Services, Roles and Functions",6,1476.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-05-01 07:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2143/,2143,rfc2143,Encapsulating IP with the Small Computer System Interface,5,1557.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-05-01 07:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2144/,2144,rfc2144,The CAST-128 Encryption Algorithm,15,4738.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-05-01 07:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2145/,2145,rfc2145,Use and Interpretation of HTTP Version Numbers,7,1897.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1020/,1997-05-01 07:00:00+00:00,http,HyperText Transfer Protocol,/api/v1/name/grouptypename/wg/,/api/v1/group/group/934/,app,Applications Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,app,app
/api/v1/doc/document/rfc2146/,2146,rfc2146,U.S. Government Internet Domain Names,12,3389.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-05-01 07:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2147/,2147,rfc2147,TCP and UDP over IPv6 Jumbograms,3,959.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1093/,1997-05-01 07:00:00+00:00,ipngwg,IPNG,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,int,int
/api/v1/doc/document/rfc2149/,2149,rfc2149,Multicast Server Architectures for MARS-based ATM multicasting,18,6100.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1073/,1997-05-01 07:00:00+00:00,ion,Internetworking Over NBMA,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,int,int
/api/v1/doc/document/rfc2152/,2152,rfc2152,UTF-7 A Mail-Safe Transformation Format of Unicode,15,3420.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-05-01 07:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2153/,2153,rfc2153,PPP Vendor Extensions,6,1145.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1210/,1997-05-01 07:00:00+00:00,pppext,Point-to-Point Protocol Extensions,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,int,int
/api/v1/doc/document/rfc2117/,2117,rfc2117,Protocol Independent Multicast-Sparse Mode (PIM-SM): Protocol Specification,66,19386.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1039/,1997-06-01 07:00:00+00:00,idmr,Inter-Domain Multicast Routing,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc2151/,2151,rfc2151,A Primer On Internet and TCP/IP Tools and Utilities,52,14175.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-06-01 07:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2154/,2154,rfc2154,OSPF with Digital Signatures,29,10125.0,/api/v1/name/streamname/legacy/,/api/v1/group/group/1027/,1997-06-01 07:00:00+00:00,none,Individual Submissions,/api/v1/name/grouptypename/individ/,/api/v1/group/group/1008/,gen,General Area,/api/v1/name/grouptypename/area/,1997,legacy,individ,area,Other,Other
/api/v1/doc/document/rfc2155/,2155,rfc2155,Definitions of Managed Objects for APPN using SMIv2,124,19943.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1277/,1997-06-01 07:00:00+00:00,snanau,SNA NAU Services MIB,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1249/,rtg,Routing Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,rtg,rtg
/api/v1/doc/document/rfc2165/,2165,rfc2165,Service Location Protocol,72,21220.0,/api/v1/name/streamname/ietf/,/api/v1/group/group/1265/,1997-06-01 07:00:00+00:00,svrloc,Service Location Protocol,/api/v1/name/grouptypename/wg/,/api/v1/group/group/1052/,int,Internet Area,/api/v1/name/grouptypename/area/,1997,ietf,wg,area,int,int
