rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,publication_year,final_draft_uri,complete_revision_count,first_recorded_submission,last_recorded_submission,family_draft_count,maximum_lineage_depth,final_draft_revision_count,predecessor_revision_count,recorded_development_days
/api/v1/doc/document/rfc9410/,9410,rfc9410,Handling of Identity Header Errors for Secure Telephone Identity Revisited (STIR),2023-08-01 04:47:06+00:00,2023,/api/v1/doc/document/draft-ietf-stir-identity-header-errors-handling/,13,2020-11-16,2023-02-25,2,1,9,4,988
/api/v1/doc/document/rfc9411/,9411,rfc9411,Benchmarking Methodology for Network Security Device Performance,2023-03-10 06:40:53+00:00,2023,/api/v1/doc/document/draft-ietf-bmwg-ngfw-performance/,22,2017-12-08,2022-10-22,2,1,16,6,1918
/api/v1/doc/document/rfc9412/,9412,rfc9412,The ORIGIN Extension in HTTP/3,2023-06-12 18:19:57+00:00,2023,/api/v1/doc/document/draft-ietf-httpbis-origin-h3/,7,2017-07-24,2023-01-24,3,2,4,3,2149
/api/v1/doc/document/rfc9413/,9413,rfc9413,Maintaining Robust Protocols,2023-06-27 23:10:00+00:00,2023,/api/v1/doc/document/draft-iab-protocol-maintenance/,17,2015-03-09,2023-02-01,2,1,13,4,3032
/api/v1/doc/document/rfc9414/,9414,rfc9414,Unfortunate History of Transient Numeric Identifiers,2023-07-22 01:15:21+00:00,2023,/api/v1/doc/document/draft-irtf-pearg-numeric-ids-history/,22,2016-02-04,2022-12-11,3,1,12,10,2725
/api/v1/doc/document/rfc9415/,9415,rfc9415,On the Generation of Transient Numeric Identifiers,2023-07-22 01:34:11+00:00,2023,/api/v1/doc/document/draft-irtf-pearg-numeric-ids-generation/,19,2016-02-04,2022-12-11,3,1,13,6,2725
/api/v1/doc/document/rfc9416/,9416,rfc9416,Security Considerations for Transient Numeric Identifiers Employed in Network Protocols,2023-07-22 01:30:20+00:00,2023,/api/v1/doc/document/draft-gont-numeric-ids-sec-considerations/,12,2016-06-19,2023-01-27,1,0,12,0,2589
/api/v1/doc/document/rfc9417/,9417,rfc9417,Service Assurance for Intent-Based Networking Architecture,2023-07-12 06:37:22+00:00,2023,/api/v1/doc/document/draft-ietf-opsawg-service-assurance-architecture/,20,2019-11-04,2023-01-03,2,1,14,6,1346
/api/v1/doc/document/rfc9418/,9418,rfc9418,A YANG Data Model for Service Assurance,2023-07-12 06:37:27+00:00,2023,/api/v1/doc/document/draft-ietf-opsawg-service-assurance-yang/,20,2019-11-04,2023-01-03,2,1,12,8,1346
/api/v1/doc/document/rfc9419/,9419,rfc9419,Considerations on Application - Network Collaboration Using Path Signals,2023-07-06 23:10:10+00:00,2023,/api/v1/doc/document/draft-iab-path-signals-collaboration/,6,2021-07-12,2023-02-03,2,1,4,2,724
/api/v1/doc/document/rfc9420/,9420,rfc9420,The Messaging Layer Security (MLS) Protocol,2023-07-18 13:12:34+00:00,2023,/api/v1/doc/document/draft-ietf-mls-protocol/,23,2018-02-02,2023-03-27,2,1,21,2,1992
/api/v1/doc/document/rfc9424/,9424,rfc9424,Indicators of Compromise (IoCs) and Their Role in Attack Defence,2023-08-12 04:04:09+00:00,2023,/api/v1/doc/document/draft-ietf-opsec-indicators-of-compromise/,10,2020-03-06,2023-02-03,2,1,5,5,1254
/api/v1/doc/document/rfc9425/,9425,rfc9425,JSON Meta Application Protocol (JMAP) for Quotas,2023-06-21 05:58:20+00:00,2023,/api/v1/doc/document/draft-ietf-jmap-quotas/,13,2019-09-05,2023-02-05,1,0,13,0,1385
/api/v1/doc/document/rfc9426/,9426,rfc9426,BATched Sparse (BATS) Coding Scheme for Multi-hop Data Transport,2023-07-22 06:45:20+00:00,2023,/api/v1/doc/document/draft-irtf-nwcrg-bats/,14,2018-10-20,2023-01-04,3,2,8,6,1736
/api/v1/doc/document/rfc9427/,9427,rfc9427,TLS-Based Extensible Authentication Protocol (EAP) Types for Use with TLS 1.3,2023-06-28 02:30:21+00:00,2023,/api/v1/doc/document/draft-ietf-emu-tls-eap-types/,17,2019-02-11,2023-02-16,2,1,14,3,1598
/api/v1/doc/document/rfc9428/,9428,rfc9428,Transmission of IPv6 Packets over Near Field Communication,2023-07-20 23:31:42+00:00,2023,/api/v1/doc/document/draft-ietf-6lo-nfc/,27,2014-07-04,2023-03-06,2,1,23,4,3303
/api/v1/doc/document/rfc9430/,9430,rfc9430,Extension of the Datagram Transport Layer Security (DTLS) Profile for Authentication and Authorization for Constrained Environments (ACE) to Transport Layer Security (TLS),2023-07-12 02:41:01+00:00,2023,/api/v1/doc/document/draft-ietf-ace-extend-dtls-authorize/,9,2021-11-08,2023-03-09,2,1,8,1,611
/api/v1/doc/document/rfc9431/,9431,rfc9431,Message Queuing Telemetry Transport (MQTT) and Transport Layer Security (TLS) Profile of Authentication and Authorization for Constrained Environments (ACE) Framework,2023-07-12 02:41:06+00:00,2023,/api/v1/doc/document/draft-ietf-ace-mqtt-tls-profile/,24,2017-01-24,2022-03-23,3,2,18,6,2360
/api/v1/doc/document/rfc9432/,9432,rfc9432,DNS Catalog Zones,2023-07-06 23:41:15+00:00,2023,/api/v1/doc/document/draft-ietf-dnsop-dns-catalog-zones/,17,2015-10-18,2023-02-07,3,2,10,7,2818
/api/v1/doc/document/rfc9433/,9433,rfc9433,Segment Routing over IPv6 for the Mobile User Plane,2023-07-21 23:24:36+00:00,2023,/api/v1/doc/document/draft-ietf-dmm-srv6-mobile-uplane/,29,2017-07-03,2023-01-17,2,1,25,4,2209
/api/v1/doc/document/rfc9434/,9434,rfc9434,Drone Remote Identification Protocol (DRIP) Architecture,2023-07-18 05:33:57+00:00,2023,/api/v1/doc/document/draft-ietf-drip-arch/,37,2020-02-05,2023-03-06,3,2,32,5,1259
/api/v1/doc/document/rfc9435/,9435,rfc9435,Considerations for Assigning a New Recommended Differentiated Services Code Point (DSCP),2023-07-20 23:00:21+00:00,2023,/api/v1/doc/document/draft-ietf-tsvwg-dscp-considerations/,17,2021-02-21,2023-03-03,2,1,14,3,879
/api/v1/doc/document/rfc9436/,9436,rfc9436,PIM Message Type Space Extension and Reserved Bits,2023-08-31 20:42:43+00:00,2023,/api/v1/doc/document/draft-ietf-pim-rfc8736bis/,7,2023-03-01,2023-05-24,3,2,5,2,183
/api/v1/doc/document/rfc9437/,9437,rfc9437,Publish/Subscribe Functionality for the Locator/ID Separation Protocol (LISP),2023-08-04 22:10:56+00:00,2023,/api/v1/doc/document/draft-ietf-lisp-pubsub/,25,2015-09-15,2023-02-28,3,2,16,9,2880
/api/v1/doc/document/rfc9438/,9438,rfc9438,CUBIC for Fast and Long-Distance Networks,2023-08-12 04:45:20+00:00,2023,/api/v1/doc/document/draft-ietf-tcpm-rfc8312bis/,20,2020-11-15,2023-01-31,2,1,16,4,1000
/api/v1/doc/document/rfc9439/,9439,rfc9439,Application-Layer Traffic Optimization (ALTO) Performance Cost Metrics,2023-08-12 04:52:46+00:00,2023,/api/v1/doc/document/draft-ietf-alto-performance-metrics/,39,2013-10-20,2022-03-21,2,1,29,10,3583
/api/v1/doc/document/rfc9440/,9440,rfc9440,Client-Cert HTTP Header Field,2023-07-22 07:10:10+00:00,2023,/api/v1/doc/document/draft-ietf-httpbis-client-cert-field/,13,2020-01-15,2023-03-17,2,1,7,6,1284
/api/v1/doc/document/rfc9441/,9441,rfc9441,Static Context Header Compression (SCHC) Compound Acknowledgement (ACK),2023-07-27 01:25:23+00:00,2023,/api/v1/doc/document/draft-ietf-lpwan-schc-compound-ack/,18,2021-07-09,2023-04-04,1,0,18,0,748
/api/v1/doc/document/rfc9442/,9442,rfc9442,Static Context Header Compression (SCHC) over Sigfox Low-Power Wide Area Network (LPWAN),2023-07-27 01:25:28+00:00,2023,/api/v1/doc/document/draft-ietf-lpwan-schc-over-sigfox/,31,2017-10-30,2023-02-05,2,1,24,7,2096
/api/v1/doc/document/rfc9443/,9443,rfc9443,Multiplexing Scheme Updates for QUIC,2023-07-12 18:09:39+00:00,2023,/api/v1/doc/document/draft-ietf-avtcore-rfc7983bis/,12,2020-03-05,2023-03-26,2,1,10,2,1224
/api/v1/doc/document/rfc9444/,9444,rfc9444,Automated Certificate Management Environment (ACME) for Subdomains,2023-08-24 01:15:20+00:00,2023,/api/v1/doc/document/draft-ietf-acme-subdomains/,15,2019-10-23,2023-03-01,2,1,8,7,1401
/api/v1/doc/document/rfc9445/,9445,rfc9445,RADIUS Extensions for DHCP-Configured Services,2023-08-16 21:40:30+00:00,2023,/api/v1/doc/document/draft-ietf-opsawg-add-encrypted-dns/,23,2021-06-03,2023-03-26,3,1,13,10,804
/api/v1/doc/document/rfc9446/,9446,rfc9446,Reflections on Ten Years Past the Snowden Revelations,2023-07-20 22:03:15+00:00,2023,/api/v1/doc/document/draft-farrell-tenyearsafter/,6,2023-05-20,2023-06-20,1,0,6,0,61
/api/v1/doc/document/rfc9447/,9447,rfc9447,Automated Certificate Management Environment (ACME) Challenges Using an Authority Token,2023-09-13 04:24:58+00:00,2023,/api/v1/doc/document/draft-ietf-acme-authority-token/,10,2018-07-02,2022-10-24,1,0,10,0,1899
/api/v1/doc/document/rfc9448/,9448,rfc9448,TNAuthList Profile of Automated Certificate Management Environment (ACME) Authority Token,2023-09-13 04:25:03+00:00,2023,/api/v1/doc/document/draft-ietf-acme-authority-token-tnauthlist/,15,2018-03-05,2023-02-07,2,1,14,1,2018
/api/v1/doc/document/rfc9449/,9449,rfc9449,OAuth 2.0 Demonstrating Proof of Possession (DPoP),2023-09-07 23:39:24+00:00,2023,/api/v1/doc/document/draft-ietf-oauth-dpop/,22,2019-03-27,2023-04-13,2,1,17,5,1625
/api/v1/doc/document/rfc9450/,9450,rfc9450,Reliable and Available Wireless (RAW) Use Cases,2023-08-24 01:50:52+00:00,2023,/api/v1/doc/document/draft-ietf-raw-use-cases/,18,2019-03-25,2023-04-17,3,2,12,6,1613
/api/v1/doc/document/rfc9451/,9451,rfc9451,"Operations, Administration, and Maintenance (OAM) Packet and Behavior in the Network Service Header (NSH)",2023-08-12 01:30:20+00:00,2023,/api/v1/doc/document/draft-ietf-sfc-oam-packet/,8,2022-02-16,2023-03-26,2,1,4,4,542
/api/v1/doc/document/rfc9452/,9452,rfc9452,Network Service Header (NSH) Encapsulation for In Situ OAM (IOAM) Data,2023-08-24 02:15:20+00:00,2023,/api/v1/doc/document/draft-ietf-sfc-ioam-nsh/,16,2017-10-30,2023-05-05,2,1,14,2,2124
/api/v1/doc/document/rfc9453/,9453,rfc9453,Applicability and Use Cases for IPv6 over Networks of Resource-constrained Nodes (6lo),2023-09-21 19:49:20+00:00,2023,/api/v1/doc/document/draft-ietf-6lo-use-cases/,17,2016-11-29,2023-04-05,1,0,17,0,2487
/api/v1/doc/document/rfc9454/,9454,rfc9454,Update to OSPF Terminology,2023-08-16 21:30:21+00:00,2023,/api/v1/doc/document/draft-ietf-lsr-ospf-terminology/,12,2022-02-23,2023-05-25,2,1,10,2,539
/api/v1/doc/document/rfc9455/,9455,rfc9455,Avoiding Route Origin Authorizations (ROAs) Containing Multiple IP Prefixes,2023-08-24 02:22:30+00:00,2023,/api/v1/doc/document/draft-ietf-sidrops-roa-considerations/,16,2017-08-02,2023-04-25,2,1,9,7,2213
/api/v1/doc/document/rfc9456/,9456,rfc9456,Updates to the TLS Transport Model for SNMP,2023-11-08 10:42:41+00:00,2023,/api/v1/doc/document/draft-ietf-opsawg-tlstm-update/,18,2021-03-29,2023-05-08,2,1,16,2,954
/api/v1/doc/document/rfc9457/,9457,rfc9457,Problem Details for HTTP APIs,2023-08-01 04:38:04+00:00,2023,/api/v1/doc/document/draft-ietf-httpapi-rfc7807bis/,8,2021-04-14,2023-04-23,1,0,8,0,839
/api/v1/doc/document/rfc9459/,9459,rfc9459,CBOR Object Signing and Encryption (COSE): AES-CTR and AES-CBC,2023-09-14 21:51:59+00:00,2023,/api/v1/doc/document/draft-ietf-cose-aes-ctr-and-cbc/,8,2022-08-22,2023-05-25,2,1,7,1,388
/api/v1/doc/document/rfc9460/,9460,rfc9460,Service Binding and Parameter Specification via the DNS (SVCB and HTTPS Resource Records),2023-11-06 22:00:22+00:00,2023,/api/v1/doc/document/draft-ietf-dnsop-svcb-https/,25,2018-01-16,2023-03-11,5,3,13,12,2120
/api/v1/doc/document/rfc9461/,9461,rfc9461,Service Binding Mapping for DNS Servers,2023-11-06 22:00:28+00:00,2023,/api/v1/doc/document/draft-ietf-add-svcb-dns/,15,2020-08-04,2023-06-26,2,1,10,5,1189
/api/v1/doc/document/rfc9462/,9462,rfc9462,Discovery of Designated Resolvers,2023-11-06 22:00:28+00:00,2023,/api/v1/doc/document/draft-ietf-add-ddr/,12,2020-11-02,2022-08-05,2,1,11,1,1099
/api/v1/doc/document/rfc9463/,9463,rfc9463,DHCP and Router Advertisement Options for the Discovery of Network-designated Resolvers (DNR),2023-11-06 22:00:28+00:00,2023,/api/v1/doc/document/draft-ietf-add-dnr/,30,2020-03-04,2023-04-27,2,1,17,13,1342
/api/v1/doc/document/rfc9464/,9464,rfc9464,Internet Key Exchange Protocol Version 2 (IKEv2) Configuration for Encrypted DNS,2023-11-06 22:00:29+00:00,2023,/api/v1/doc/document/draft-ietf-ipsecme-add-ike/,20,2020-04-07,2023-05-10,2,1,15,5,1308
/api/v1/doc/document/rfc9465/,9465,rfc9465,PIM Null-Register Packing,2023-09-29 19:40:12+00:00,2023,/api/v1/doc/document/draft-ietf-pim-null-register-packing/,21,2018-02-27,2023-03-13,2,1,17,4,2040
/api/v1/doc/document/rfc9466/,9466,rfc9466,PIM Assert Message Packing,2023-10-13 23:25:27+00:00,2023,/api/v1/doc/document/draft-ietf-pim-assert-packing/,16,2019-03-05,2023-04-19,2,1,13,3,1683
/api/v1/doc/document/rfc9468/,9468,rfc9468,Unsolicited Bidirectional Forwarding Detection (BFD) for Sessionless Applications,2023-09-01 04:37:09+00:00,2023,/api/v1/doc/document/draft-ietf-bfd-unsolicited/,21,2017-07-16,2023-04-27,2,1,17,4,2238
/api/v1/doc/document/rfc9469/,9469,rfc9469,Applicability of Ethernet Virtual Private Network (EVPN) to Network Virtualization over Layer 3 (NVO3) Networks,2023-09-21 00:30:20+00:00,2023,/api/v1/doc/document/draft-ietf-nvo3-evpn-applicability/,9,2017-10-30,2023-04-28,2,1,7,2,2152
/api/v1/doc/document/rfc9470/,9470,rfc9470,OAuth 2.0 Step Up Authentication Challenge Protocol,2023-09-08 16:44:43+00:00,2023,/api/v1/doc/document/draft-ietf-oauth-step-up-authn-challenge/,19,2022-03-04,2023-06-26,2,1,17,2,553
/api/v1/doc/document/rfc9471/,9471,rfc9471,DNS Glue Requirements in Referral Responses,2023-09-30 15:53:42+00:00,2023,/api/v1/doc/document/draft-ietf-dnsop-glue-is-not-optional/,12,2020-04-14,2023-06-14,2,1,10,2,1264
/api/v1/doc/document/rfc9472/,9472,rfc9472,A YANG Data Model for Reporting Software Bills of Materials (SBOMs) and Vulnerability Information,2023-10-10 18:15:23+00:00,2023,/api/v1/doc/document/draft-ietf-opsawg-sbom-access/,21,2020-05-18,2023-04-28,3,2,19,2,1240
/api/v1/doc/document/rfc9473/,9473,rfc9473,A Vocabulary of Path Properties,2023-09-13 18:17:46+00:00,2023,/api/v1/doc/document/draft-irtf-panrg-path-properties/,13,2018-10-18,2023-03-06,2,1,9,4,1791
/api/v1/doc/document/rfc9474/,9474,rfc9474,RSA Blind Signatures,2023-10-11 00:27:30+00:00,2023,/api/v1/doc/document/draft-irtf-cfrg-rsa-blind-signatures/,15,2021-03-08,2023-07-10,2,1,14,1,947
/api/v1/doc/document/rfc9475/,9475,rfc9475,Messaging Use Cases and Extensions for Secure Telephone Identity Revisited (STIR),2023-12-20 02:30:23+00:00,2023,/api/v1/doc/document/draft-ietf-stir-messaging/,11,2020-11-02,2023-07-07,2,1,9,2,1143
/api/v1/doc/document/rfc9476/,9476,rfc9476,The .alt Special-Use Top-Level Domain,2023-09-14 22:19:26+00:00,2023,/api/v1/doc/document/draft-ietf-dnsop-alt-tld/,33,2014-02-10,2023-05-04,2,1,26,7,3503
/api/v1/doc/document/rfc9477/,9477,rfc9477,Complaint Feedback Loop Address Header,2023-09-28 04:45:21+00:00,2023,/api/v1/doc/document/draft-benecke-cfbl-address-header/,14,2021-06-29,2023-05-07,1,0,14,0,821
/api/v1/doc/document/rfc9478/,9478,rfc9478,Labeled IPsec Traffic Selector Support for the Internet Key Exchange Protocol Version 2 (IKEv2),2023-10-11 00:47:42+00:00,2023,/api/v1/doc/document/draft-ietf-ipsecme-labeled-ipsec/,13,2019-03-10,2023-05-15,1,0,13,0,1676
/api/v1/doc/document/rfc9479/,9479,rfc9479,IS-IS Application-Specific Link Attributes,2023-10-10 23:30:20+00:00,2023,/api/v1/doc/document/draft-ietf-lsr-rfc8919bis/,8,2022-06-12,2023-05-25,2,1,5,3,485
/api/v1/doc/document/rfc9480/,9480,rfc9480,Certificate Management Protocol (CMP) Updates,2023-11-05 15:43:40+00:00,2023,/api/v1/doc/document/draft-ietf-lamps-cmp-updates/,28,2019-07-07,2022-06-29,2,1,24,4,1582
/api/v1/doc/document/rfc9481/,9481,rfc9481,Certificate Management Protocol (CMP) Algorithms,2023-11-05 15:43:45+00:00,2023,/api/v1/doc/document/draft-ietf-lamps-cmp-algorithms/,16,2020-10-24,2022-06-02,1,0,16,0,1107
/api/v1/doc/document/rfc9482/,9482,rfc9482,Constrained Application Protocol (CoAP) Transfer for the Certificate Management Protocol,2023-11-05 15:43:45+00:00,2023,/api/v1/doc/document/draft-ietf-ace-cmpv2-coap-transport/,14,2020-06-04,2023-05-15,3,2,11,3,1249
/api/v1/doc/document/rfc9483/,9483,rfc9483,Lightweight Certificate Management Protocol (CMP) Profile,2023-11-05 15:43:46+00:00,2023,/api/v1/doc/document/draft-ietf-lamps-lightweight-cmp-profile/,27,2019-03-11,2023-02-17,3,2,22,5,1700
/api/v1/doc/document/rfc9484/,9484,rfc9484,Proxying IP in HTTP,2023-10-19 20:13:40+00:00,2023,/api/v1/doc/document/draft-ietf-masque-connect-ip/,22,2020-11-02,2023-04-20,6,2,13,9,1081
/api/v1/doc/document/rfc9485/,9485,rfc9485,I-Regexp: An Interoperable Regular Expression Format,2023-10-13 22:32:16+00:00,2023,/api/v1/doc/document/draft-ietf-jsonpath-iregexp/,14,2021-05-12,2023-06-29,2,1,9,5,884
/api/v1/doc/document/rfc9486/,9486,rfc9486,"IPv6 Options for In Situ Operations, Administration, and Maintenance (IOAM)",2023-09-29 19:40:17+00:00,2023,/api/v1/doc/document/draft-ietf-ippm-ioam-ipv6-options/,16,2018-07-01,2023-05-07,2,1,13,3,1916
/api/v1/doc/document/rfc9487/,9487,rfc9487,Export of Segment Routing over IPv6 Information in IP Flow Information Export (IPFIX),2023-11-08 11:15:21+00:00,2023,/api/v1/doc/document/draft-ietf-opsawg-ipfix-srv6-srh/,21,2022-01-15,2023-05-25,2,1,15,6,662
/api/v1/doc/document/rfc9488/,9488,rfc9488,Local Protection Enforcement in the Path Computation Element Communication Protocol (PCEP),2023-10-18 18:45:21+00:00,2023,/api/v1/doc/document/draft-ietf-pce-local-protection-enforcement/,16,2019-10-24,2023-06-23,3,2,12,4,1455
/api/v1/doc/document/rfc9489/,9489,rfc9489,Label Switched Path (LSP) Ping Mechanisms for EVPN and Provider Backbone Bridging EVPN (PBB-EVPN),2023-11-09 09:00:54+00:00,2023,/api/v1/doc/document/draft-ietf-bess-evpn-lsp-ping/,21,2015-03-09,2023-05-29,2,1,12,9,3167
/api/v1/doc/document/rfc9491/,9491,rfc9491,Integration of the Network Service Header (NSH) and Segment Routing for Service Function Chaining (SFC),2023-11-07 15:13:36+00:00,2023,/api/v1/doc/document/draft-ietf-spring-nsh-sr/,21,2018-03-19,2023-06-06,3,2,16,5,2059
/api/v1/doc/document/rfc9492/,9492,rfc9492,OSPF Application-Specific Link Attributes,2023-10-10 23:37:45+00:00,2023,/api/v1/doc/document/draft-ietf-lsr-rfc8920bis/,10,2022-06-12,2023-05-25,2,1,7,3,485
/api/v1/doc/document/rfc9493/,9493,rfc9493,Subject Identifiers for Security Event Tokens,2023-12-07 01:07:44+00:00,2023,/api/v1/doc/document/draft-ietf-secevent-subject-identifiers/,20,2018-06-01,2023-06-24,2,1,19,1,2015
/api/v1/doc/document/rfc9494/,9494,rfc9494,Long-Lived Graceful Restart for BGP,2023-11-29 23:07:34+00:00,2023,/api/v1/doc/document/draft-ietf-idr-long-lived-gr/,13,2011-10-20,2023-07-12,2,1,7,6,4423
/api/v1/doc/document/rfc9495/,9495,rfc9495,Certification Authority Authorization (CAA) Processing for Email Addresses,2023-10-13 23:00:14+00:00,2023,/api/v1/doc/document/draft-ietf-lamps-caa-issuemail/,9,2022-11-28,2023-08-10,2,1,7,2,319
/api/v1/doc/document/rfc9496/,9496,rfc9496,The ristretto255 and decaf448 Groups,2023-12-22 18:00:28+00:00,2023,/api/v1/doc/document/draft-irtf-cfrg-ristretto255-decaf448/,12,2019-01-19,2023-08-28,3,2,9,3,1798
/api/v1/doc/document/rfc9497/,9497,rfc9497,Oblivious Pseudorandom Functions (OPRFs) Using Prime-Order Groups,2023-12-22 18:00:28+00:00,2023,/api/v1/doc/document/draft-irtf-cfrg-voprf/,26,2018-03-05,2023-02-21,2,1,22,4,2118
/api/v1/doc/document/rfc9498/,9498,rfc9498,The GNU Name System,2023-11-21 02:45:21+00:00,2023,/api/v1/doc/document/draft-schanzen-gns/,29,2020-05-24,2023-07-06,1,0,29,0,1276
/api/v1/doc/document/rfc9500/,9500,rfc9500,Standard Public Key Cryptography (PKC) Test Keys,2023-12-08 20:50:44+00:00,2023,/api/v1/doc/document/draft-gutmann-testkeys/,6,2022-02-20,2023-08-11,1,0,6,0,656
/api/v1/doc/document/rfc9501/,9501,rfc9501,Open Participation Principle regarding Remote Registration Fee,2023-12-15 20:33:05+00:00,2023,/api/v1/doc/document/draft-ietf-shmoo-remote-fee/,13,2020-08-17,2023-08-28,2,1,10,3,1215
/api/v1/doc/document/rfc9502/,9502,rfc9502,IGP Flexible Algorithm in IP Networks,2023-11-22 23:42:59+00:00,2023,/api/v1/doc/document/draft-ietf-lsr-ip-flexalgo/,20,2020-09-29,2023-07-24,2,1,18,2,1149
/api/v1/doc/document/rfc9503/,9503,rfc9503,Simple Two-Way Active Measurement Protocol (STAMP) Extensions for Segment Routing Networks,2023-11-01 05:12:47+00:00,2023,/api/v1/doc/document/draft-ietf-ippm-stamp-srpm/,24,2020-10-20,2023-08-04,3,2,19,5,1107
/api/v1/doc/document/rfc9504/,9504,rfc9504,Path Computation Element Communication Protocol (PCEP) Extensions for Stateful PCE Usage in GMPLS-Controlled Networks,2023-12-07 01:07:50+00:00,2023,/api/v1/doc/document/draft-ietf-pce-pcep-stateful-pce-gmpls/,38,2012-07-08,2023-08-20,4,2,24,14,4169
/api/v1/doc/document/rfc9505/,9505,rfc9505,A Survey of Worldwide Censorship Techniques,2023-11-21 06:57:46+00:00,2023,/api/v1/doc/document/draft-irtf-pearg-censorship/,19,2014-10-27,2023-03-28,2,1,11,8,3312
/api/v1/doc/document/rfc9506/,9506,rfc9506,Explicit Host-to-Network Flow Measurements Techniques,2023-10-31 22:37:41+00:00,2023,/api/v1/doc/document/draft-ietf-ippm-explicit-flow-measurements/,21,2019-02-28,2023-07-10,6,4,8,13,1706
/api/v1/doc/document/rfc9511/,9511,rfc9511,Attribution of Internet Probes,2023-11-29 02:11:29+00:00,2023,/api/v1/doc/document/draft-ietf-opsec-probe-attribution/,12,2022-02-17,2023-07-23,2,1,10,2,650
/api/v1/doc/document/rfc9513/,9513,rfc9513,OSPFv3 Extensions for Segment Routing over IPv6 (SRv6),2023-12-06 00:37:28+00:00,2023,/api/v1/doc/document/draft-ietf-lsr-ospfv3-srv6-extensions/,25,2017-10-19,2023-06-21,3,2,16,9,2239
/api/v1/doc/document/rfc9514/,9514,rfc9514,Border Gateway Protocol - Link State (BGP-LS) Extensions for Segment Routing over IPv6 (SRv6),2023-12-06 00:37:34+00:00,2023,/api/v1/doc/document/draft-ietf-idr-bgpls-srv6-ext/,22,2017-10-29,2023-02-17,2,1,15,7,2229
/api/v1/doc/document/rfc9515/,9515,rfc9515,Revision to Registration Procedures for Multiple BMP Registries,2023-12-08 21:15:20+00:00,2023,/api/v1/doc/document/draft-ietf-grow-bmp-registries-change/,6,2018-09-20,2023-09-22,2,1,5,1,1905
/api/v1/doc/document/rfc9516/,9516,rfc9516,"Active Operations, Administration, and Maintenance (OAM) for Service Function Chaining (SFC)",2023-11-21 06:20:38+00:00,2023,/api/v1/doc/document/draft-ietf-sfc-multi-layer-oam/,64,2014-10-27,2023-07-07,4,1,29,35,3312
/api/v1/doc/document/rfc9518/,9518,rfc9518,"Centralization, Decentralization, and Internet Standards",2023-12-19 04:15:23+00:00,2023,/api/v1/doc/document/draft-nottingham-avoiding-internet-centralization/,15,2021-12-08,2023-09-14,1,0,15,0,741
/api/v1/doc/document/rfc9520/,9520,rfc9520,Negative Caching of DNS Resolution Failures,2023-12-22 19:30:30+00:00,2023,/api/v1/doc/document/draft-ietf-dnsop-caching-resolution-failures/,11,2022-01-13,2023-09-21,2,1,9,2,708
/api/v1/doc/document/rfc9525/,9525,rfc9525,Service Identity in TLS,2023-11-08 12:45:21+00:00,2023,/api/v1/doc/document/draft-ietf-uta-rfc6125bis/,19,2021-02-04,2023-08-10,3,2,16,3,1007
/api/v1/doc/document/rfc9552/,9552,rfc9552,Distribution of Link-State and Traffic Engineering Information Using BGP,2023-12-22 20:50:22+00:00,2023,/api/v1/doc/document/draft-ietf-idr-rfc7752bis/,20,2019-03-25,2023-08-25,2,1,18,2,1733
/api/v1/doc/document/rfc9421/,9421,rfc9421,HTTP Message Signatures,2024-02-14 19:08:16+00:00,2024,/api/v1/doc/document/draft-ietf-httpbis-message-signatures/,34,2013-05-04,2023-07-26,3,1,20,14,3938
/api/v1/doc/document/rfc9422/,9422,rfc9422,The LIMITS SMTP Service Extension,2024-02-08 01:10:47+00:00,2024,/api/v1/doc/document/draft-freed-smtp-limits/,8,2021-03-15,2023-10-22,1,0,8,0,1060
/api/v1/doc/document/rfc9423/,9423,rfc9423,Constrained RESTful Environments (CoRE) Target Attributes Registry,2024-04-11 21:30:14+00:00,2024,/api/v1/doc/document/draft-ietf-core-target-attr/,9,2022-10-23,2023-10-11,2,1,7,2,536
/api/v1/doc/document/rfc9429/,9429,rfc9429,JavaScript Session Establishment Protocol (JSEP),2024-04-11 19:30:15+00:00,2024,/api/v1/doc/document/draft-uberti-rtcweb-rfc8829bis/,6,2021-07-10,2023-09-21,1,0,6,0,1006
/api/v1/doc/document/rfc9458/,9458,rfc9458,Oblivious HTTP,2024-01-13 00:43:33+00:00,2024,/api/v1/doc/document/draft-ietf-ohai-ohttp/,12,2021-10-25,2023-08-25,2,1,11,1,810
/api/v1/doc/document/rfc9467/,9467,rfc9467,Relaxed Packet Counter Verification for Babel MAC Authentication,2024-01-16 21:29:56+00:00,2024,/api/v1/doc/document/draft-ietf-babel-mac-relaxed/,7,2022-05-12,2023-06-12,2,1,6,1,614
/api/v1/doc/document/rfc9490/,9490,rfc9490,Report from the IAB Workshop on Management Techniques in Encrypted Networks (M-TEN),2024-01-16 22:15:26+00:00,2024,/api/v1/doc/document/draft-iab-m-ten-workshop/,3,2023-02-22,2023-08-14,1,0,3,0,328
/api/v1/doc/document/rfc9499/,9499,rfc9499,DNS Terminology,2024-03-21 07:37:26+00:00,2024,/api/v1/doc/document/draft-ietf-dnsop-rfc8499bis/,17,2019-03-23,2023-09-25,3,2,11,6,1825
