rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,publication_year,final_draft_uri,first_recorded_draft_date,family_draft_count,maximum_lineage_depth,days_to_publication
/api/v1/doc/document/rfc3742/,3742,rfc3742,Limited Slow-Start for TCP with Large Congestion Windows,2004-03-31 00:57:15+00:00,2004,/api/v1/doc/document/draft-ietf-tsvwg-slowstart/,2003-07-25 07:00:00+00:00,1,0,249
/api/v1/doc/document/rfc3743/,3743,rfc3743,"Joint Engineering Team (JET) Guidelines for Internationalized Domain Names (IDN) Registration and Administration for Chinese, Japanese, and Korean",2004-04-14 23:48:42+00:00,2004,/api/v1/doc/document/draft-jseng-idn-admin/,2002-05-08 07:00:00+00:00,1,0,707
/api/v1/doc/document/rfc3744/,3744,rfc3744,Web Distributed Authoring and Versioning (WebDAV) Access Control Protocol,2004-05-07 22:35:53+00:00,2004,/api/v1/doc/document/draft-ietf-webdav-acl/,1998-04-10 07:00:00+00:00,1,0,2219
/api/v1/doc/document/rfc3745/,3745,rfc3745,MIME Type Registrations for JPEG 2000 (ISO/IEC 15444),2004-04-09 18:17:58+00:00,2004,/api/v1/doc/document/draft-singer-jp2/,2001-07-12 07:00:00+00:00,1,0,1002
/api/v1/doc/document/rfc3746/,3746,rfc3746,Forwarding and Control Element Separation (ForCES) Framework,2004-04-29 00:05:53+00:00,2004,/api/v1/doc/document/draft-ietf-forces-framework/,2002-06-24 07:00:00+00:00,1,0,674
/api/v1/doc/document/rfc3747/,3747,rfc3747,The Differentiated Services Configuration MIB,2004-04-13 23:22:02+00:00,2004,/api/v1/doc/document/draft-ietf-snmpconf-diffpolicy/,2000-03-13 08:00:00+00:00,1,0,1492
/api/v1/doc/document/rfc3748/,3748,rfc3748,Extensible Authentication Protocol (EAP),2004-06-21 18:54:29+00:00,2004,/api/v1/doc/document/draft-ietf-eap-rfc2284bis/,2003-02-10 08:00:00+00:00,1,0,497
/api/v1/doc/document/rfc3749/,3749,rfc3749,Transport Layer Security Protocol Compression Methods,2004-05-14 23:46:53+00:00,2004,/api/v1/doc/document/draft-ietf-tls-compression/,2002-09-05 07:00:00+00:00,1,0,617
/api/v1/doc/document/rfc3750/,3750,rfc3750,Unmanaged Networks IPv6 Transition Scenarios,2004-04-13 23:23:03+00:00,2004,/api/v1/doc/document/draft-ietf-v6ops-unman-scenarios/,2003-01-15 08:00:00+00:00,1,0,454
/api/v1/doc/document/rfc3752/,3752,rfc3752,Open Pluggable Edge Services (OPES) Use Cases and Deployment Scenarios,2004-04-17 00:11:06+00:00,2004,/api/v1/doc/document/draft-ietf-opes-scenarios/,2002-06-24 07:00:00+00:00,1,0,662
/api/v1/doc/document/rfc3753/,3753,rfc3753,Mobility Related Terminology,2004-06-10 00:18:44+00:00,2004,/api/v1/doc/document/draft-ietf-seamoby-mobility-terminology/,2002-09-03 07:00:00+00:00,1,0,645
/api/v1/doc/document/rfc3754/,3754,rfc3754,IP Multicast in Differentiated Services (DS) Networks,2004-04-23 17:58:50+00:00,2004,/api/v1/doc/document/draft-bless-diffserv-multicast/,1999-09-10 07:00:00+00:00,1,0,1687
/api/v1/doc/document/rfc3755/,3755,rfc3755,Legacy Resolver Compatibility for Delegation Signer (DS),2004-05-27 23:04:50+00:00,2004,/api/v1/doc/document/draft-ietf-dnsext-dnssec-2535typecode-change/,2003-05-15 07:00:00+00:00,1,0,378
/api/v1/doc/document/rfc3756/,3756,rfc3756,IPv6 Neighbor Discovery (ND) Trust Models and Threats,2004-05-13 00:25:46+00:00,2004,/api/v1/doc/document/draft-ietf-send-psreq/,2002-10-17 07:00:00+00:00,1,0,573
/api/v1/doc/document/rfc3757/,3757,rfc3757,Domain Name System KEY (DNSKEY) Resource Record (RR) Secure Entry Point (SEP) Flag,2004-05-27 23:04:51+00:00,2004,/api/v1/doc/document/draft-ietf-dnsext-keyrr-key-signing-flag/,2002-09-03 07:00:00+00:00,1,0,632
/api/v1/doc/document/rfc3758/,3758,rfc3758,Stream Control Transmission Protocol (SCTP) Partial Reliability Extension,2004-05-26 23:08:37+00:00,2004,/api/v1/doc/document/draft-ietf-tsvwg-prsctp/,2001-04-04 07:00:00+00:00,3,2,1148
/api/v1/doc/document/rfc3759/,3759,rfc3759,RObust Header Compression (ROHC): Terminology and Channel Mapping Examples,2004-04-23 18:02:20+00:00,2004,/api/v1/doc/document/draft-ietf-rohc-terminology-and-examples/,2002-10-24 07:00:00+00:00,1,0,547
/api/v1/doc/document/rfc3760/,3760,rfc3760,Securely Available Credentials (SACRED) - Credential Server Framework,2004-04-14 23:50:28+00:00,2004,/api/v1/doc/document/draft-ietf-sacred-framework/,2000-11-21 08:00:00+00:00,1,0,1240
/api/v1/doc/document/rfc3761/,3761,rfc3761,The E.164 to Uniform Resource Identifiers (URI) Dynamic Delegation Discovery System (DDDS) Application (ENUM),2004-04-30 23:59:24+00:00,2004,/api/v1/doc/document/draft-ietf-enum-rfc2916bis/,2002-02-27 08:00:00+00:00,1,0,793
/api/v1/doc/document/rfc3762/,3762,rfc3762,Telephone Number Mapping (ENUM) Service Registration for H.323,2004-05-01 00:01:25+00:00,2004,/api/v1/doc/document/draft-ietf-enum-h323/,2002-11-01 08:00:00+00:00,2,1,546
/api/v1/doc/document/rfc3763/,3763,rfc3763,One-way Active Measurement Protocol (OWAMP) Requirements,2004-05-01 00:03:18+00:00,2004,/api/v1/doc/document/draft-ietf-ippm-owdp-reqs/,2001-07-10 07:00:00+00:00,1,0,1025
/api/v1/doc/document/rfc3764/,3764,rfc3764,enumservice registration for Session Initiation Protocol (SIP) Addresses-of-Record,2004-05-01 00:05:32+00:00,2004,/api/v1/doc/document/draft-ietf-enum-sip/,2002-10-29 08:00:00+00:00,2,1,549
/api/v1/doc/document/rfc3765/,3765,rfc3765,NOPEER Community for Border Gateway Protocol (BGP) Route Scope Control,2004-04-13 23:25:06+00:00,2004,/api/v1/doc/document/draft-ietf-ptomaine-nopeer/,2002-04-03 08:00:00+00:00,1,0,741
/api/v1/doc/document/rfc3766/,3766,rfc3766,Determining Strengths For Public Keys Used For Exchanging Symmetric Keys,2004-04-26 23:16:09+00:00,2004,/api/v1/doc/document/draft-orman-public-key-lengths/,2000-02-04 08:00:00+00:00,1,0,1543
/api/v1/doc/document/rfc3767/,3767,rfc3767,Securely Available Credentials Protocol,2004-06-21 18:57:34+00:00,2004,/api/v1/doc/document/draft-ietf-sacred-protocol-bss/,2001-10-26 07:00:00+00:00,1,0,969
/api/v1/doc/document/rfc3768/,3768,rfc3768,Virtual Router Redundancy Protocol (VRRP),2004-04-14 23:53:55+00:00,2004,/api/v1/doc/document/draft-ietf-vrrp-spec-v2/,1999-02-17 08:00:00+00:00,1,0,1883
/api/v1/doc/document/rfc3769/,3769,rfc3769,Requirements for IPv6 Prefix Delegation,2004-06-21 18:57:31+00:00,2004,/api/v1/doc/document/draft-ietf-ipv6-prefix-delegation-requirement/,2002-06-25 07:00:00+00:00,2,1,727
/api/v1/doc/document/rfc3770/,3770,rfc3770,Certificate Extensions and Attributes Supporting Authentication in Point-to-Point Protocol (PPP) and Wireless Local Area Networks (WLAN),2004-05-26 23:10:39+00:00,2004,/api/v1/doc/document/draft-ietf-pkix-wlan-extns/,2002-06-12 07:00:00+00:00,1,0,714
/api/v1/doc/document/rfc3771/,3771,rfc3771,The Lightweight Directory Access Protocol (LDAP) Intermediate Response Message,2004-04-27 23:15:39+00:00,2004,/api/v1/doc/document/draft-rharrison-ldap-intermediate-resp/,2001-04-02 07:00:00+00:00,1,0,1121
/api/v1/doc/document/rfc3772/,3772,rfc3772,Point-to-Point Protocol (PPP) Vendor Protocol,2004-05-27 23:06:49+00:00,2004,/api/v1/doc/document/draft-ietf-pppext-vendor-protocol/,2003-07-24 07:00:00+00:00,1,0,308
/api/v1/doc/document/rfc3773/,3773,rfc3773,High-Level Requirements for Internet Voice Mail,2004-06-10 00:00:44+00:00,2004,/api/v1/doc/document/draft-ietf-vpim-ivm-goals/,2000-11-15 08:00:00+00:00,1,0,1302
/api/v1/doc/document/rfc3774/,3774,rfc3774,IETF Problem Statement,2004-05-05 23:26:37+00:00,2004,/api/v1/doc/document/draft-ietf-problem-issue-statement/,2003-02-27 08:00:00+00:00,1,0,433
/api/v1/doc/document/rfc3775/,3775,rfc3775,Mobility Support in IPv6,2004-06-10 00:20:46+00:00,2004,/api/v1/doc/document/draft-ietf-mobileip-ipv6/,1996-01-29 08:00:00+00:00,1,0,3054
/api/v1/doc/document/rfc3776/,3776,rfc3776,Using IPsec to Protect Mobile IPv6 Signaling Between Mobile Nodes and Home Agents,2004-06-10 00:22:51+00:00,2004,/api/v1/doc/document/draft-ietf-mobileip-mipv6-ha-ipsec/,2002-09-20 07:00:00+00:00,1,0,628
/api/v1/doc/document/rfc3777/,3777,rfc3777,"IAB and IESG Selection, Confirmation, and Recall Process: Operation of the Nominating and Recall Committees",2004-06-16 20:31:16+00:00,2004,/api/v1/doc/document/draft-ietf-nomcom-rfc2727bis/,2002-06-24 07:00:00+00:00,1,0,723
/api/v1/doc/document/rfc3778/,3778,rfc3778,The application/pdf Media Type,2004-05-26 23:12:21+00:00,2004,/api/v1/doc/document/draft-zilles-pdf/,2003-10-21 07:00:00+00:00,1,0,218
/api/v1/doc/document/rfc3779/,3779,rfc3779,X.509 Extensions for IP Addresses and AS Identifiers,2004-06-17 23:05:23+00:00,2004,/api/v1/doc/document/draft-ietf-pkix-x509-ipaddr-as-extn/,2002-02-27 08:00:00+00:00,1,0,841
/api/v1/doc/document/rfc3780/,3780,rfc3780,SMIng - Next Generation Structure of Management Information,2004-05-14 23:46:52+00:00,2004,/api/v1/doc/document/draft-irtf-nmrg-sming/,1999-06-18 07:00:00+00:00,1,0,1792
/api/v1/doc/document/rfc3781/,3781,rfc3781,Next Generation Structure of Management Information (SMIng) Mappings to the Simple Network Management Protocol (SNMP),2004-05-14 23:48:49+00:00,2004,/api/v1/doc/document/draft-irtf-nmrg-sming-snmp/,2000-11-10 08:00:00+00:00,1,0,1281
/api/v1/doc/document/rfc3782/,3782,rfc3782,The NewReno Modification to TCP's Fast Recovery Algorithm,2004-04-26 23:14:00+00:00,2004,/api/v1/doc/document/draft-ietf-tsvwg-newreno/,2003-06-20 07:00:00+00:00,1,0,311
/api/v1/doc/document/rfc3783/,3783,rfc3783,Small Computer Systems Interface (SCSI) Command Ordering Considerations with iSCSI,2004-05-26 23:13:59+00:00,2004,/api/v1/doc/document/draft-ietf-ips-command-ordering/,2003-06-09 07:00:00+00:00,1,0,352
/api/v1/doc/document/rfc3784/,3784,rfc3784,Intermediate System to Intermediate System (IS-IS) Extensions for Traffic Engineering (TE),2004-06-21 18:59:37+00:00,2004,/api/v1/doc/document/draft-ietf-isis-traffic/,1999-02-02 08:00:00+00:00,1,0,1966
/api/v1/doc/document/rfc3785/,3785,rfc3785,Use of Interior Gateway Protocol (IGP) Metric as a second MPLS Traffic Engineering (TE) Metric,2004-05-28 20:45:58+00:00,2004,/api/v1/doc/document/draft-ietf-tewg-te-metric-igp/,2002-03-25 08:00:00+00:00,1,0,795
/api/v1/doc/document/rfc3786/,3786,rfc3786,Extending the Number of Intermediate System to Intermediate System (IS-IS) Link State PDU (LSP) Fragments Beyond the 256 Limit,2004-05-27 23:09:08+00:00,2004,/api/v1/doc/document/draft-ietf-isis-ext-lsp-frags/,2002-04-09 07:00:00+00:00,1,0,779
/api/v1/doc/document/rfc3787/,3787,rfc3787,Recommendations for Interoperable IP Networks using Intermediate System to Intermediate System (IS-IS),2004-05-27 23:10:48+00:00,2004,/api/v1/doc/document/draft-ietf-isis-ip-interoperable/,2002-11-04 08:00:00+00:00,1,0,570
/api/v1/doc/document/rfc3788/,3788,rfc3788,Security Considerations for Signaling Transport (SIGTRAN) Protocols,2004-06-17 23:07:13+00:00,2004,/api/v1/doc/document/draft-ietf-sigtran-security/,2002-10-28 08:00:00+00:00,1,0,598
/api/v1/doc/document/rfc3789/,3789,rfc3789,Introduction to the Survey of IPv4 Addresses in Currently Deployed IETF Standards Track and Experimental Documents,2004-06-10 00:23:50+00:00,2004,/api/v1/doc/document/draft-ietf-v6ops-ipv4survey-intro/,2003-02-14 08:00:00+00:00,1,0,481
/api/v1/doc/document/rfc3790/,3790,rfc3790,Survey of IPv4 Addresses in Currently Deployed IETF Internet Area Standards Track and Experimental Documents,2004-06-10 00:26:09+00:00,2004,/api/v1/doc/document/draft-ietf-v6ops-ipv4survey-int/,2003-02-14 08:00:00+00:00,1,0,481
/api/v1/doc/document/rfc3791/,3791,rfc3791,Survey of IPv4 Addresses in Currently Deployed IETF Routing Area Standards Track and Experimental Documents,2004-06-10 00:27:51+00:00,2004,/api/v1/doc/document/draft-ietf-v6ops-ipv4survey-routing/,2003-02-14 08:00:00+00:00,1,0,481
/api/v1/doc/document/rfc3792/,3792,rfc3792,Survey of IPv4 Addresses in Currently Deployed IETF Security Area Standards Track and Experimental Documents,2004-06-10 00:28:50+00:00,2004,/api/v1/doc/document/draft-ietf-v6ops-ipv4survey-sec/,2003-02-14 08:00:00+00:00,1,0,481
/api/v1/doc/document/rfc3793/,3793,rfc3793,Survey of IPv4 Addresses in Currently Deployed IETF Sub-IP Area Standards Track and Experimental Documents,2004-06-10 00:30:49+00:00,2004,/api/v1/doc/document/draft-ietf-v6ops-ipv4survey-subip/,2003-02-14 08:00:00+00:00,1,0,481
/api/v1/doc/document/rfc3794/,3794,rfc3794,Survey of IPv4 Addresses in Currently Deployed IETF Transport Area Standards Track and Experimental Documents,2004-06-10 00:32:45+00:00,2004,/api/v1/doc/document/draft-ietf-v6ops-ipv4survey-trans/,2003-02-14 08:00:00+00:00,1,0,481
/api/v1/doc/document/rfc3795/,3795,rfc3795,Survey of IPv4 Addresses in Currently Deployed IETF Application Area Standards Track and Experimental Documents,2004-06-10 00:35:46+00:00,2004,/api/v1/doc/document/draft-ietf-v6ops-ipv4survey-apps/,2003-02-14 08:00:00+00:00,1,0,481
/api/v1/doc/document/rfc3796/,3796,rfc3796,Survey of IPv4 Addresses in Currently Deployed IETF Operations & Management Area Standards Track and Experimental Documents,2004-06-10 00:36:51+00:00,2004,/api/v1/doc/document/draft-ietf-v6ops-ipv4survey-ops/,2003-02-14 08:00:00+00:00,1,0,481
/api/v1/doc/document/rfc3797/,3797,rfc3797,Publicly Verifiable Nominations Committee (NomCom) Random Selection,2004-06-17 23:09:54+00:00,2004,/api/v1/doc/document/draft-eastlake-rfc2777bis-selection/,2001-07-16 07:00:00+00:00,1,0,1067
/api/v1/doc/document/rfc3798/,3798,rfc3798,Message Disposition Notification,2004-05-13 23:41:04+00:00,2004,/api/v1/doc/document/draft-vaudreuil-mdnbis/,2001-08-24 07:00:00+00:00,1,0,993
/api/v1/doc/document/rfc3801/,3801,rfc3801,Voice Profile for Internet Mail - version 2 (VPIMv2),2004-06-24 21:22:43+00:00,2004,/api/v1/doc/document/draft-ietf-vpim-vpimv2r2/,2000-07-13 07:00:00+00:00,1,0,1442
/api/v1/doc/document/rfc3802/,3802,rfc3802,Toll Quality Voice - 32 kbit/s Adaptive Differential Pulse Code Modulation (ADPCM) MIME Sub-type Registration,2004-06-24 21:24:45+00:00,2004,/api/v1/doc/document/draft-ietf-vpim-vpimv2r2-32k/,2000-11-20 08:00:00+00:00,1,0,1312
/api/v1/doc/document/rfc3803/,3803,rfc3803,Content Duration MIME Header Definition,2004-06-24 21:26:43+00:00,2004,/api/v1/doc/document/draft-ietf-vpim-vpimv2r2-dur/,2000-11-20 08:00:00+00:00,1,0,1312
/api/v1/doc/document/rfc3804/,3804,rfc3804,Voice Profile for Internet Mail (VPIM) Addressing,2004-06-24 21:29:00+00:00,2004,/api/v1/doc/document/draft-ietf-vpim-address/,2000-11-17 08:00:00+00:00,1,0,1315
/api/v1/doc/document/rfc3805/,3805,rfc3805,Printer MIB v2,2004-06-16 20:34:27+00:00,2004,/api/v1/doc/document/draft-ietf-printmib-mib-info/,1996-12-04 08:00:00+00:00,1,0,2751
/api/v1/doc/document/rfc3806/,3806,rfc3806,Printer Finishing MIB,2004-06-16 20:35:49+00:00,2004,/api/v1/doc/document/draft-ietf-printmib-finishing/,1998-02-25 08:00:00+00:00,1,0,2303
/api/v1/doc/document/rfc3807/,3807,rfc3807,V5.2-User Adaptation Layer (V5UA),2004-06-17 23:12:13+00:00,2004,/api/v1/doc/document/draft-ietf-sigtran-v5ua/,2001-02-20 08:00:00+00:00,1,0,1213
/api/v1/doc/document/rfc3808/,3808,rfc3808,IANA Charset MIB,2004-06-16 20:37:09+00:00,2004,/api/v1/doc/document/draft-mcdonald-iana-charset-mib/,2002-08-06 07:00:00+00:00,1,0,680
/api/v1/doc/document/rfc3809/,3809,rfc3809,Generic Requirements for Provider Provisioned Virtual Private Networks (PPVPN),2004-06-10 00:01:53+00:00,2004,/api/v1/doc/document/draft-ietf-l3vpn-generic-reqts/,2003-01-15 23:16:46+00:00,1,0,511
/api/v1/doc/document/rfc3810/,3810,rfc3810,Multicast Listener Discovery Version 2 (MLDv2) for IPv6,2004-06-10 00:03:43+00:00,2004,/api/v1/doc/document/draft-vida-mld-v2/,2001-02-26 08:00:00+00:00,1,0,1199
/api/v1/doc/document/rfc3811/,3811,rfc3811,Definitions of Textual Conventions (TCs) for Multiprotocol Label Switching (MPLS) Management,2004-06-16 20:38:30+00:00,2004,/api/v1/doc/document/draft-ietf-mpls-tc-mib/,2001-05-14 07:00:00+00:00,1,0,1129
/api/v1/doc/document/rfc3812/,3812,rfc3812,Multiprotocol Label Switching (MPLS) Traffic Engineering (TE) Management Information Base (MIB),2004-06-21 19:01:27+00:00,2004,/api/v1/doc/document/draft-ietf-mpls-te-mib/,1999-02-23 08:00:00+00:00,1,0,1945
/api/v1/doc/document/rfc3813/,3813,rfc3813,Multiprotocol Label Switching (MPLS) Label Switching Router (LSR) Management Information Base (MIB),2004-06-21 19:03:34+00:00,2004,/api/v1/doc/document/draft-ietf-mpls-lsr-mib/,1999-06-16 07:00:00+00:00,1,0,1832
/api/v1/doc/document/rfc3814/,3814,rfc3814,Multiprotocol Label Switching (MPLS) Forwarding Equivalence Class To Next Hop Label Forwarding Entry (FEC-To-NHLFE) Management Information Base (MIB),2004-06-21 19:05:42+00:00,2004,/api/v1/doc/document/draft-ietf-mpls-ftn-mib/,2000-09-21 07:00:00+00:00,1,0,1369
/api/v1/doc/document/rfc3815/,3815,rfc3815,"Definitions of Managed Objects for the Multiprotocol Label Switching (MPLS), Label Distribution Protocol (LDP)",2004-06-21 19:07:37+00:00,2004,/api/v1/doc/document/draft-ietf-mpls-ldp-mib/,1998-09-01 07:00:00+00:00,1,0,2120
/api/v1/doc/document/rfc3816/,3816,rfc3816,Definitions of Managed Objects for RObust Header Compression (ROHC),2004-06-10 00:05:46+00:00,2004,/api/v1/doc/document/draft-ietf-rohc-mib-rtp/,2001-11-19 08:00:00+00:00,1,0,933
/api/v1/doc/document/rfc3817/,3817,rfc3817,Layer 2 Tunneling Protocol (L2TP) Active Discovery Relay for PPP over Ethernet (PPPoE),2004-06-21 19:08:35+00:00,2004,/api/v1/doc/document/draft-dasilva-l2tp-relaysvc/,2001-07-17 07:00:00+00:00,1,0,1070
/api/v1/doc/document/rfc3818/,3818,rfc3818,IANA Considerations for the Point-to-Point Protocol (PPP),2004-06-21 19:10:30+00:00,2004,/api/v1/doc/document/draft-schryver-pppext-iana/,2003-05-19 07:00:00+00:00,1,0,399
/api/v1/doc/document/rfc3819/,3819,rfc3819,Advice for Internet Subnetwork Designers,2004-07-13 20:45:49+00:00,2004,/api/v1/doc/document/draft-ietf-pilc-link-design/,1999-10-14 07:00:00+00:00,1,0,1734
/api/v1/doc/document/rfc3820/,3820,rfc3820,Internet X.509 Public Key Infrastructure (PKI) Proxy Certificate Profile,2004-06-30 23:25:05+00:00,2004,/api/v1/doc/document/draft-ietf-pkix-proxy/,2001-07-11 07:00:00+00:00,1,0,1085
/api/v1/doc/document/rfc3821/,3821,rfc3821,Fibre Channel Over TCP/IP (FCIP),2004-07-21 23:43:31+00:00,2004,/api/v1/doc/document/draft-ietf-ips-fcovertcpip/,2000-10-31 08:00:00+00:00,1,0,1359
/api/v1/doc/document/rfc3822/,3822,rfc3822,Finding Fibre Channel over TCP/IP (FCIP) Entities Using Service Location Protocol version 2 (SLPv2),2004-07-21 23:46:34+00:00,2004,/api/v1/doc/document/draft-ietf-ips-fcip-slp/,2001-08-21 07:00:00+00:00,1,0,1065
/api/v1/doc/document/rfc3823/,3823,rfc3823,MIME Media Type for the Systems Biology Markup Language (SBML),2004-06-24 21:30:34+00:00,2004,/api/v1/doc/document/draft-sbml-media-type/,2003-10-08 07:00:00+00:00,1,0,260
/api/v1/doc/document/rfc3824/,3824,rfc3824,Using E.164 numbers with the Session Initiation Protocol (SIP),2004-06-29 23:18:07+00:00,2004,/api/v1/doc/document/draft-ietf-sipping-e164/,2001-11-16 08:00:00+00:00,1,0,956
/api/v1/doc/document/rfc3825/,3825,rfc3825,Dynamic Host Configuration Protocol Option for Coordinate-based Location Configuration Information,2004-07-08 21:39:33+00:00,2004,/api/v1/doc/document/draft-ietf-geopriv-dhcp-lci-option/,2003-05-12 07:00:00+00:00,1,0,423
/api/v1/doc/document/rfc3826/,3826,rfc3826,The Advanced Encryption Standard (AES) Cipher Algorithm in the SNMP User-based Security Model,2004-06-17 23:13:43+00:00,2004,/api/v1/doc/document/draft-blumenthal-aes-usm/,2001-02-23 08:00:00+00:00,1,0,1210
/api/v1/doc/document/rfc3827/,3827,rfc3827,Additional Snoop Datalink Types,2004-06-17 23:16:12+00:00,2004,/api/v1/doc/document/draft-sarcar-snoop-new-types/,2003-10-17 07:00:00+00:00,1,0,244
/api/v1/doc/document/rfc3828/,3828,rfc3828,The Lightweight User Datagram Protocol (UDP-Lite),2004-07-13 20:49:53+00:00,2004,/api/v1/doc/document/draft-ietf-tsvwg-udp-lite/,2002-01-25 08:00:00+00:00,1,0,900
/api/v1/doc/document/rfc3829/,3829,rfc3829,Lightweight Directory Access Protocol (LDAP) Authorization Identity Request and Response Controls,2004-07-08 21:41:04+00:00,2004,/api/v1/doc/document/draft-weltman-ldapv3-auth-response/,1999-08-17 07:00:00+00:00,1,0,1787
/api/v1/doc/document/rfc3830/,3830,rfc3830,MIKEY: Multimedia Internet KEYing,2004-08-27 23:56:21+00:00,2004,/api/v1/doc/document/draft-ietf-msec-mikey/,2001-11-13 08:00:00+00:00,1,0,1018
/api/v1/doc/document/rfc3831/,3831,rfc3831,Transmission of IPv6 Packets over Fibre Channel,2004-07-24 00:45:39+00:00,2004,/api/v1/doc/document/draft-ietf-imss-ipv6-over-fibre-channel/,2002-10-21 07:00:00+00:00,2,1,641
/api/v1/doc/document/rfc3832/,3832,rfc3832,Remote Service Discovery in the Service Location Protocol (SLP) via DNS SRV,2004-07-29 22:46:14+00:00,2004,/api/v1/doc/document/draft-zhao-slp-remote-da-discovery/,2001-07-17 07:00:00+00:00,1,0,1108
/api/v1/doc/document/rfc3833/,3833,rfc3833,Threat Analysis of the Domain Name System (DNS),2004-08-24 23:57:48+00:00,2004,/api/v1/doc/document/draft-ietf-dnsext-dns-threats/,2001-11-19 08:00:00+00:00,1,0,1009
/api/v1/doc/document/rfc3834/,3834,rfc3834,Recommendations for Automatic Responses to Electronic Mail,2004-08-25 23:43:27+00:00,2004,/api/v1/doc/document/draft-moore-auto-email-response/,2002-06-07 07:00:00+00:00,1,0,810
/api/v1/doc/document/rfc3835/,3835,rfc3835,An Architecture for Open Pluggable Edge Services (OPES),2004-08-31 23:45:39+00:00,2004,/api/v1/doc/document/draft-ietf-opes-architecture/,2002-05-03 07:00:00+00:00,1,0,851
/api/v1/doc/document/rfc3836/,3836,rfc3836,Requirements for Open Pluggable Edge Services (OPES) Callout Protocols,2004-08-31 23:46:36+00:00,2004,/api/v1/doc/document/draft-ietf-opes-protocol-reqs/,2002-05-28 07:00:00+00:00,1,0,826
/api/v1/doc/document/rfc3837/,3837,rfc3837,Security Threats and Risks for Open Pluggable Edge Services (OPES),2004-08-31 23:48:41+00:00,2004,/api/v1/doc/document/draft-ietf-opes-threats/,2002-10-21 07:00:00+00:00,1,0,680
/api/v1/doc/document/rfc3838/,3838,rfc3838,"Policy, Authorization, and Enforcement Requirements of the Open Pluggable Edge Services (OPES)",2004-08-31 23:49:38+00:00,2004,/api/v1/doc/document/draft-ietf-opes-authorization/,2002-09-03 07:00:00+00:00,1,0,728
/api/v1/doc/document/rfc3839/,3839,rfc3839,MIME Type Registrations for 3rd Generation Partnership Project (3GPP) Multimedia files,2004-07-13 20:52:23+00:00,2004,/api/v1/doc/document/draft-singer-avt-3gpp-mime/,2003-08-19 07:00:00+00:00,1,0,329
/api/v1/doc/document/rfc3840/,3840,rfc3840,Indicating User Agent Capabilities in the Session Initiation Protocol (SIP),2004-08-31 15:41:34+00:00,2004,/api/v1/doc/document/draft-ietf-sip-callee-caps/,2003-06-26 07:00:00+00:00,1,0,432
/api/v1/doc/document/rfc3841/,3841,rfc3841,Caller Preferences for the Session Initiation Protocol (SIP),2004-08-31 15:43:33+00:00,2004,/api/v1/doc/document/draft-ietf-sip-callerprefs/,1999-10-28 07:00:00+00:00,1,0,1769
/api/v1/doc/document/rfc3842/,3842,rfc3842,A Message Summary and Message Waiting Indication Event Package for the Session Initiation Protocol (SIP),2004-08-31 15:45:46+00:00,2004,/api/v1/doc/document/draft-ietf-sipping-mwi/,2002-06-20 07:00:00+00:00,1,0,803
/api/v1/doc/document/rfc3843/,3843,rfc3843,RObust Header Compression (ROHC): A Compression Profile for IP,2004-06-30 23:27:02+00:00,2004,/api/v1/doc/document/draft-ietf-rohc-ip-only/,2002-10-31 08:00:00+00:00,1,0,608
/api/v1/doc/document/rfc3844/,3844,rfc3844,IETF Problem Resolution Process,2004-08-27 23:58:14+00:00,2004,/api/v1/doc/document/draft-ietf-problem-process/,2003-05-12 07:00:00+00:00,1,0,473
/api/v1/doc/document/rfc3845/,3845,rfc3845,DNS Security (DNSSEC) NextSECure (NSEC) RDATA Format,2004-08-18 00:19:12+00:00,2004,/api/v1/doc/document/draft-ietf-dnsext-nsec-rdata/,2003-12-01 08:00:00+00:00,1,0,260
/api/v1/doc/document/rfc3846/,3846,rfc3846,Mobile IPv4 Extension for Carrying Network Access Identifiers,2004-06-30 23:28:20+00:00,2004,/api/v1/doc/document/draft-ietf-mip4-aaa-nai/,2003-09-22 07:00:00+00:00,1,0,282
/api/v1/doc/document/rfc3847/,3847,rfc3847,Restart Signaling for Intermediate System to Intermediate System (IS-IS),2004-07-08 21:42:37+00:00,2004,/api/v1/doc/document/draft-ietf-isis-restart/,2001-09-21 07:00:00+00:00,1,0,1021
/api/v1/doc/document/rfc3848/,3848,rfc3848,ESMTP and LMTP Transmission Types Registration,2004-07-24 00:49:09+00:00,2004,/api/v1/doc/document/draft-newman-esmtpsa/,2003-07-25 07:00:00+00:00,1,0,364
/api/v1/doc/document/rfc3849/,3849,rfc3849,IPv6 Address Prefix Reserved for Documentation,2004-07-29 00:22:57+00:00,2004,/api/v1/doc/document/draft-huston-ipv6-documentation-prefix/,2003-02-14 08:00:00+00:00,1,0,530
/api/v1/doc/document/rfc3850/,3850,rfc3850,Secure/Multipurpose Internet Mail Extensions (S/MIME) Version 3.1 Certificate Handling,2004-07-21 23:48:28+00:00,2004,/api/v1/doc/document/draft-ietf-smime-rfc2632bis/,2002-02-11 08:00:00+00:00,1,0,891
/api/v1/doc/document/rfc3851/,3851,rfc3851,Secure/Multipurpose Internet Mail Extensions (S/MIME) Version 3.1 Message Specification,2004-07-21 23:50:28+00:00,2004,/api/v1/doc/document/draft-ietf-smime-rfc2633bis/,2002-02-11 08:00:00+00:00,1,0,891
