rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,final_draft_uri,draft_uri,lineage_depth,draft_name,publication_year
/api/v1/doc/document/rfc7283/,7283,rfc7283,Handling Unknown DHCPv6 Messages,2014-07-18 20:40:55+00:00,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-unknown-msg/,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-unknown-msg/,0,draft-ietf-dhc-dhcpv6-unknown-msg,2014
/api/v1/doc/document/rfc7283/,7283,rfc7283,Handling Unknown DHCPv6 Messages,2014-07-18 20:40:55+00:00,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-unknown-msg/,/api/v1/doc/document/draft-csl-dhc-dhcpv6-unknown-msg-3315update/,1,draft-csl-dhc-dhcpv6-unknown-msg-3315update,2014
/api/v1/doc/document/rfc7319/,7319,rfc7319,IANA Considerations for Connectivity Fault Management (CFM) Code Points,2014-07-18 20:40:56+00:00,/api/v1/doc/document/draft-eastlake-iana-cfm-considerations/,/api/v1/doc/document/draft-eastlake-iana-cfm-considerations/,0,draft-eastlake-iana-cfm-considerations,2014
/api/v1/doc/document/rfc7315/,7315,rfc7315,Private Header (P-Header) Extensions to the Session Initiation Protocol (SIP) for the 3GPP,2014-07-18 20:58:30+00:00,/api/v1/doc/document/draft-drage-sipping-rfc3455bis/,/api/v1/doc/document/draft-drage-sipping-rfc3455bis/,0,draft-drage-sipping-rfc3455bis,2014
/api/v1/doc/document/rfc7290/,7290,rfc7290,Test Plan and Results for Advancing RFC 2680 on the Standards Track,2014-07-22 19:07:05+00:00,/api/v1/doc/document/draft-ietf-ippm-testplan-rfc2680/,/api/v1/doc/document/draft-ietf-ippm-testplan-rfc2680/,0,draft-ietf-ippm-testplan-rfc2680,2014
/api/v1/doc/document/rfc7290/,7290,rfc7290,Test Plan and Results for Advancing RFC 2680 on the Standards Track,2014-07-22 19:07:05+00:00,/api/v1/doc/document/draft-ietf-ippm-testplan-rfc2680/,/api/v1/doc/document/draft-morton-ippm-testplan-rfc2680/,1,draft-morton-ippm-testplan-rfc2680,2014
/api/v1/doc/document/rfc7299/,7299,rfc7299,Object Identifier Registry for the PKIX Working Group,2014-07-22 19:07:06+00:00,/api/v1/doc/document/draft-housley-pkix-oids/,/api/v1/doc/document/draft-housley-pkix-oids/,0,draft-housley-pkix-oids,2014
/api/v1/doc/document/rfc7307/,7307,rfc7307,LDP Extensions for Multi-Topology,2014-07-22 19:07:07+00:00,/api/v1/doc/document/draft-ietf-mpls-ldp-multi-topology/,/api/v1/doc/document/draft-ietf-mpls-ldp-multi-topology/,0,draft-ietf-mpls-ldp-multi-topology,2014
/api/v1/doc/document/rfc7307/,7307,rfc7307,LDP Extensions for Multi-Topology,2014-07-22 19:07:07+00:00,/api/v1/doc/document/draft-ietf-mpls-ldp-multi-topology/,/api/v1/doc/document/draft-zhao-mpls-ldp-multi-topology/,1,draft-zhao-mpls-ldp-multi-topology,2014
/api/v1/doc/document/rfc7313/,7313,rfc7313,Enhanced Route Refresh Capability for BGP-4,2014-07-22 19:07:07+00:00,/api/v1/doc/document/draft-ietf-idr-bgp-enhanced-route-refresh/,/api/v1/doc/document/draft-ietf-idr-bgp-enhanced-route-refresh/,0,draft-ietf-idr-bgp-enhanced-route-refresh,2014
/api/v1/doc/document/rfc7313/,7313,rfc7313,Enhanced Route Refresh Capability for BGP-4,2014-07-22 19:07:07+00:00,/api/v1/doc/document/draft-ietf-idr-bgp-enhanced-route-refresh/,/api/v1/doc/document/draft-keyur-bgp-enhanced-route-refresh/,1,draft-keyur-bgp-enhanced-route-refresh,2014
/api/v1/doc/document/rfc7292/,7292,rfc7292,PKCS #12: Personal Information Exchange Syntax v1.1,2014-07-29 22:21:54+00:00,/api/v1/doc/document/draft-moriarty-pkcs12v1-1/,/api/v1/doc/document/draft-moriarty-pkcs12v1-1/,0,draft-moriarty-pkcs12v1-1,2014
/api/v1/doc/document/rfc7310/,7310,rfc7310,RTP Payload Format for Standard apt-X and Enhanced apt-X Codecs,2014-07-29 22:21:56+00:00,/api/v1/doc/document/draft-ietf-payload-rtp-aptx/,/api/v1/doc/document/draft-ietf-payload-rtp-aptx/,0,draft-ietf-payload-rtp-aptx,2014
/api/v1/doc/document/rfc7310/,7310,rfc7310,RTP Payload Format for Standard apt-X and Enhanced apt-X Codecs,2014-07-29 22:21:56+00:00,/api/v1/doc/document/draft-ietf-payload-rtp-aptx/,/api/v1/doc/document/draft-lindsay-payload-rtp-aptx/,1,draft-lindsay-payload-rtp-aptx,2014
/api/v1/doc/document/rfc7316/,7316,rfc7316,The Session Initiation Protocol (SIP) P-Private-Network-Indication Private Header (P-Header),2014-07-29 22:21:56+00:00,/api/v1/doc/document/draft-vanelburg-dispatch-private-network-ind/,/api/v1/doc/document/draft-vanelburg-dispatch-private-network-ind/,0,draft-vanelburg-dispatch-private-network-ind,2014
/api/v1/doc/document/rfc7316/,7316,rfc7316,The Session Initiation Protocol (SIP) P-Private-Network-Indication Private Header (P-Header),2014-07-29 22:21:56+00:00,/api/v1/doc/document/draft-vanelburg-dispatch-private-network-ind/,/api/v1/doc/document/draft-vanelburg-sipping-private-network-indication/,1,draft-vanelburg-sipping-private-network-indication,2014
/api/v1/doc/document/rfc7324/,7324,rfc7324,Updates to MPLS Transport Profile Linear Protection,2014-07-29 22:21:57+00:00,/api/v1/doc/document/draft-ietf-mpls-psc-updates/,/api/v1/doc/document/draft-ietf-mpls-psc-updates/,0,draft-ietf-mpls-psc-updates,2014
/api/v1/doc/document/rfc7324/,7324,rfc7324,Updates to MPLS Transport Profile Linear Protection,2014-07-29 22:21:57+00:00,/api/v1/doc/document/draft-ietf-mpls-psc-updates/,/api/v1/doc/document/draft-osborne-mpls-psc-updates/,1,draft-osborne-mpls-psc-updates,2014
/api/v1/doc/document/rfc7194/,7194,rfc7194,Default Port for Internet Relay Chat (IRC) via TLS/SSL,2014-08-07 19:24:41+00:00,/api/v1/doc/document/draft-hartmann-default-port-for-irc-via-tls-ssl/,/api/v1/doc/document/draft-hartmann-default-port-for-irc-via-tls-ssl/,0,draft-hartmann-default-port-for-irc-via-tls-ssl,2014
/api/v1/doc/document/rfc7311/,7311,rfc7311,The Accumulated IGP Metric Attribute for BGP,2014-08-07 19:24:44+00:00,/api/v1/doc/document/draft-ietf-idr-aigp/,/api/v1/doc/document/draft-ietf-idr-aigp/,0,draft-ietf-idr-aigp,2014
/api/v1/doc/document/rfc7311/,7311,rfc7311,The Accumulated IGP Metric Attribute for BGP,2014-08-07 19:24:44+00:00,/api/v1/doc/document/draft-ietf-idr-aigp/,/api/v1/doc/document/draft-rosen-idr-aigp/,1,draft-rosen-idr-aigp,2014
/api/v1/doc/document/rfc7317/,7317,rfc7317,A YANG Data Model for System Management,2014-08-07 19:24:45+00:00,/api/v1/doc/document/draft-ietf-netmod-system-mgmt/,/api/v1/doc/document/draft-ietf-netmod-system-mgmt/,0,draft-ietf-netmod-system-mgmt,2014
/api/v1/doc/document/rfc7317/,7317,rfc7317,A YANG Data Model for System Management,2014-08-07 19:24:45+00:00,/api/v1/doc/document/draft-ietf-netmod-system-mgmt/,/api/v1/doc/document/draft-bierman-netmod-system-mgmt/,1,draft-bierman-netmod-system-mgmt,2014
/api/v1/doc/document/rfc7325/,7325,rfc7325,MPLS Forwarding Compliance and Performance Requirements,2014-08-07 19:24:45+00:00,/api/v1/doc/document/draft-ietf-mpls-forwarding/,/api/v1/doc/document/draft-ietf-mpls-forwarding/,0,draft-ietf-mpls-forwarding,2014
/api/v1/doc/document/rfc7325/,7325,rfc7325,MPLS Forwarding Compliance and Performance Requirements,2014-08-07 19:24:45+00:00,/api/v1/doc/document/draft-ietf-mpls-forwarding/,/api/v1/doc/document/draft-villamizar-mpls-forwarding/,1,draft-villamizar-mpls-forwarding,2014
/api/v1/doc/document/rfc7328/,7328,rfc7328,Writing I-Ds and RFCs Using Pandoc and a Bit of XML,2014-08-12 19:08:48+00:00,/api/v1/doc/document/draft-gieben-pandoc2rfc/,/api/v1/doc/document/draft-gieben-pandoc2rfc/,0,draft-gieben-pandoc2rfc,2014
/api/v1/doc/document/rfc7334/,7334,rfc7334,PCE-Based Computation Procedure to Compute Shortest Constrained Point-to-Multipoint (P2MP) Inter-Domain Traffic Engineering Label Switched Paths,2014-08-12 19:08:49+00:00,/api/v1/doc/document/draft-ietf-pce-pcep-inter-domain-p2mp-procedures/,/api/v1/doc/document/draft-ietf-pce-pcep-inter-domain-p2mp-procedures/,0,draft-ietf-pce-pcep-inter-domain-p2mp-procedures,2014
/api/v1/doc/document/rfc7334/,7334,rfc7334,PCE-Based Computation Procedure to Compute Shortest Constrained Point-to-Multipoint (P2MP) Inter-Domain Traffic Engineering Label Switched Paths,2014-08-12 19:08:49+00:00,/api/v1/doc/document/draft-ietf-pce-pcep-inter-domain-p2mp-procedures/,/api/v1/doc/document/draft-zhao-pce-pcep-inter-domain-p2mp-procedures/,1,draft-zhao-pce-pcep-inter-domain-p2mp-procedures,2014
/api/v1/doc/document/rfc7332/,7332,rfc7332,Loop Detection Mechanisms for Session Initiation Protocol (SIP) Back-to-Back User Agents (B2BUAs),2014-08-13 00:39:02+00:00,/api/v1/doc/document/draft-ietf-straw-b2bua-loop-detection/,/api/v1/doc/document/draft-ietf-straw-b2bua-loop-detection/,0,draft-ietf-straw-b2bua-loop-detection,2014
/api/v1/doc/document/rfc7336/,7336,rfc7336,Framework for Content Distribution Network Interconnection (CDNI),2014-08-13 00:39:03+00:00,/api/v1/doc/document/draft-ietf-cdni-framework/,/api/v1/doc/document/draft-ietf-cdni-framework/,0,draft-ietf-cdni-framework,2014
/api/v1/doc/document/rfc7336/,7336,rfc7336,Framework for Content Distribution Network Interconnection (CDNI),2014-08-13 00:39:03+00:00,/api/v1/doc/document/draft-ietf-cdni-framework/,/api/v1/doc/document/draft-davie-cdni-framework/,1,draft-davie-cdni-framework,2014
/api/v1/doc/document/rfc7337/,7337,rfc7337,Content Distribution Network Interconnection (CDNI) Requirements,2014-08-13 00:39:04+00:00,/api/v1/doc/document/draft-ietf-cdni-requirements/,/api/v1/doc/document/draft-ietf-cdni-requirements/,0,draft-ietf-cdni-requirements,2014
/api/v1/doc/document/rfc7337/,7337,rfc7337,Content Distribution Network Interconnection (CDNI) Requirements,2014-08-13 00:39:04+00:00,/api/v1/doc/document/draft-ietf-cdni-requirements/,/api/v1/doc/document/draft-lefaucheur-cdni-requirements/,1,draft-lefaucheur-cdni-requirements,2014
/api/v1/doc/document/rfc7346/,7346,rfc7346,IPv6 Multicast Address Scopes,2014-08-13 00:39:05+00:00,/api/v1/doc/document/draft-ietf-6man-multicast-scopes/,/api/v1/doc/document/draft-ietf-6man-multicast-scopes/,0,draft-ietf-6man-multicast-scopes,2014
/api/v1/doc/document/rfc7342/,7342,rfc7342,Practices for Scaling ARP and Neighbor Discovery (ND) in Large Data Centers,2014-08-13 23:20:40+00:00,/api/v1/doc/document/draft-dunbar-armd-arp-nd-scaling-practices/,/api/v1/doc/document/draft-dunbar-armd-arp-nd-scaling-practices/,0,draft-dunbar-armd-arp-nd-scaling-practices,2014
/api/v1/doc/document/rfc7351/,7351,rfc7351,A Media Type for XML Patch Operations,2014-08-13 23:20:41+00:00,/api/v1/doc/document/draft-wilde-xml-patch/,/api/v1/doc/document/draft-wilde-xml-patch/,0,draft-wilde-xml-patch,2014
/api/v1/doc/document/rfc7330/,7330,rfc7330,Definitions of Textual Conventions (TCs) for Bidirectional Forwarding Detection (BFD) Management,2014-08-14 01:11:49+00:00,/api/v1/doc/document/draft-ietf-bfd-tc-mib/,/api/v1/doc/document/draft-ietf-bfd-tc-mib/,0,draft-ietf-bfd-tc-mib,2014
/api/v1/doc/document/rfc7331/,7331,rfc7331,Bidirectional Forwarding Detection (BFD) Management Information Base,2014-08-14 19:07:19+00:00,/api/v1/doc/document/draft-ietf-bfd-mib/,/api/v1/doc/document/draft-ietf-bfd-mib/,0,draft-ietf-bfd-mib,2014
/api/v1/doc/document/rfc7341/,7341,rfc7341,DHCPv4-over-DHCPv6 (DHCP 4o6) Transport,2014-08-14 19:07:21+00:00,/api/v1/doc/document/draft-ietf-dhc-dhcpv4-over-dhcpv6/,/api/v1/doc/document/draft-ietf-dhc-dhcpv4-over-dhcpv6/,0,draft-ietf-dhc-dhcpv4-over-dhcpv6,2014
/api/v1/doc/document/rfc7341/,7341,rfc7341,DHCPv4-over-DHCPv6 (DHCP 4o6) Transport,2014-08-14 19:07:21+00:00,/api/v1/doc/document/draft-ietf-dhc-dhcpv4-over-dhcpv6/,/api/v1/doc/document/draft-scskf-dhc-dhcpv4-over-dhcpv6/,1,draft-scskf-dhc-dhcpv4-over-dhcpv6,2014
/api/v1/doc/document/rfc7349/,7349,rfc7349,LDP Hello Cryptographic Authentication,2014-08-14 19:07:22+00:00,/api/v1/doc/document/draft-ietf-mpls-ldp-hello-crypto-auth/,/api/v1/doc/document/draft-ietf-mpls-ldp-hello-crypto-auth/,0,draft-ietf-mpls-ldp-hello-crypto-auth,2014
/api/v1/doc/document/rfc7349/,7349,rfc7349,LDP Hello Cryptographic Authentication,2014-08-14 19:07:22+00:00,/api/v1/doc/document/draft-ietf-mpls-ldp-hello-crypto-auth/,/api/v1/doc/document/draft-zheng-mpls-ldp-hello-crypto-auth/,1,draft-zheng-mpls-ldp-hello-crypto-auth,2014
/api/v1/doc/document/rfc7312/,7312,rfc7312,Advanced Stream and Sampling Framework for IP Performance Metrics (IPPM),2014-08-21 01:46:38+00:00,/api/v1/doc/document/draft-ietf-ippm-2330-update/,/api/v1/doc/document/draft-ietf-ippm-2330-update/,0,draft-ietf-ippm-2330-update,2014
/api/v1/doc/document/rfc7312/,7312,rfc7312,Advanced Stream and Sampling Framework for IP Performance Metrics (IPPM),2014-08-21 01:46:38+00:00,/api/v1/doc/document/draft-ietf-ippm-2330-update/,/api/v1/doc/document/draft-morton-ippm-2330-update/,1,draft-morton-ippm-2330-update,2014
/api/v1/doc/document/rfc7329/,7329,rfc7329,A Session Identifier for the Session Initiation Protocol (SIP),2014-08-21 01:46:40+00:00,/api/v1/doc/document/draft-kaplan-insipid-session-id/,/api/v1/doc/document/draft-kaplan-insipid-session-id/,0,draft-kaplan-insipid-session-id,2014
/api/v1/doc/document/rfc7329/,7329,rfc7329,A Session Identifier for the Session Initiation Protocol (SIP),2014-08-21 01:46:40+00:00,/api/v1/doc/document/draft-kaplan-insipid-session-id/,/api/v1/doc/document/draft-kaplan-dispatch-session-id/,1,draft-kaplan-dispatch-session-id,2014
/api/v1/doc/document/rfc7329/,7329,rfc7329,A Session Identifier for the Session Initiation Protocol (SIP),2014-08-21 01:46:40+00:00,/api/v1/doc/document/draft-kaplan-insipid-session-id/,/api/v1/doc/document/draft-kaplan-sip-session-id/,2,draft-kaplan-sip-session-id,2014
/api/v1/doc/document/rfc7333/,7333,rfc7333,Requirements for Distributed Mobility Management,2014-08-21 01:46:40+00:00,/api/v1/doc/document/draft-ietf-dmm-requirements/,/api/v1/doc/document/draft-ietf-dmm-requirements/,0,draft-ietf-dmm-requirements,2014
/api/v1/doc/document/rfc7333/,7333,rfc7333,Requirements for Distributed Mobility Management,2014-08-21 01:46:40+00:00,/api/v1/doc/document/draft-ietf-dmm-requirements/,/api/v1/doc/document/draft-chan-dmm-requirements/,1,draft-chan-dmm-requirements,2014
/api/v1/doc/document/rfc7345/,7345,rfc7345,UDP Transport Layer (UDPTL) over Datagram Transport Layer Security (DTLS),2014-08-21 01:46:41+00:00,/api/v1/doc/document/draft-ietf-mmusic-udptl-dtls/,/api/v1/doc/document/draft-ietf-mmusic-udptl-dtls/,0,draft-ietf-mmusic-udptl-dtls,2014
/api/v1/doc/document/rfc7345/,7345,rfc7345,UDP Transport Layer (UDPTL) over Datagram Transport Layer Security (DTLS),2014-08-21 01:46:41+00:00,/api/v1/doc/document/draft-ietf-mmusic-udptl-dtls/,/api/v1/doc/document/draft-holmberg-dispatch-udptl-dtls/,1,draft-holmberg-dispatch-udptl-dtls,2014
/api/v1/doc/document/rfc7345/,7345,rfc7345,UDP Transport Layer (UDPTL) over Datagram Transport Layer Security (DTLS),2014-08-21 01:46:41+00:00,/api/v1/doc/document/draft-ietf-mmusic-udptl-dtls/,/api/v1/doc/document/draft-holmberg-mmusic-udptl-dtls/,1,draft-holmberg-mmusic-udptl-dtls,2014
/api/v1/doc/document/rfc7353/,7353,rfc7353,Security Requirements for BGP Path Validation,2014-08-21 01:46:42+00:00,/api/v1/doc/document/draft-ietf-sidr-bgpsec-reqs/,/api/v1/doc/document/draft-ietf-sidr-bgpsec-reqs/,0,draft-ietf-sidr-bgpsec-reqs,2014
/api/v1/doc/document/rfc7353/,7353,rfc7353,Security Requirements for BGP Path Validation,2014-08-21 01:46:42+00:00,/api/v1/doc/document/draft-ietf-sidr-bgpsec-reqs/,/api/v1/doc/document/draft-ymbk-bgpsec-reqs/,1,draft-ymbk-bgpsec-reqs,2014
/api/v1/doc/document/rfc7321/,7321,rfc7321,Cryptographic Algorithm Implementation Requirements and Usage Guidance for Encapsulating Security Payload (ESP) and Authentication Header (AH),2014-08-22 17:44:18+00:00,/api/v1/doc/document/draft-ietf-ipsecme-esp-ah-reqts/,/api/v1/doc/document/draft-ietf-ipsecme-esp-ah-reqts/,0,draft-ietf-ipsecme-esp-ah-reqts,2014
/api/v1/doc/document/rfc7335/,7335,rfc7335,IPv4 Service Continuity Prefix,2014-08-27 01:23:46+00:00,/api/v1/doc/document/draft-ietf-v6ops-clatip/,/api/v1/doc/document/draft-ietf-v6ops-clatip/,0,draft-ietf-v6ops-clatip,2014
/api/v1/doc/document/rfc7335/,7335,rfc7335,IPv4 Service Continuity Prefix,2014-08-27 01:23:46+00:00,/api/v1/doc/document/draft-ietf-v6ops-clatip/,/api/v1/doc/document/draft-byrne-v6ops-clatip/,1,draft-byrne-v6ops-clatip,2014
/api/v1/doc/document/rfc7348/,7348,rfc7348,Virtual eXtensible Local Area Network (VXLAN): A Framework for Overlaying Virtualized Layer 2 Networks over Layer 3 Networks,2014-08-27 01:23:49+00:00,/api/v1/doc/document/draft-mahalingam-dutt-dcops-vxlan/,/api/v1/doc/document/draft-mahalingam-dutt-dcops-vxlan/,0,draft-mahalingam-dutt-dcops-vxlan,2014
/api/v1/doc/document/rfc7350/,7350,rfc7350,Datagram Transport Layer Security (DTLS) as Transport for Session Traversal Utilities for NAT (STUN),2014-08-27 01:23:51+00:00,/api/v1/doc/document/draft-ietf-tram-stun-dtls/,/api/v1/doc/document/draft-ietf-tram-stun-dtls/,0,draft-ietf-tram-stun-dtls,2014
/api/v1/doc/document/rfc7359/,7359,rfc7359,Layer 3 Virtual Private Network (VPN) Tunnel Traffic Leakages in Dual-Stack Hosts/Networks,2014-08-27 01:23:53+00:00,/api/v1/doc/document/draft-ietf-opsec-vpn-leakages/,/api/v1/doc/document/draft-ietf-opsec-vpn-leakages/,0,draft-ietf-opsec-vpn-leakages,2014
/api/v1/doc/document/rfc7359/,7359,rfc7359,Layer 3 Virtual Private Network (VPN) Tunnel Traffic Leakages in Dual-Stack Hosts/Networks,2014-08-27 01:23:53+00:00,/api/v1/doc/document/draft-ietf-opsec-vpn-leakages/,/api/v1/doc/document/draft-gont-opsec-vpn-leakages/,1,draft-gont-opsec-vpn-leakages,2014
/api/v1/doc/document/rfc7344/,7344,rfc7344,Automating DNSSEC Delegation Trust Maintenance,2014-09-03 00:12:07+00:00,/api/v1/doc/document/draft-ietf-dnsop-delegation-trust-maintainance/,/api/v1/doc/document/draft-ietf-dnsop-delegation-trust-maintainance/,0,draft-ietf-dnsop-delegation-trust-maintainance,2014
/api/v1/doc/document/rfc7344/,7344,rfc7344,Automating DNSSEC Delegation Trust Maintenance,2014-09-03 00:12:07+00:00,/api/v1/doc/document/draft-ietf-dnsop-delegation-trust-maintainance/,/api/v1/doc/document/draft-kumari-ogud-dnsop-cds/,1,draft-kumari-ogud-dnsop-cds,2014
/api/v1/doc/document/rfc7356/,7356,rfc7356,IS-IS Flooding Scope Link State PDUs (LSPs),2014-09-03 01:07:54+00:00,/api/v1/doc/document/draft-ietf-isis-fs-lsp/,/api/v1/doc/document/draft-ietf-isis-fs-lsp/,0,draft-ietf-isis-fs-lsp,2014
/api/v1/doc/document/rfc7356/,7356,rfc7356,IS-IS Flooding Scope Link State PDUs (LSPs),2014-09-03 01:07:54+00:00,/api/v1/doc/document/draft-ietf-isis-fs-lsp/,/api/v1/doc/document/draft-ginsberg-isis-fs-lsp/,1,draft-ginsberg-isis-fs-lsp,2014
/api/v1/doc/document/rfc7357/,7357,rfc7357,Transparent Interconnection of Lots of Links (TRILL): End Station Address Distribution Information (ESADI) Protocol,2014-09-03 01:07:57+00:00,/api/v1/doc/document/draft-ietf-trill-esadi/,/api/v1/doc/document/draft-ietf-trill-esadi/,0,draft-ietf-trill-esadi,2014
/api/v1/doc/document/rfc7357/,7357,rfc7357,Transparent Interconnection of Lots of Links (TRILL): End Station Address Distribution Information (ESADI) Protocol,2014-09-03 01:07:57+00:00,/api/v1/doc/document/draft-ietf-trill-esadi/,/api/v1/doc/document/draft-hu-trill-rbridge-esadi/,1,draft-hu-trill-rbridge-esadi,2014
/api/v1/doc/document/rfc7354/,7354,rfc7354,Update to the Registrant Information for the Digital Video Broadcasting Project (DVB) Uniform Resource Name (URN) Namespace,2014-09-04 20:05:50+00:00,/api/v1/doc/document/draft-adolf-dvb-urn-upd/,/api/v1/doc/document/draft-adolf-dvb-urn-upd/,0,draft-adolf-dvb-urn-upd,2014
/api/v1/doc/document/rfc7363/,7363,rfc7363,Self-Tuning Distributed Hash Table (DHT) for REsource LOcation And Discovery (RELOAD),2014-09-05 00:18:41+00:00,/api/v1/doc/document/draft-ietf-p2psip-self-tuning/,/api/v1/doc/document/draft-ietf-p2psip-self-tuning/,0,draft-ietf-p2psip-self-tuning,2014
/api/v1/doc/document/rfc7363/,7363,rfc7363,Self-Tuning Distributed Hash Table (DHT) for REsource LOcation And Discovery (RELOAD),2014-09-05 00:18:41+00:00,/api/v1/doc/document/draft-ietf-p2psip-self-tuning/,/api/v1/doc/document/draft-maenpaa-p2psip-self-tuning/,1,draft-maenpaa-p2psip-self-tuning,2014
/api/v1/doc/document/rfc7326/,7326,rfc7326,Energy Management Framework,2014-09-05 00:31:18+00:00,/api/v1/doc/document/draft-ietf-eman-framework/,/api/v1/doc/document/draft-ietf-eman-framework/,0,draft-ietf-eman-framework,2014
/api/v1/doc/document/rfc7360/,7360,rfc7360,Datagram Transport Layer Security (DTLS) as a Transport Layer for RADIUS,2014-09-05 00:31:20+00:00,/api/v1/doc/document/draft-ietf-radext-dtls/,/api/v1/doc/document/draft-ietf-radext-dtls/,0,draft-ietf-radext-dtls,2014
/api/v1/doc/document/rfc7360/,7360,rfc7360,Datagram Transport Layer Security (DTLS) as a Transport Layer for RADIUS,2014-09-05 00:31:20+00:00,/api/v1/doc/document/draft-ietf-radext-dtls/,/api/v1/doc/document/draft-dekok-radext-dtls/,1,draft-dekok-radext-dtls,2014
/api/v1/doc/document/rfc7285/,7285,rfc7285,Application-Layer Traffic Optimization (ALTO) Protocol,2014-09-05 19:29:38+00:00,/api/v1/doc/document/draft-ietf-alto-protocol/,/api/v1/doc/document/draft-ietf-alto-protocol/,0,draft-ietf-alto-protocol,2014
/api/v1/doc/document/rfc7285/,7285,rfc7285,Application-Layer Traffic Optimization (ALTO) Protocol,2014-09-05 19:29:38+00:00,/api/v1/doc/document/draft-ietf-alto-protocol/,/api/v1/doc/document/draft-penno-alto-protocol/,1,draft-penno-alto-protocol,2014
/api/v1/doc/document/rfc7347/,7347,rfc7347,Pre-standard Linear Protection Switching in MPLS Transport Profile (MPLS-TP),2014-09-12 00:10:06+00:00,/api/v1/doc/document/draft-zulr-mpls-tp-linear-protection-switching/,/api/v1/doc/document/draft-zulr-mpls-tp-linear-protection-switching/,0,draft-zulr-mpls-tp-linear-protection-switching,2014
/api/v1/doc/document/rfc7361/,7361,rfc7361,LDP Extensions for Optimized MAC Address Withdrawal in a Hierarchical Virtual Private LAN Service (H-VPLS),2014-09-12 02:06:57+00:00,/api/v1/doc/document/draft-ietf-l2vpn-vpls-ldp-mac-opt/,/api/v1/doc/document/draft-ietf-l2vpn-vpls-ldp-mac-opt/,0,draft-ietf-l2vpn-vpls-ldp-mac-opt,2014
/api/v1/doc/document/rfc7361/,7361,rfc7361,LDP Extensions for Optimized MAC Address Withdrawal in a Hierarchical Virtual Private LAN Service (H-VPLS),2014-09-12 02:06:57+00:00,/api/v1/doc/document/draft-ietf-l2vpn-vpls-ldp-mac-opt/,/api/v1/doc/document/draft-pdutta-l2vpn-vpls-ldp-mac-opt/,1,draft-pdutta-l2vpn-vpls-ldp-mac-opt,2014
/api/v1/doc/document/rfc7338/,7338,rfc7338,Requirements and Framework for Point-to-Multipoint Pseudowires over MPLS Packet Switched Networks,2014-09-12 21:07:35+00:00,/api/v1/doc/document/draft-ietf-pwe3-p2mp-pw-requirements/,/api/v1/doc/document/draft-ietf-pwe3-p2mp-pw-requirements/,0,draft-ietf-pwe3-p2mp-pw-requirements,2014
/api/v1/doc/document/rfc7338/,7338,rfc7338,Requirements and Framework for Point-to-Multipoint Pseudowires over MPLS Packet Switched Networks,2014-09-12 21:07:35+00:00,/api/v1/doc/document/draft-ietf-pwe3-p2mp-pw-requirements/,/api/v1/doc/document/draft-jounay-pwe3-p2mp-pw-requirements/,1,draft-jounay-pwe3-p2mp-pw-requirements,2014
/api/v1/doc/document/rfc7362/,7362,rfc7362,Latching: Hosted NAT Traversal (HNT) for Media in Real-Time Communication,2014-09-12 21:07:37+00:00,/api/v1/doc/document/draft-ietf-mmusic-latching/,/api/v1/doc/document/draft-ietf-mmusic-latching/,0,draft-ietf-mmusic-latching,2014
/api/v1/doc/document/rfc7362/,7362,rfc7362,Latching: Hosted NAT Traversal (HNT) for Media in Real-Time Communication,2014-09-12 21:07:37+00:00,/api/v1/doc/document/draft-ietf-mmusic-latching/,/api/v1/doc/document/draft-ivov-mmusic-latching/,1,draft-ivov-mmusic-latching,2014
/api/v1/doc/document/rfc7362/,7362,rfc7362,Latching: Hosted NAT Traversal (HNT) for Media in Real-Time Communication,2014-09-12 21:07:37+00:00,/api/v1/doc/document/draft-ietf-mmusic-latching/,/api/v1/doc/document/draft-kaplan-mmusic-latching/,2,draft-kaplan-mmusic-latching,2014
/api/v1/doc/document/rfc7352/,7352,rfc7352,Sieve Email Filtering: Detecting Duplicate Deliveries,2014-09-16 00:24:31+00:00,/api/v1/doc/document/draft-ietf-appsawg-sieve-duplicate/,/api/v1/doc/document/draft-ietf-appsawg-sieve-duplicate/,0,draft-ietf-appsawg-sieve-duplicate,2014
/api/v1/doc/document/rfc7352/,7352,rfc7352,Sieve Email Filtering: Detecting Duplicate Deliveries,2014-09-16 00:24:31+00:00,/api/v1/doc/document/draft-ietf-appsawg-sieve-duplicate/,/api/v1/doc/document/draft-bosch-sieve-duplicate/,1,draft-bosch-sieve-duplicate,2014
/api/v1/doc/document/rfc7366/,7366,rfc7366,Encrypt-then-MAC for Transport Layer Security (TLS) and Datagram Transport Layer Security (DTLS),2014-09-16 00:24:33+00:00,/api/v1/doc/document/draft-ietf-tls-encrypt-then-mac/,/api/v1/doc/document/draft-ietf-tls-encrypt-then-mac/,0,draft-ietf-tls-encrypt-then-mac,2014
/api/v1/doc/document/rfc7366/,7366,rfc7366,Encrypt-then-MAC for Transport Layer Security (TLS) and Datagram Transport Layer Security (DTLS),2014-09-16 00:24:33+00:00,/api/v1/doc/document/draft-ietf-tls-encrypt-then-mac/,/api/v1/doc/document/draft-gutmann-tls-encrypt-then-mac/,1,draft-gutmann-tls-encrypt-then-mac,2014
