rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,publication_year,final_draft_uri,draft_uri,draft_name,draft_title,latest_rev,document_time,first_submission,chain_depth,selected_edge_score,is_final_draft
/api/v1/doc/document/rfc8035/,8035,rfc8035,Session Description Protocol (SDP) Offer/Answer Clarifications for RTP/RTCP Multiplexing,2016-11-29 02:48:36+00:00,2016,/api/v1/doc/document/draft-ietf-avtcore-5761-update/,/api/v1/doc/document/draft-ietf-avtcore-5761-update/,draft-ietf-avtcore-5761-update,Session Description Protocol (SDP) Offer/Answer Clarifications for RTP/RTCP Multiplexing,06,2016-11-29 02:48:36+00:00,2016-07-05 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8035/,8035,rfc8035,Session Description Protocol (SDP) Offer/Answer Clarifications for RTP/RTCP Multiplexing,2016-11-29 02:48:36+00:00,2016,/api/v1/doc/document/draft-ietf-avtcore-5761-update/,/api/v1/doc/document/draft-holmberg-avtcore-5761-update/,draft-holmberg-avtcore-5761-update,Updates to RFC 5761,01,2016-06-22 17:13:15+00:00,2016-06-14 00:00:00+00:00,1,0.48523809523809525,False
/api/v1/doc/document/rfc7970/,7970,rfc7970,The Incident Object Description Exchange Format Version 2,2016-11-30 23:52:58+00:00,2016,/api/v1/doc/document/draft-ietf-mile-rfc5070-bis/,/api/v1/doc/document/draft-ietf-mile-rfc5070-bis/,draft-ietf-mile-rfc5070-bis,The Incident Object Description Exchange Format Version 2,26,2020-01-21 08:34:05+00:00,2013-05-04 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8000/,8000,rfc8000,Requirements for NFSv4 Multi-Domain Namespace Deployment,2016-11-30 23:53:01+00:00,2016,/api/v1/doc/document/draft-ietf-nfsv4-multi-domain-fs-reqs/,/api/v1/doc/document/draft-ietf-nfsv4-multi-domain-fs-reqs/,draft-ietf-nfsv4-multi-domain-fs-reqs,Requirements for NFSv4 Multi-Domain Namespace Deployment,11,2016-11-30 23:53:01+00:00,2014-10-23 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8024/,8024,rfc8024,Multi-Chassis Passive Optical Network (MC-PON) Protection in MPLS,2016-11-30 23:53:02+00:00,2016,/api/v1/doc/document/draft-ietf-pals-mc-pon/,/api/v1/doc/document/draft-ietf-pals-mc-pon/,draft-ietf-pals-mc-pon,Multi-Chassis Passive Optical Network (MC-PON) Protection in MPLS,05,2016-11-30 23:53:02+00:00,2015-05-04 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8024/,8024,rfc8024,Multi-Chassis Passive Optical Network (MC-PON) Protection in MPLS,2016-11-30 23:53:02+00:00,2016,/api/v1/doc/document/draft-ietf-pals-mc-pon/,/api/v1/doc/document/draft-jiang-pwe3-mc-pon/,draft-jiang-pwe3-mc-pon,Multi-chassis PON Protection in MPLS,03,2015-04-30 07:08:19+00:00,2013-10-21 00:00:00+00:00,1,0.7287433155080214,False
/api/v1/doc/document/rfc8025/,8025,rfc8025,IPv6 over Low-Power Wireless Personal Area Network (6LoWPAN) Paging Dispatch,2016-11-30 23:53:02+00:00,2016,/api/v1/doc/document/draft-ietf-6lo-paging-dispatch/,/api/v1/doc/document/draft-ietf-6lo-paging-dispatch/,draft-ietf-6lo-paging-dispatch,IPv6 over Low-Power Wireless Personal Area Network (6LoWPAN) Paging Dispatch,05,2016-11-30 23:53:02+00:00,2016-01-14 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8030/,8030,rfc8030,Generic Event Delivery Using HTTP Push,2016-12-08 16:45:51+00:00,2016,/api/v1/doc/document/draft-ietf-webpush-protocol/,/api/v1/doc/document/draft-ietf-webpush-protocol/,draft-ietf-webpush-protocol,Generic Event Delivery Using HTTP Push,12,2016-12-08 16:45:51+00:00,2015-07-19 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8031/,8031,rfc8031,Curve25519 and Curve448 for the Internet Key Exchange Protocol Version 2 (IKEv2) Key Agreement,2016-12-08 16:45:52+00:00,2016,/api/v1/doc/document/draft-ietf-ipsecme-safecurves/,/api/v1/doc/document/draft-ietf-ipsecme-safecurves/,draft-ietf-ipsecme-safecurves,Curve25519 and Curve448 for the Internet Key Exchange Protocol Version 2 (IKEv2) Key Agreement,05,2020-11-19 08:27:29+00:00,2015-09-07 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8031/,8031,rfc8031,Curve25519 and Curve448 for the Internet Key Exchange Protocol Version 2 (IKEv2) Key Agreement,2016-12-08 16:45:52+00:00,2016,/api/v1/doc/document/draft-ietf-ipsecme-safecurves/,/api/v1/doc/document/draft-nir-ipsecme-curve25519/,draft-nir-ipsecme-curve25519,New Safe Curves for IKEv2 Key Agreement,01,2015-07-06 21:46:42+00:00,2015-06-11 00:00:00+00:00,1,0.5117175572519084,False
/api/v1/doc/document/rfc8039/,8039,rfc8039,Multipath Time Synchronization,2016-12-08 16:45:52+00:00,2016,/api/v1/doc/document/draft-ietf-tictoc-multi-path-synchronization/,/api/v1/doc/document/draft-ietf-tictoc-multi-path-synchronization/,draft-ietf-tictoc-multi-path-synchronization,Multipath Time Synchronization,07,2016-12-08 16:45:52+00:00,2014-07-27 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8039/,8039,rfc8039,Multipath Time Synchronization,2016-12-08 16:45:52+00:00,2016,/api/v1/doc/document/draft-ietf-tictoc-multi-path-synchronization/,/api/v1/doc/document/draft-shpiner-multi-path-synchronization/,draft-shpiner-multi-path-synchronization,Multi-Path Time Synchronization,03,2014-07-31 16:39:08+00:00,2012-10-15 00:00:00+00:00,1,0.9926229508196721,False
/api/v1/doc/document/rfc8006/,8006,rfc8006,Content Delivery Network Interconnection (CDNI) Metadata,2016-12-14 02:12:30+00:00,2016,/api/v1/doc/document/draft-ietf-cdni-metadata/,/api/v1/doc/document/draft-ietf-cdni-metadata/,draft-ietf-cdni-metadata,Content Delivery Network Interconnection (CDNI) Metadata,21,2020-01-21 08:34:08+00:00,2012-10-02 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8007/,8007,rfc8007,Content Delivery Network Interconnection (CDNI) Control Interface / Triggers,2016-12-14 02:12:32+00:00,2016,/api/v1/doc/document/draft-ietf-cdni-control-triggers/,/api/v1/doc/document/draft-ietf-cdni-control-triggers/,draft-ietf-cdni-control-triggers,Content Delivery Network Interconnection (CDNI) Control Interface / Triggers,15,2021-01-23 08:28:18+00:00,2013-04-08 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8008/,8008,rfc8008,Content Delivery Network Interconnection (CDNI) Request Routing: Footprint and Capabilities Semantics,2016-12-14 02:12:32+00:00,2016,/api/v1/doc/document/draft-ietf-cdni-footprint-capabilities-semantics/,/api/v1/doc/document/draft-ietf-cdni-footprint-capabilities-semantics/,draft-ietf-cdni-footprint-capabilities-semantics,Content Delivery Network Interconnection (CDNI) Request Routing: Footprint and Capabilities Semantics,20,2016-12-14 02:12:32+00:00,2013-07-15 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc7990/,7990,rfc7990,RFC Format Framework,2016-12-16 15:56:34+00:00,2016,/api/v1/doc/document/draft-iab-rfc-framework/,/api/v1/doc/document/draft-iab-rfc-framework/,draft-iab-rfc-framework,RFC Format Framework,06,2022-05-11 07:17:18+00:00,2016-01-04 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc7990/,7990,rfc7990,RFC Format Framework,2016-12-16 15:56:34+00:00,2016,/api/v1/doc/document/draft-iab-rfc-framework/,/api/v1/doc/document/draft-flanagan-rfc-framework/,draft-flanagan-rfc-framework,RFC Format Framework,08,2016-01-05 18:55:40+00:00,2014-08-21 00:00:00+00:00,1,0.9999999999999999,False
/api/v1/doc/document/rfc7991/,7991,rfc7991,"The ""xml2rfc"" Version 3 Vocabulary",2016-12-16 15:56:35+00:00,2016,/api/v1/doc/document/draft-iab-xml2rfc/,/api/v1/doc/document/draft-iab-xml2rfc/,draft-iab-xml2rfc,"The ""xml2rfc"" Version 3 Vocabulary",04,2020-01-21 08:34:07+00:00,2015-12-21 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc7991/,7991,rfc7991,"The ""xml2rfc"" Version 3 Vocabulary",2016-12-16 15:56:35+00:00,2016,/api/v1/doc/document/draft-iab-xml2rfc/,/api/v1/doc/document/draft-hoffman-xml2rfc/,draft-hoffman-xml2rfc,The 'XML2RFC' version 3 Vocabulary,23,2015-09-04 20:37:10+00:00,2014-01-28 00:00:00+00:00,1,0.9999999999999999,False
/api/v1/doc/document/rfc7992/,7992,rfc7992,HTML Format for RFCs,2016-12-16 15:56:35+00:00,2016,/api/v1/doc/document/draft-iab-html-rfc/,/api/v1/doc/document/draft-iab-html-rfc/,draft-iab-html-rfc,HTML Format for RFCs,03,2016-12-16 15:56:35+00:00,2016-01-07 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc7992/,7992,rfc7992,HTML Format for RFCs,2016-12-16 15:56:35+00:00,2016,/api/v1/doc/document/draft-iab-html-rfc/,/api/v1/doc/document/draft-hildebrand-html-rfc/,draft-hildebrand-html-rfc,HyperText Markup Language Request For Comments Format,10,2015-08-24 22:18:25+00:00,2012-07-07 00:00:00+00:00,1,0.6856164383561644,False
/api/v1/doc/document/rfc7993/,7993,rfc7993,Cascading Style Sheets (CSS) Requirements for RFCs,2016-12-16 15:56:36+00:00,2016,/api/v1/doc/document/draft-iab-rfc-css/,/api/v1/doc/document/draft-iab-rfc-css/,draft-iab-rfc-css,Cascading Style Sheets (CSS) Requirements for RFCs,01,2016-12-16 15:56:36+00:00,2016-01-04 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc7993/,7993,rfc7993,Cascading Style Sheets (CSS) Requirements for RFCs,2016-12-16 15:56:36+00:00,2016,/api/v1/doc/document/draft-iab-rfc-css/,/api/v1/doc/document/draft-flanagan-rfc-css/,draft-flanagan-rfc-css,CSS Requirements for RFCs,04,2015-09-03 17:37:52+00:00,2015-06-30 00:00:00+00:00,1,0.8582191780821918,False
/api/v1/doc/document/rfc7994/,7994,rfc7994,Requirements for Plain-Text RFCs,2016-12-16 15:56:36+00:00,2016,/api/v1/doc/document/draft-iab-rfc-plaintext/,/api/v1/doc/document/draft-iab-rfc-plaintext/,draft-iab-rfc-plaintext,Requirements for Plain-Text RFCs,03,2016-12-16 15:56:36+00:00,2016-01-12 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc7994/,7994,rfc7994,Requirements for Plain-Text RFCs,2016-12-16 15:56:36+00:00,2016,/api/v1/doc/document/draft-iab-rfc-plaintext/,/api/v1/doc/document/draft-flanagan-plaintext/,draft-flanagan-plaintext,Requirements for Plain-Text RFCs,09,2015-11-24 17:34:57+00:00,2014-06-20 00:00:00+00:00,1,0.9545454545454545,False
/api/v1/doc/document/rfc7995/,7995,rfc7995,PDF Format for RFCs,2016-12-16 15:56:37+00:00,2016,/api/v1/doc/document/draft-iab-rfc-use-of-pdf/,/api/v1/doc/document/draft-iab-rfc-use-of-pdf/,draft-iab-rfc-use-of-pdf,PDF Format for RFCs,02,2016-12-16 15:56:37+00:00,2016-01-25 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc7995/,7995,rfc7995,PDF Format for RFCs,2016-12-16 15:56:37+00:00,2016,/api/v1/doc/document/draft-iab-rfc-use-of-pdf/,/api/v1/doc/document/draft-hansen-rfc-use-of-pdf/,draft-hansen-rfc-use-of-pdf,PDF for an RFC Series Output Document Format,08,2015-10-13 02:40:48+00:00,2014-06-26 00:00:00+00:00,1,0.7357142857142857,False
/api/v1/doc/document/rfc7996/,7996,rfc7996,SVG Drawings for RFCs: SVG 1.2 RFC,2016-12-16 15:56:38+00:00,2016,/api/v1/doc/document/draft-iab-svg-rfc/,/api/v1/doc/document/draft-iab-svg-rfc/,draft-iab-svg-rfc,SVG Drawings for RFCs: SVG 1.2 RFC,02,2020-06-25 07:23:43+00:00,2016-01-05 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc7996/,7996,rfc7996,SVG Drawings for RFCs: SVG 1.2 RFC,2016-12-16 15:56:38+00:00,2016,/api/v1/doc/document/draft-iab-svg-rfc/,/api/v1/doc/document/draft-brownlee-svg-rfc/,draft-brownlee-svg-rfc,SVG Drawings for RFCs: SVG 1.2 RFC,13,2016-02-26 16:54:22+00:00,2014-01-28 00:00:00+00:00,1,0.9999999999999999,False
/api/v1/doc/document/rfc7997/,7997,rfc7997,The Use of Non-ASCII Characters in RFCs,2016-12-16 15:56:38+00:00,2016,/api/v1/doc/document/draft-iab-rfc-nonascii/,/api/v1/doc/document/draft-iab-rfc-nonascii/,draft-iab-rfc-nonascii,The Use of Non-ASCII Characters in RFCs,02,2020-10-28 07:26:02+00:00,2016-01-13 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc7997/,7997,rfc7997,The Use of Non-ASCII Characters in RFCs,2016-12-16 15:56:38+00:00,2016,/api/v1/doc/document/draft-iab-rfc-nonascii/,/api/v1/doc/document/draft-flanagan-nonascii/,draft-flanagan-nonascii,The Use of Non-ASCII Characters in RFCs,06,2015-11-18 23:08:12+00:00,2014-02-14 00:00:00+00:00,1,0.9500000000000001,False
/api/v1/doc/document/rfc7998/,7998,rfc7998,"""xml2rfc"" Version 3 Preparation Tool Description",2016-12-16 15:56:39+00:00,2016,/api/v1/doc/document/draft-iab-rfcv3-preptool/,/api/v1/doc/document/draft-iab-rfcv3-preptool/,draft-iab-rfcv3-preptool,"""xml2rfc"" Version 3 Preparation Tool Description",02,2022-10-18 07:15:43+00:00,2016-01-08 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc7998/,7998,rfc7998,"""xml2rfc"" Version 3 Preparation Tool Description",2016-12-16 15:56:39+00:00,2016,/api/v1/doc/document/draft-iab-rfcv3-preptool/,/api/v1/doc/document/draft-hoffman-rfcv3-preptool/,draft-hoffman-rfcv3-preptool,RFC v3 Prep Tool Description,06,2016-03-08 17:13:54+00:00,2015-05-22 00:00:00+00:00,1,0.8905405405405405,False
/api/v1/doc/document/rfc7825/,7825,rfc7825,A Network Address Translator (NAT) Traversal Mechanism for Media Controlled by the Real-Time Streaming Protocol (RTSP),2016-12-27 19:31:13+00:00,2016,/api/v1/doc/document/draft-ietf-mmusic-rtsp-nat/,/api/v1/doc/document/draft-ietf-mmusic-rtsp-nat/,draft-ietf-mmusic-rtsp-nat,A Network Address Translator (NAT) Traversal Mechanism for Media Controlled by the Real-Time Streaming Protocol (RTSP),22,2016-12-27 19:31:13+00:00,2007-07-09 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc7826/,7826,rfc7826,Real-Time Streaming Protocol Version 2.0,2016-12-27 19:31:14+00:00,2016,/api/v1/doc/document/draft-ietf-mmusic-rfc2326bis/,/api/v1/doc/document/draft-ietf-mmusic-rfc2326bis/,draft-ietf-mmusic-rfc2326bis,Real-Time Streaming Protocol Version 2.0,40,2018-12-20 08:30:17+00:00,2007-11-19 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8014/,8014,rfc8014,An Architecture for Data-Center Network Virtualization over Layer 3 (NVO3),2016-12-28 21:13:04+00:00,2016,/api/v1/doc/document/draft-ietf-nvo3-arch/,/api/v1/doc/document/draft-ietf-nvo3-arch/,draft-ietf-nvo3-arch,An Architecture for Data-Center Network Virtualization over Layer 3 (NVO3),08,2016-12-28 21:13:04+00:00,2013-12-17 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8014/,8014,rfc8014,An Architecture for Data-Center Network Virtualization over Layer 3 (NVO3),2016-12-28 21:13:04+00:00,2016,/api/v1/doc/document/draft-ietf-nvo3-arch/,/api/v1/doc/document/draft-narten-nvo3-arch/,draft-narten-nvo3-arch,An Architecture for Overlay Networks (NVO3),01,2013-12-19 15:53:42+00:00,2013-07-08 00:00:00+00:00,1,0.6326072157930565,False
/api/v1/doc/document/rfc8042/,8042,rfc8042,OSPF Two-Part Metric,2016-12-28 21:13:09+00:00,2016,/api/v1/doc/document/draft-ietf-ospf-two-part-metric/,/api/v1/doc/document/draft-ietf-ospf-two-part-metric/,draft-ietf-ospf-two-part-metric,OSPF Two-Part Metric,10,2016-12-28 21:13:09+00:00,2015-01-20 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8042/,8042,rfc8042,OSPF Two-Part Metric,2016-12-28 21:13:09+00:00,2016,/api/v1/doc/document/draft-ietf-ospf-two-part-metric/,/api/v1/doc/document/draft-zzhang-ospf-two-part-metric/,draft-zzhang-ospf-two-part-metric,OSPF Two-part Metric,05,2015-04-13 22:26:54+00:00,2013-10-21 00:00:00+00:00,1,0.9642857142857143,False
/api/v1/doc/document/rfc8048/,8048,rfc8048,Interworking between the Session Initiation Protocol (SIP) and the Extensible Messaging and Presence Protocol (XMPP): Presence,2016-12-28 21:13:10+00:00,2016,/api/v1/doc/document/draft-ietf-stox-7248bis/,/api/v1/doc/document/draft-ietf-stox-7248bis/,draft-ietf-stox-7248bis,Interworking between the Session Initiation Protocol (SIP) and the Extensible Messaging and Presence Protocol (XMPP): Presence,14,2016-12-28 21:13:10+00:00,2015-03-03 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8048/,8048,rfc8048,Interworking between the Session Initiation Protocol (SIP) and the Extensible Messaging and Presence Protocol (XMPP): Presence,2016-12-28 21:13:10+00:00,2016,/api/v1/doc/document/draft-ietf-stox-7248bis/,/api/v1/doc/document/draft-saintandre-stox-7248bis/,draft-saintandre-stox-7248bis,Interworking between the Session Initiation Protocol (SIP) and the Extensible Messaging and Presence Protocol (XMPP): Presence,01,2015-03-05 16:04:19+00:00,2015-02-02 00:00:00+00:00,1,0.9342105263157895,False
/api/v1/doc/document/rfc8021/,8021,rfc8021,Generation of IPv6 Atomic Fragments Considered Harmful,2017-01-06 21:05:12+00:00,2017,/api/v1/doc/document/draft-ietf-6man-deprecate-atomfrag-generation/,/api/v1/doc/document/draft-ietf-6man-deprecate-atomfrag-generation/,draft-ietf-6man-deprecate-atomfrag-generation,Generation of IPv6 Atomic Fragments Considered Harmful,08,2022-07-06 22:10:33+00:00,2014-11-11 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8021/,8021,rfc8021,Generation of IPv6 Atomic Fragments Considered Harmful,2017-01-06 21:05:12+00:00,2017,/api/v1/doc/document/draft-ietf-6man-deprecate-atomfrag-generation/,/api/v1/doc/document/draft-gont-6man-deprecate-atomfrag-generation/,draft-gont-6man-deprecate-atomfrag-generation,Deprecating the Generation of IPv6 Atomic Fragments,01,2015-02-28 08:09:14+00:00,2014-08-19 00:00:00+00:00,1,0.7801587301587302,False
/api/v1/doc/document/rfc8043/,8043,rfc8043,Source-Address-Dependent Routing and Source Address Selection for IPv6 Hosts: Overview of the Problem Space,2017-01-06 21:05:13+00:00,2017,/api/v1/doc/document/draft-sarikaya-6man-sadr-overview/,/api/v1/doc/document/draft-sarikaya-6man-sadr-overview/,draft-sarikaya-6man-sadr-overview,Source-Address-Dependent Routing and Source Address Selection for IPv6 Hosts: Overview of the Problem Space,12,2018-12-20 08:31:09+00:00,2014-09-04 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8051/,8051,rfc8051,Applicability of a Stateful Path Computation Element (PCE),2017-01-06 21:05:14+00:00,2017,/api/v1/doc/document/draft-ietf-pce-stateful-pce-app/,/api/v1/doc/document/draft-ietf-pce-stateful-pce-app/,draft-ietf-pce-stateful-pce-app,Applicability of a Stateful Path Computation Element (PCE),08,2017-01-06 21:05:14+00:00,2013-08-15 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8051/,8051,rfc8051,Applicability of a Stateful Path Computation Element (PCE),2017-01-06 21:05:14+00:00,2017,/api/v1/doc/document/draft-ietf-pce-stateful-pce-app/,/api/v1/doc/document/draft-zhang-pce-stateful-pce-app/,draft-zhang-pce-stateful-pce-app,Applicability of Stateful Path Computation Element (PCE),04,2013-11-26 08:13:34+00:00,2012-03-04 00:00:00+00:00,1,0.9640404040404039,False
/api/v1/doc/document/rfc8001/,8001,rfc8001,RSVP-TE Extensions for Collecting Shared Risk Link Group (SRLG) Information,2017-01-12 23:34:30+00:00,2017,/api/v1/doc/document/draft-ietf-teas-rsvp-te-srlg-collect/,/api/v1/doc/document/draft-ietf-teas-rsvp-te-srlg-collect/,draft-ietf-teas-rsvp-te-srlg-collect,RSVP-TE Extensions for Collecting Shared Risk Link Group (SRLG) Information,08,2017-01-12 23:34:30+00:00,2014-12-11 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8001/,8001,rfc8001,RSVP-TE Extensions for Collecting Shared Risk Link Group (SRLG) Information,2017-01-12 23:34:30+00:00,2017,/api/v1/doc/document/draft-ietf-teas-rsvp-te-srlg-collect/,/api/v1/doc/document/draft-ietf-ccamp-rsvp-te-srlg-collect/,draft-ietf-ccamp-rsvp-te-srlg-collect,RSVP-TE Extensions for Collecting SRLG Information,09,2014-12-08 20:34:14+00:00,2012-06-26 00:00:00+00:00,1,0.9158536585365854,False
/api/v1/doc/document/rfc8001/,8001,rfc8001,RSVP-TE Extensions for Collecting Shared Risk Link Group (SRLG) Information,2017-01-12 23:34:30+00:00,2017,/api/v1/doc/document/draft-ietf-teas-rsvp-te-srlg-collect/,/api/v1/doc/document/draft-zhang-ccamp-srlg-fa-configuration/,draft-zhang-ccamp-srlg-fa-configuration,RSVP-TE Extensions for Collecting SRLG Information,05,2012-07-31 14:15:10+00:00,2010-07-05 00:00:00+00:00,2,0.8563829787234042,False
/api/v1/doc/document/rfc8041/,8041,rfc8041,Use Cases and Operational Experience with Multipath TCP,2017-01-12 23:34:32+00:00,2017,/api/v1/doc/document/draft-ietf-mptcp-experience/,/api/v1/doc/document/draft-ietf-mptcp-experience/,draft-ietf-mptcp-experience,Use Cases and Operational Experience with Multipath TCP,07,2017-01-12 23:34:32+00:00,2014-09-17 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8036/,8036,rfc8036,Applicability Statement for the Routing Protocol for Low-Power and Lossy Networks (RPL) in Advanced Metering Infrastructure (AMI) Networks,2017-01-13 00:24:43+00:00,2017,/api/v1/doc/document/draft-ietf-roll-applicability-ami/,/api/v1/doc/document/draft-ietf-roll-applicability-ami/,draft-ietf-roll-applicability-ami,Applicability Statement for the Routing Protocol for Low-Power and Lossy Networks (RPL) in Advanced Metering Infrastructure (AMI) Networks,15,2017-01-13 00:24:43+00:00,2011-07-25 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8036/,8036,rfc8036,Applicability Statement for the Routing Protocol for Low-Power and Lossy Networks (RPL) in Advanced Metering Infrastructure (AMI) Networks,2017-01-13 00:24:43+00:00,2017,/api/v1/doc/document/draft-ietf-roll-applicability-ami/,/api/v1/doc/document/draft-popa-roll-applicability-ami/,draft-popa-roll-applicability-ami,Applicability Statement for the Routing Protocol for Low Power and Lossy Networks (RPL) in AMI Networks,00,2013-02-19 22:13:22+00:00,2011-06-23 00:00:00+00:00,1,0.8547572285870159,False
/api/v1/doc/document/rfc8010/,8010,rfc8010,Internet Printing Protocol/1.1: Encoding and Transport,2017-01-17 21:58:17+00:00,2017,/api/v1/doc/document/draft-sweet-rfc2910bis/,/api/v1/doc/document/draft-sweet-rfc2910bis/,draft-sweet-rfc2910bis,Internet Printing Protocol/1.1: Encoding and Transport,10,2018-06-28 07:18:25+00:00,2015-04-25 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8011/,8011,rfc8011,Internet Printing Protocol/1.1: Model and Semantics,2017-01-17 21:58:18+00:00,2017,/api/v1/doc/document/draft-sweet-rfc2911bis/,/api/v1/doc/document/draft-sweet-rfc2911bis/,draft-sweet-rfc2911bis,Internet Printing Protocol/1.1: Model and Semantics,11,2021-06-23 07:29:14+00:00,2015-04-25 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8056/,8056,rfc8056,Extensible Provisioning Protocol (EPP) and Registration Data Access Protocol (RDAP) Status Mapping,2017-01-17 21:58:20+00:00,2017,/api/v1/doc/document/draft-ietf-regext-epp-rdap-status-mapping/,/api/v1/doc/document/draft-ietf-regext-epp-rdap-status-mapping/,draft-ietf-regext-epp-rdap-status-mapping,Extensible Provisioning Protocol (EPP) and Registration Data Access Protocol (RDAP) Status Mapping,04,2017-01-17 21:58:20+00:00,2016-06-10 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8056/,8056,rfc8056,Extensible Provisioning Protocol (EPP) and Registration Data Access Protocol (RDAP) Status Mapping,2017-01-17 21:58:20+00:00,2017,/api/v1/doc/document/draft-ietf-regext-epp-rdap-status-mapping/,/api/v1/doc/document/draft-gould-epp-rdap-status-mapping/,draft-gould-epp-rdap-status-mapping,Extensible Provisioning Protocol (EPP) and Registration Data Access Protocol (RDAP) Status Mapping,03,2016-05-23 12:32:55+00:00,2015-05-26 00:00:00+00:00,1,0.9999999999999999,False
/api/v1/doc/document/rfc8057/,8057,rfc8057,Uniform Resource Name (URN) Namespaces for Broadband Forum,2017-01-20 16:05:27+00:00,2017,/api/v1/doc/document/draft-bbf-bbf-urn/,/api/v1/doc/document/draft-bbf-bbf-urn/,draft-bbf-bbf-urn,Uniform Resource Name (URN) Namespaces for Broadband Forum,04,2017-01-20 16:05:27+00:00,2016-02-01 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8059/,8059,rfc8059,PIM Join Attributes for Locator/ID Separation Protocol (LISP) Environments,2017-01-20 16:05:28+00:00,2017,/api/v1/doc/document/draft-ietf-pim-join-attributes-for-lisp/,/api/v1/doc/document/draft-ietf-pim-join-attributes-for-lisp/,draft-ietf-pim-join-attributes-for-lisp,PIM Join Attributes for Locator/ID Separation Protocol (LISP) Environments,06,2023-05-10 07:16:04+00:00,2014-03-05 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8059/,8059,rfc8059,PIM Join Attributes for Locator/ID Separation Protocol (LISP) Environments,2017-01-20 16:05:28+00:00,2017,/api/v1/doc/document/draft-ietf-pim-join-attributes-for-lisp/,/api/v1/doc/document/draft-arango-pim-join-attributes-for-lisp/,draft-arango-pim-join-attributes-for-lisp,PIM Join Attributes for LISP Environments,01,2014-02-08 20:59:52+00:00,2013-02-18 00:00:00+00:00,1,0.8073179033356025,False
/api/v1/doc/document/rfc8058/,8058,rfc8058,Signaling One-Click Functionality for List Email Headers,2017-01-24 07:05:32+00:00,2017,/api/v1/doc/document/draft-levine-herkula-oneclick/,/api/v1/doc/document/draft-levine-herkula-oneclick/,draft-levine-herkula-oneclick,Signaling One-Click Functionality for List Email Headers,10,2020-01-21 08:34:13+00:00,2016-07-08 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8018/,8018,rfc8018,PKCS #5: Password-Based Cryptography Specification Version 2.1,2017-01-25 00:48:49+00:00,2017,/api/v1/doc/document/draft-moriarty-pkcs5-v2dot1/,/api/v1/doc/document/draft-moriarty-pkcs5-v2dot1/,draft-moriarty-pkcs5-v2dot1,PKCS #5: Password-Based Cryptography Specification Version 2.1,04,2020-01-21 08:34:09+00:00,2016-02-03 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8032/,8032,rfc8032,Edwards-Curve Digital Signature Algorithm (EdDSA),2017-01-25 00:48:50+00:00,2017,/api/v1/doc/document/draft-irtf-cfrg-eddsa/,/api/v1/doc/document/draft-irtf-cfrg-eddsa/,draft-irtf-cfrg-eddsa,Edwards-Curve Digital Signature Algorithm (EdDSA),08,2020-01-21 08:34:11+00:00,2015-10-07 00:00:00+00:00,0,,True
/api/v1/doc/document/rfc8032/,8032,rfc8032,Edwards-Curve Digital Signature Algorithm (EdDSA),2017-01-25 00:48:50+00:00,2017,/api/v1/doc/document/draft-irtf-cfrg-eddsa/,/api/v1/doc/document/draft-josefsson-eddsa-ed25519/,draft-josefsson-eddsa-ed25519,EdDSA and Ed25519,03,2015-11-13 08:10:04+00:00,2015-02-06 00:00:00+00:00,1,0.4092013888888889,False
