lineage_id,lineage_members,lineage_length,lineage_revision_count,first_history_date,last_history_date,development_duration_days,development_duration_years,has_rfc,rfc_count,rfc_names,final_drafts,final_draft_names,publication_success,publication_status,success_reason,success_rfc_names,success_final_drafts,recorded_groups,recorded_wgs,recorded_wg_count,has_recorded_wg,has_individual_submissions,individual_members,no_recorded_group_members,first_individual_date,first_recorded_wg_date,first_recorded_wgs,individual_to_wg,time_to_wg_days,filename_wg_candidates,filename_candidate_count,filename_candidate_status,wg_classification
lineage_028103,draft-raggarwa-l3vpn-tunnel-attribute,1,1,2005-10-19,2005-10-19,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-l3vpn-tunnel-attribute,,2005-10-19,,,0,,l3vpn,1,Single candidate,Individual / no recorded WG
lineage_028104,draft-raggarwa-mac-vpn,1,2,2010-03-26,2010-06-02,68.0,0.1861738535249829,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-mac-vpn,,2010-03-26,,,0,,,0,None,Individual / no recorded WG
lineage_028105,draft-raggarwa-mpls-bfd,1,1,2003-10-17,2003-10-17,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-mpls-bfd,,2003-10-17,,,0,,bfd;mpls,2,Ambiguous candidates,Individual / no recorded WG
lineage_028106,draft-raggarwa-mpls-ipsec,1,1,2004-01-27,2004-01-27,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-mpls-ipsec,,2004-01-27,,,0,,ipsec;mpls,2,Ambiguous candidates,Individual / no recorded WG
lineage_028107,draft-raggarwa-mpls-p2mp-te,1,3,2003-05-06,2004-02-11,281.0,0.7693360711841205,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-mpls-p2mp-te,,2003-05-06,,,0,,mpls,1,Single candidate,Individual / no recorded WG
lineage_028108,draft-raggarwa-mpls-rsvp-ldp-upstream,1,1,2005-07-12,2005-07-12,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-mpls-rsvp-ldp-upstream,,2005-07-12,,,0,,mpls;rsvp,2,Ambiguous candidates,Individual / no recorded WG
lineage_028109,draft-raggarwa-mpls-rsvp-te-p2mp,1,2,2004-07-14,2004-10-28,106.0,0.29021218343600275,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-mpls-rsvp-te-p2mp,,2004-07-14,,,0,,mpls;rsvp,2,Ambiguous candidates,Individual / no recorded WG
lineage_028110,draft-raggarwa-mpls-rsvp-upstream,1,1,2005-10-19,2005-10-19,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-mpls-rsvp-upstream,,2005-10-19,,,0,,mpls;rsvp,2,Ambiguous candidates,Individual / no recorded WG
lineage_028111,draft-raggarwa-mpls-upstream-label,1,2,2005-04-22,2005-10-26,187.0,0.5119780971937029,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-mpls-upstream-label,,2005-04-22,,,0,,mpls,1,Single candidate,Individual / no recorded WG
lineage_028112,draft-raggarwa-ospf-te-node-addr,1,1,2003-10-07,2003-10-07,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-ospf-te-node-addr,,2003-10-07,,,0,,ospf,1,Single candidate,Individual / no recorded WG
lineage_028113,draft-raggarwa-pim-sm-mpls-te,1,1,2003-10-20,2003-10-20,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-pim-sm-mpls-te,,2003-10-20,,,0,,mpls;pim,2,Ambiguous candidates,Individual / no recorded WG
lineage_028114,draft-raggarwa-pim-sm-remote-nbr,1,2,2003-10-20,2004-07-21,275.0,0.7529089664613279,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-pim-sm-remote-nbr,,2003-10-20,,,0,,pim,1,Single candidate,Individual / no recorded WG
lineage_028115,draft-raggarwa-ppvpn-mpls-ip-gre-sig,1,1,2002-12-02,2002-12-02,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-ppvpn-mpls-ip-gre-sig,,2002-12-02,,,0,,mpls;ppvpn,2,Ambiguous candidates,Individual / no recorded WG
lineage_028116,draft-raggarwa-ppvpn-tunnel-encap-sig,1,4,2003-02-24,2004-02-11,352.0,0.9637234770704997,0,0,,,,0,Not published,No mapped published RFC,,,Sub-IP Area,,0,0,0,,draft-raggarwa-ppvpn-tunnel-encap-sig,,,,0,,ppvpn,1,Single candidate,No recorded WG
lineage_028117,draft-raggarwa-pwe3-p2mp-pw-encaps,1,2,2009-07-06,2010-03-08,245.0,0.6707734428473648,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-pwe3-p2mp-pw-encaps,,2009-07-06,,,0,,pwe3,1,Single candidate,Individual / no recorded WG
lineage_028118,draft-raggarwa-pwe3-pw-over-ip,1,1,2003-10-16,2003-10-16,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-pwe3-pw-over-ip,,2003-10-16,,,0,,pwe3,1,Single candidate,Individual / no recorded WG
lineage_028119,draft-raggarwa-rsvpte-pw,1,4,2004-07-13,2005-10-26,470.0,1.2867898699520877,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-rsvpte-pw,,2004-07-13,,,0,,,0,None,Individual / no recorded WG
lineage_028120,draft-raggarwa-sajassi-l2vpn-evpn,1,5,2010-10-18,2011-09-12,329.0,0.9007529089664613,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggarwa-sajassi-l2vpn-evpn,,2010-10-18,,,0,,l2vpn,1,Single candidate,Individual / no recorded WG
lineage_028121,draft-raggett-www-html,1,1,1993-11-08,1993-11-08,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raggett-www-html,,1993-11-08,,,0,,html,1,Single candidate,Individual / no recorded WG
lineage_028122,draft-raghu-atomic-certificates,1,1,1998-10-07,1998-10-07,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raghu-atomic-certificates,,1998-10-07,,,0,,,0,None,Individual / no recorded WG
lineage_028123,draft-rahman-ace-public-safety-use-case,1,2,2015-07-06,2015-07-28,22.0,0.06023271731690623,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rahman-ace-public-safety-use-case,,2015-07-06,,,0,,ace,1,Single candidate,Individual / no recorded WG
lineage_028124,draft-rahman-ccamp-rsvp-restart-extensions;draft-rahman-rsvp-restart-extensions,2,2,2003-10-21,2004-02-04,106.0,0.29021218343600275,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rahman-ccamp-rsvp-restart-extensions;draft-rahman-rsvp-restart-extensions,,2003-10-21,,,0,,ccamp;rsvp,2,Ambiguous candidates,Individual / no recorded WG
lineage_028125,draft-rahman-core-advanced-rd-features,1,3,2015-07-05,2016-03-18,257.0,0.70362765229295,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rahman-core-advanced-rd-features,,2015-07-05,,,0,,core,1,Single candidate,Individual / no recorded WG
lineage_028126,draft-rahman-core-sleeping,1,1,2010-06-29,2010-06-29,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rahman-core-sleeping,,2010-06-29,,,0,,core,1,Single candidate,Individual / no recorded WG
lineage_028127,draft-rahman-core-sleepy,1,6,2012-07-06,2014-02-12,586.0,1.6043805612594113,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rahman-core-sleepy,,2012-07-06,,,0,,core,1,Single candidate,Individual / no recorded WG
lineage_028128,draft-rahman-core-sleepy-nodes-do-we-need,1,2,2013-10-11,2014-02-11,123.0,0.33675564681724846,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rahman-core-sleepy-nodes-do-we-need,,2013-10-11,,,0,,core,1,Single candidate,Individual / no recorded WG
lineage_028129,draft-rahman-core-sleepy-problem-statement,1,2,2012-10-15,2012-10-21,6.0,0.01642710472279261,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rahman-core-sleepy-problem-statement,,2012-10-15,,,0,,core;problem,2,Ambiguous candidates,Individual / no recorded WG
lineage_028130,draft-rahman-mipshop-mih-transport,1,4,2006-06-13,2007-07-08,390.0,1.0677618069815196,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rahman-mipshop-mih-transport,,2006-06-13,,,0,,mipshop,1,Single candidate,Individual / no recorded WG
lineage_028131,draft-rahman-rtg-router-alert-dangerous,1,1,2008-10-17,2008-10-17,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rahman-rtg-router-alert-dangerous,,2008-10-17,,,0,,,0,None,Individual / no recorded WG
lineage_028132,draft-rahman-sipping-device-info,1,3,2004-07-12,2005-06-22,345.0,0.944558521560575,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rahman-sipping-device-info,,2004-07-12,,,0,,sipping,1,Single candidate,Individual / no recorded WG
lineage_028133,draft-rai-test-auto-devices,1,1,2001-11-13,2001-11-13,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rai-test-auto-devices,,2001-11-13,,,0,,,0,None,Individual / no recorded WG
lineage_028134,draft-raisanen-ippm-npmps-results,1,1,2000-11-08,2000-11-08,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raisanen-ippm-npmps-results,,2000-11-08,,,0,,ippm,1,Single candidate,Individual / no recorded WG
lineage_028135,draft-raj-dhc-tftp-addr-option,1,8,2005-02-08,2010-03-08,1854.0,5.075975359342916,1,1,RFC5859,draft-raj-dhc-tftp-addr-option-07,draft-raj-dhc-tftp-addr-option,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC5859,draft-raj-dhc-tftp-addr-option-07,Internet Area,,0,0,0,,draft-raj-dhc-tftp-addr-option,,,,0,,dhc,1,Single candidate,No recorded WG
lineage_028136,draft-rajagopalan-CR-overlay,1,1,1999-01-25,1999-01-25,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rajagopalan-CR-overlay,,1999-01-25,,,0,,,0,None,Individual / no recorded WG
lineage_028137,draft-rajagopalan-igpfree-te,1,1,1999-02-26,1999-02-26,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rajagopalan-igpfree-te,,1999-02-26,,,0,,,0,None,Individual / no recorded WG
lineage_028138,draft-rajahalme-ipv6-flow-label,1,1,2001-11-15,2001-11-15,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rajahalme-ipv6-flow-label,,2001-11-15,,,0,,ipv6,1,Single candidate,Individual / no recorded WG
lineage_028139,draft-rajan-policy-conditions,1,1,1999-04-06,1999-04-06,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rajan-policy-conditions,,1999-04-06,,,0,,policy,1,Single candidate,Individual / no recorded WG
lineage_028140,draft-rajan-policy-framework,1,1,1999-05-25,1999-05-25,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rajan-policy-framework,,1999-05-25,,,0,,policy,1,Single candidate,Individual / no recorded WG
lineage_028141,draft-rajan-policy-qosschema,1,2,1998-10-22,1999-04-06,166.0,0.4544832306639288,0,0,,,,0,Not published,No mapped published RFC,,,Policy Framework,policy,1,1,0,,,,1998-10-22,policy,0,,,0,None,Recorded WG
lineage_028142,draft-rajaram-netmod-yang-cfg-template-framework;draft-rajaram-yang-config-template-framework,2,3,2024-10-18,2025-03-03,136.0,0.3723477070499658,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rajaram-netmod-yang-cfg-template-framework;draft-rajaram-yang-config-template-framework,,2024-10-18,,,0,,netmod,1,Single candidate,Individual / no recorded WG
lineage_028143,draft-rajesh-sipping-303,1,2,2006-10-17,2007-03-07,141.0,0.3860369609856263,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rajesh-sipping-303,,2006-10-17,,,0,,sipping,1,Single candidate,Individual / no recorded WG
lineage_028144,draft-rajesh-sipping-605,1,2,2006-10-17,2007-03-06,140.0,0.38329911019849416,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rajesh-sipping-605,,2006-10-17,,,0,,sipping,1,Single candidate,Individual / no recorded WG
lineage_028145,draft-rajeshkumar-avt-sse,1,2,2002-03-01,2002-03-28,27.0,0.07392197125256673,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rajeshkumar-avt-sse,,2002-03-01,,,0,,avt,1,Single candidate,Individual / no recorded WG
lineage_028146,draft-rajeshkumar-avt-v150-registration,1,1,2002-08-26,2002-08-26,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rajeshkumar-avt-v150-registration,,2002-08-26,,,0,,avt,1,Single candidate,Individual / no recorded WG
lineage_028147,draft-rajeshkumar-mgcp-atm-package,1,8,2000-11-13,2002-08-26,651.0,1.782340862422998,1,1,RFC3441,draft-rajeshkumar-mgcp-atm-package-07,draft-rajeshkumar-mgcp-atm-package,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC3441,draft-rajeshkumar-mgcp-atm-package-07,Transport Area,,0,0,0,,draft-rajeshkumar-mgcp-atm-package,,,,0,,,0,None,No recorded WG
lineage_028148,draft-rajeshkumar-mmusic-gfmtp,1,4,2002-03-28,2002-08-26,151.0,0.4134154688569473,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rajeshkumar-mmusic-gfmtp,,2002-03-28,,,0,,mmusic,1,Single candidate,Individual / no recorded WG
lineage_028149,draft-rajeshkumar-mmusic-gpmd,1,4,2002-09-18,2003-05-20,244.0,0.6680355920602327,0,0,,,,0,Not published,No mapped published RFC,,,Transport Area,,0,0,0,,draft-rajeshkumar-mmusic-gpmd,,,,0,,mmusic,1,Single candidate,No recorded WG
lineage_028150,draft-rajeshkumar-mmusic-sdp-atm,1,3,2000-03-08,2000-07-06,120.0,0.32854209445585214,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rajeshkumar-mmusic-sdp-atm,,2000-03-08,,,0,,mmusic,1,Single candidate,Individual / no recorded WG
lineage_028151,draft-rajeshs-ftpext-rec-arch-transfer,1,2,2004-02-09,2005-04-29,445.0,1.218343600273785,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rajeshs-ftpext-rec-arch-transfer,,2004-02-09,,,0,,ftpext,1,Single candidate,Individual / no recorded WG
lineage_028152,draft-rajini-l2tpext-ml2tp,1,1,2004-11-11,2004-11-11,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rajini-l2tpext-ml2tp,,2004-11-11,,,0,,l2tpext,1,Single candidate,Individual / no recorded WG
lineage_028153,draft-ralc-lsr-energy-aware-routing,1,2,2025-07-07,2026-03-02,238.0,0.6516084873374401,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ralc-lsr-energy-aware-routing,,2025-07-07,,,0,,lsr,1,Single candidate,Individual / no recorded WG
lineage_028154,draft-ralston-mimi-linearized-matrix;draft-ralston-mimi-matrix-framework;draft-ralston-mimi-matrix-transport,3,9,2022-11-06,2024-01-11,431.0,1.1800136892539357,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ralston-mimi-linearized-matrix;draft-ralston-mimi-matrix-framework;draft-ralston-mimi-matrix-transport,,2022-11-06,,,0,,mimi,1,Single candidate,Individual / no recorded WG
lineage_028155,draft-ralston-mimi-matrix-message-format,1,2,2022-11-06,2023-05-09,184.0,0.5037645448323066,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ralston-mimi-matrix-message-format,,2022-11-06,,,0,,mimi,1,Single candidate,Individual / no recorded WG
lineage_028156,draft-ralston-mimi-messaging-requirements,1,1,2023-03-13,2023-03-13,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ralston-mimi-messaging-requirements,,2023-03-13,,,0,,mimi,1,Single candidate,Individual / no recorded WG
lineage_028157,draft-ralston-mimi-policy,1,2,2023-09-23,2024-03-22,181.0,0.49555099247091033,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ralston-mimi-policy,,2023-09-23,,,0,,mimi;policy,2,Ambiguous candidates,Individual / no recorded WG
lineage_028158,draft-ralston-mimi-signaling,1,1,2023-09-23,2023-09-23,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ralston-mimi-signaling,,2023-09-23,,,0,,mimi,1,Single candidate,Individual / no recorded WG
lineage_028159,draft-ralston-mimi-terminology,1,4,2023-04-11,2023-10-23,195.0,0.5338809034907598,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ralston-mimi-terminology,,2023-04-11,,,0,,mimi,1,Single candidate,Individual / no recorded WG
lineage_028160,draft-ram-dhc-dhcpv6-aakey,1,2,2006-07-26,2006-09-05,41.0,0.11225188227241616,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ram-dhc-dhcpv6-aakey,,2006-07-26,,,0,,dhc,1,Single candidate,Individual / no recorded WG
lineage_028161,draft-ram-dhc-dhcpv6-diam-app,1,2,2006-07-26,2006-08-31,36.0,0.09856262833675565,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ram-dhc-dhcpv6-diam-app,,2006-07-26,,,0,,dhc,1,Single candidate,Individual / no recorded WG
lineage_028162,draft-ram-l2vpn-etree-multiple-pw,1,2,2012-02-13,2012-03-05,21.0,0.057494866529774126,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ram-l2vpn-etree-multiple-pw,,2012-02-13,,,0,,l2vpn,1,Single candidate,Individual / no recorded WG
lineage_028163,draft-ram-l2vpn-ldp-vpls-etree-2pw,1,3,2010-10-04,2011-05-18,226.0,0.6187542778918549,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ram-l2vpn-ldp-vpls-etree-2pw,,2010-10-04,,,0,,l2vpn,1,Single candidate,Individual / no recorded WG
lineage_028164,draft-ram-siprec-callflows,1,4,2012-07-09,2013-02-25,231.0,0.6324435318275154,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ram-siprec-callflows,,2012-07-09,,,0,,siprec,1,Single candidate,Individual / no recorded WG
lineage_028165,draft-ram-siprec-metadata-format,1,3,2011-01-21,2011-06-17,147.0,0.4024640657084189,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ram-siprec-metadata-format,,2011-01-21,,,0,,siprec,1,Single candidate,Individual / no recorded WG
lineage_028166,draft-ram-straw-b2bua-dtls-srtp,1,4,2014-06-21,2015-03-09,261.0,0.7145790554414785,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ram-straw-b2bua-dtls-srtp,,2014-06-21,,,0,,straw,1,Single candidate,Individual / no recorded WG
lineage_028167,draft-ram-straw-b2bua-feature-tag,1,1,2015-07-06,2015-07-06,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ram-straw-b2bua-feature-tag,,2015-07-06,,,0,,straw,1,Single candidate,Individual / no recorded WG
lineage_028168,draft-ram-straw-b2bua-stun,1,1,2014-07-04,2014-07-04,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ram-straw-b2bua-stun,,2014-07-04,,,0,,straw,1,Single candidate,Individual / no recorded WG
lineage_028169,draft-ramachandra-bgp-ext-communities,1,8,1999-01-05,2001-06-04,881.0,2.412046543463381,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramachandra-bgp-ext-communities,,1999-01-05,,,0,,bgp,1,Single candidate,Individual / no recorded WG
lineage_028170,draft-ramachandra-bgp-restart,1,5,2000-08-25,2000-11-01,68.0,0.1861738535249829,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramachandra-bgp-restart,,2000-08-25,,,0,,bgp,1,Single candidate,Individual / no recorded WG
lineage_028171,draft-ramadan-mboned-sonar,1,2,2025-11-03,2025-11-04,1.0,0.0027378507871321013,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramadan-mboned-sonar,,2025-11-03,,,0,,mboned,1,Single candidate,Individual / no recorded WG
lineage_028172,draft-ramaiah-key-rollover,1,1,2005-11-02,2005-11-02,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramaiah-key-rollover,,2005-11-02,,,0,,,0,None,Individual / no recorded WG
lineage_028173,draft-ramakrishna-sat-data-sharing;draft-ramakrishna-satp-data-sharing,2,8,2022-10-17,2026-03-18,1248.0,3.4168377823408624,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramakrishna-sat-data-sharing;draft-ramakrishna-satp-data-sharing,,2022-10-17,,,0,,satp,1,Single candidate,Individual / no recorded WG
lineage_028174,draft-ramakrishna-sat-views-addresses;draft-ramakrishna-satp-views-addresses;draft-ramakrishna-views-addresses-data-sharing,3,11,2022-10-16,2026-03-18,1249.0,3.4195756331279945,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramakrishna-sat-views-addresses;draft-ramakrishna-satp-views-addresses;draft-ramakrishna-views-addresses-data-sharing,,2022-10-16,,,0,,satp,1,Single candidate,Individual / no recorded WG
lineage_028175,draft-ramakrishnan-mpls-unite,1,1,1998-08-11,1998-08-11,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramakrishnan-mpls-unite,,1998-08-11,,,0,,mpls,1,Single candidate,Individual / no recorded WG
lineage_028176,draft-ramalho-g7110-segments,1,1,2012-03-01,2012-03-01,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramalho-g7110-segments,,2012-03-01,,,0,,,0,None,Individual / no recorded WG
lineage_028177,draft-ramalho-rgl-desc,1,2,2002-12-06,2003-03-04,88.0,0.24093086926762491,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramalho-rgl-desc,,2002-12-06,,,0,,,0,None,Individual / no recorded WG
lineage_028178,draft-ramalho-rgl-rtpformat,1,3,2002-12-06,2003-09-02,270.0,0.7392197125256673,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramalho-rgl-rtpformat,,2002-12-06,,,0,,,0,None,Individual / no recorded WG
lineage_028179,draft-raman-netlmm-additional-req,1,1,2006-03-09,2006-03-09,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raman-netlmm-additional-req,,2006-03-09,,,0,,netlmm,1,Single candidate,Individual / no recorded WG
lineage_028180,draft-raman-netlmm-protocol,1,1,2006-03-07,2006-03-07,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raman-netlmm-protocol,,2006-03-07,,,0,,netlmm,1,Single candidate,Individual / no recorded WG
lineage_028181,draft-ramanathan-lisp-savi,1,2,2024-11-03,2025-10-20,351.0,0.9609856262833676,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramanathan-lisp-savi,,2024-11-03,,,0,,lisp;savi,2,Ambiguous candidates,Individual / no recorded WG
lineage_028182,draft-ramanathan-mobility,1,1,1994-07-19,1994-07-19,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramanathan-mobility,,1994-07-19,,,0,,,0,None,Individual / no recorded WG
lineage_028183,draft-ramanathan-multicast,1,1,1994-07-19,1994-07-19,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramanathan-multicast,,1994-07-19,,,0,,,0,None,Individual / no recorded WG
lineage_028184,draft-ramankutty-mpls-label-encaps-ipv6,1,1,2001-09-06,2001-09-06,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramankutty-mpls-label-encaps-ipv6,,2001-09-06,,,0,,ipv6;mpls,2,Ambiguous candidates,Individual / no recorded WG
lineage_028185,draft-ramasamy-idr-sr-policy-composite-perflow,1,1,2026-06-01,2026-06-01,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramasamy-idr-sr-policy-composite-perflow,,2026-06-01,,,0,,idr;policy,2,Ambiguous candidates,Individual / no recorded WG
lineage_028186,draft-ramaswamy-version-control,1,1,1999-02-24,1999-02-24,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramaswamy-version-control,,1999-02-24,,,0,,,0,None,Individual / no recorded WG
lineage_028187,draft-ramirez-rhv-core,1,1,2026-01-20,2026-01-20,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramirez-rhv-core,,2026-01-20,,,0,,core,1,Single candidate,Individual / no recorded WG
lineage_028188,draft-ramjee-micro-mobility-hawaii,1,1,1999-02-22,1999-02-22,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramjee-micro-mobility-hawaii,,1999-02-22,,,0,,,0,None,Individual / no recorded WG
lineage_028189,draft-ramki-igmp-ssm-ranges,1,1,2019-07-08,2019-07-08,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramki-igmp-ssm-ranges,,2019-07-08,,,0,,ssm,1,Single candidate,Individual / no recorded WG
lineage_028190,draft-ramki-multi6-nlmp,1,1,2001-09-04,2001-09-04,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramki-multi6-nlmp,,2001-09-04,,,0,,multi6,1,Single candidate,Individual / no recorded WG
lineage_028191,draft-ramki-ptp-hardware-rooted-attestation,1,2,2025-10-17,2026-03-02,136.0,0.3723477070499658,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramki-ptp-hardware-rooted-attestation,,2025-10-17,,,0,,,0,None,Individual / no recorded WG
lineage_028192,draft-ramos-asdf-api-translation;draft-ramos-sdf-api-translation,2,4,2025-09-02,2026-03-16,195.0,0.5338809034907598,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramos-asdf-api-translation;draft-ramos-sdf-api-translation,,2025-09-02,,,0,,asdf,1,Single candidate,Individual / no recorded WG
